timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
6976448000,6976368000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976456000,6976376000,-1.9696071,3.8486283,-2.5132704,-1.2566333,3.7687223e-06,1.2566408,2.513278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976464000,6976384000,3.0271134,3.8170948,-2.513279,-1.2566419,-4.7478484e-06,1.2566323,2.5132694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976472000,6976392000,-2.7720363,3.6200023,-2.5133033,-1.2566662,-2.9087081e-05,1.256608,2.513245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976480000,6976400000,-2.8130376,3.642905,-2.5132964,-1.2566593,-2.2101001e-05,1.2566149,2.5132523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976488000,6976408000,-2.7150397,3.5937724,-2.513269,-1.2566319,5.257341e-06,1.2566423,2.5132794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976496000,6976416000,-2.1173177,3.7098124,-2.5132356,-1.2565986,3.848338e-05,1.2566756,2.5133128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976504000,6976424000,2.8858457,3.691834,-2.5132236,-1.2565863,5.0684666e-05,1.2566878,2.513325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976512000,6976432000,2.4045768,3.564889,-2.5132246,-1.2565875,4.962802e-05,1.2566867,2.5133238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976520000,6976440000,2.9788818,3.7697964,-2.5132122,-1.256575,6.210143e-05,1.2566992,2.5133364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976528000,6976448000,-2.637399,3.5684772,-2.5132496,-1.2566127,2.445112e-05,1.2566615,2.5132987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976536000,6976456000,-2.3793507,3.5709896,-2.5132341,-1.256597,4.009382e-05,1.2566772,2.5133145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976544000,6976464000,-1.4751381,3.6008193,-2.513248,-1.2566109,2.6126116e-05,1.2566632,2.5133004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976552000,6976472000,-2.6410766,3.5694108,-2.5132291,-1.2565919,4.5104654e-05,1.2566822,2.5133195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976560000,6976480000,-2.4396467,3.5584836,-2.5132487,-1.2566116,2.5513798e-05,1.2566626,2.5132997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976568000,6976488000,-3.1034694,3.9014888,-2.513197,-1.2565598,7.7250355e-05,1.2567143,2.5133514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976576000,6976496000,2.9793425,3.770264,-2.513249,-1.2566117,2.5384079e-05,1.2566625,2.5132997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976584000,6976504000,-1.7606814,3.8071675,-2.5132356,-1.2565985,3.8528415e-05,1.2566756,2.5133128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976592000,6976512000,-2.1087441,3.716675,-2.5132265,-1.2565894,4.7591195e-05,1.2566847,2.5133219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976600000,6976520000,-2.9326527,3.7289667,-2.513252,-1.2566149,2.2162385e-05,1.2566593,2.5132966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976608000,6976528000,-1.2291815,3.5538247,-2.5132885,-1.2566514,-1.4394758e-05,1.2566226,2.51326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
