timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
6992444000,6992364000,-1.3176568,0.12549889,-1.3792732,-1.1941031,-1.3691287,0.18471044,2.7464957,0.014830853,0.09011378,-0.0076392926,0.5063073,-0.4038794,-0.54169166,-0.54849374,-0.5405743,-0.0704658,0.23854566,0.041797247,0.34390166,0.5972756,0.0025032081,0.014522303
6993444000,6993364000,-1.3347262,0.13281216,-1.393847,-1.208454,-1.3844103,0.17104384,2.7316391,0.02974651,0.09357217,0.014208187,0.42712477,-0.32639775,-0.46049452,-0.4628141,-0.45960283,-0.061944723,0.17422962,0.04196452,0.33832455,0.60085535,0.0026545343,0.016201084
6994444000,6994364000,-1.3493006,0.1388048,-1.4067638,-1.2210602,-1.3977736,0.15871277,2.7176476,0.03484755,0.08737858,0.025206335,0.33459988,-0.27778375,-0.33079243,-0.32757115,-0.33001995,0.008994579,0.16053987,0.042006683,0.33477944,0.6028709,0.0028160184,0.017526947
6995444000,6995364000,-1.3540266,0.1321292,-1.411787,-1.2264264,-1.4029397,0.15139547,2.7147448,0.014890847,0.08480261,0.009656049,0.4055376,-0.35197344,-0.29194093,-0.2868278,-0.29139018,0.123390675,0.33217764,0.042120963,0.33346346,0.6053259,0.0027055284,0.016384205
6996444000,6996364000,-1.3455728,0.041379005,-1.4068371,-1.2392744,-1.3980197,0.05866093,2.7979774,-0.07059134,0.16759956,-0.06469349,1.3976882,-1.054675,-0.078750074,-0.081371844,-0.07944071,1.0921893,2.0947528,0.04343017,0.33272496,0.62337947,0.00023456104,0.00023094002
6997444000,6997364000,-1.3572255,0.030884828,-1.4036913,-1.2744287,-1.3959675,-0.15911065,2.9756427,-0.036392633,0.14729115,-0.029856633,1.3478119,-1.2174455,0.29918694,0.29885626,0.2987976,1.2007002,2.2292392,0.044220585,0.32171828,0.63391477,7.321655e-05,7.321655e-05
6998444000,6998364000,-1.3697386,0.027392667,-1.4076016,-1.3012098,-1.4004399,-0.284204,3.0715828,0.020825863,0.07627213,0.021822477,0.529057,-0.5749287,0.72349346,0.728056,0.7239029,1.0466453,1.3609183,0.044877015,0.3127827,0.64216536,8.7484514e-05,8.7484514e-05
6999444000,6999364000,-1.3766948,0.027250724,-1.4125133,-1.3115396,-1.405343,-0.29911703,3.0732136,0.076526605,0.064533286,0.073728845,-0.023290684,0.036771405,0.93392605,0.9403071,0.9346777,0.9451857,0.73570234,0.045173876,0.30920872,0.6453918,0.00010292502,0.00012265584
7000444000,7000364000,-1.3854834,0.028049076,-1.420159,-1.3207161,-1.4129254,-0.29269272,3.0559452,0.08539255,0.03580664,0.08036657,-0.40261817,0.36033332,1.0267298,1.0367599,1.0278498,0.872745,0.30127543,0.045548923,0.30463773,0.64923316,0.00012713372,0.00045304027
7001444000,7001364000,-1.3939179,0.032312654,-1.4268124,-1.3277127,-1.4195249,-0.28402546,3.0395994,0.06952049,0.008818846,0.06401062,-0.5289865,0.48974907,0.99681747,1.0045565,0.9977797,0.75182414,0.13631606,0.045853633,0.30012226,0.65197235,0.00017161881,0.0018802045
7002444000,7002364000,-1.4028249,0.047743402,-1.4311147,-1.3318328,-1.4237422,-0.2759104,3.025197,0.07264587,0.0063255616,0.06699437,-0.5643345,0.6169954,0.90969956,0.912623,0.91028607,0.57795435,0.013415948,0.04584955,0.29661027,0.6506642,0.00025040263,0.006625523
7003444000,7003364000,-1.4087523,0.071008645,-1.4306535,-1.3308938,-1.423191,-0.26838297,3.0168333,0.0703527,0.0056901006,0.064971134,-0.54451954,0.6240587,0.8436077,0.84485465,0.84403676,0.5003112,-0.017316174,0.045524754,0.29496226,0.6456785,0.00034612737,0.013488318
7004444000,7004364000,-1.4157854,0.098165035,-1.4300362,-1.3299106,-1.4225105,-0.26337752,3.0114462,0.06891783,0.0052938247,0.06371975,-0.53460914,0.6210202,0.7857206,0.7864706,0.78608835,0.44061005,-0.057643846,0.045127757,0.29313716,0.6398346,0.00043763986,0.02146275
7005444000,7005364000,-1.4234325,0.12784629,-1.4291149,-1.3287511,-1.421365,-0.25893122,3.0080507,0.065364644,0.0051444094,0.060507648,-0.5081842,0.5833233,0.70565593,0.7067161,0.706022,0.38059103,-0.09576951,0.044710714,0.2908358,0.63372463,0.00051755767,0.030211302
7006444000,7006364000,-1.431073,0.15538177,-1.428592,-1.327934,-1.420801,-0.25602606,3.004605,0.057221763,0.003498272,0.052921437,-0.4571251,0.5117586,0.6454051,0.64687705,0.64576757,0.3596693,-0.074191675,0.044283967,0.2891225,0.6276519,0.0006029957,0.038338687
7007444000,7007364000,-1.4360662,0.1731679,-1.428109,-1.3273146,-1.4202952,-0.25450638,3.0030427,0.06982483,0.022696553,0.06609178,-0.3955224,0.43539897,0.51123154,0.5150471,0.5117391,0.28381953,-0.14235735,0.044006243,0.2879921,0.6236645,0.0006612101,0.043675933
7008444000,7008364000,-1.4398146,0.18459922,-1.4283264,-1.327426,-1.4204973,-0.2540232,3.0013878,0.07475877,0.032515753,0.07143262,-0.34644365,0.39282897,0.4463433,0.45049748,0.44685534,0.24912354,-0.14588055,0.04382306,0.28731945,0.6210609,0.0007017193,0.047094867
7009444000,7009364000,-1.4411331,0.18687493,-1.42887,-1.32798,-1.4210397,-0.2545997,3.0008209,0.07459099,0.038414724,0.07176091,-0.29812554,0.31939584,0.34959918,0.35527918,0.35020304,0.20055206,-0.17635933,0.0437924,0.28711483,0.62056446,0.00070896995,0.047819335
7010444000,7010364000,-1.442786,0.18960272,-1.429536,-1.3286731,-1.4217095,-0.2551799,3.0005121,0.050072834,0.021622049,0.04785628,-0.24875444,0.2297862,0.29270124,0.29816526,0.29325747,0.18479384,-0.12978081,0.043775946,0.2866087,0.62022144,0.00070345594,0.048690528
7011444000,7011364000,-1.445399,0.19530246,-1.4303645,-1.3294468,-1.422532,-0.25560462,2.9990554,0.08048534,0.05832894,0.07876831,-0.15651955,0.21054395,0.24047469,0.24549198,0.24097303,0.1635006,-0.09519185,0.04369081,0.28620476,0.6189965,0.0007197804,0.05038812
7012444000,7012364000,-1.4474477,0.19835128,-1.4314266,-1.330493,-1.423593,-0.25645387,2.9978511,0.093256146,0.07477258,0.09183684,-0.118138686,0.16987583,0.18633774,0.19295777,0.18694387,0.14500535,-0.11518942,0.043653555,0.28588903,0.6184324,0.00072355726,0.051301297
7013444000,7013364000,-1.4490042,0.19908316,-1.4326718,-1.3317652,-1.4248426,-0.25767764,2.9969964,0.06677667,0.050600052,0.065537885,-0.11722929,0.13648266,0.14222921,0.14783356,0.1427498,0.10420062,-0.11995879,0.043662224,0.28559878,0.6184813,0.00071431353,0.051543303
7014444000,7014364000,-1.4516366,0.19920382,-1.4352407,-1.3343558,-1.427414,-0.26023692,2.9946113,0.08880947,0.07591529,0.08785191,-0.100916505,0.043767534,0.12717263,0.13930692,0.12817362,0.1691586,-0.14974272,0.043668613,0.2855049,0.6185349,0.00071076176,0.051580757
7015444000,7015364000,-1.4068155,0.023021512,-1.4389557,-1.3446795,-1.4316149,-0.32054025,3.05366,-0.10059893,-0.09878707,-0.100058794,-0.721009,-1.6419977,-0.029997803,0.08482524,-0.021282196,1.0894583,-1.0834842,0.046336997,0.2969102,0.6558537,0.00010026844,0.00079884875
7016444000,7016364000,-1.4060624,0.018398268,-1.4344983,-1.3525385,-1.4280164,-0.42967367,-3.1087978,-0.5139468,-0.51450086,-0.5137038,-1.0136039,-1.811986,-0.016242493,0.0780469,-0.008984499,0.9635072,-1.0853246,0.046467647,0.29506212,0.658314,7.812401e-05,7.812401e-05
