timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
6976448000,6976368000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6976456000,6976376000,2.5006227,3.5532188,-2.5132704,-1.2566332,3.8903786e-06,1.2566409,2.513278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
6977448000,6977368000,-1.6474727,3.698176,-2.519493,-1.2632481,-0.006824512,1.2500731,2.507085,0.029433219,-0.008802537,-0.041798446,-0.023953363,0.020076258,-0.0021391232,0.020125844,-0.009355788,-0.049852204,-0.045388844,0.20011309,0.20016308,0.19998784,0.1998294,0.19990663
6978448000,6978368000,-1.5840898,3.6488044,-2.517788,-1.2623377,-0.0064244736,1.2509528,2.5087721,-0.027969873,-0.0006742589,0.015990755,-0.0010245992,-0.028216528,0.0013157829,-0.0073114145,0.015976438,0.03904157,0.029960766,0.20032044,0.20051178,0.19999565,0.19948597,0.19968615
6979448000,6979368000,-1.4354444,3.5693958,-2.5155385,-1.2609782,-0.005943337,1.251781,2.5106952,-0.009198835,0.0039994395,0.017076084,0.011966895,-0.004305027,0.018095765,0.008656554,0.01827206,0.03370823,0.03359313,0.2004664,0.20098035,0.20013809,0.19910659,0.19930857
6980448000,6980368000,-1.3538803,3.5480528,-2.5146763,-1.259994,-0.005055656,1.2524858,2.5113842,0.051987845,0.042565614,0.032824367,0.036219772,0.048089456,0.010472482,0.017637178,0.010905642,-0.0004611723,-0.00072455313,0.2003868,0.20097384,0.20021366,0.19915968,0.199266
6981448000,6981368000,-1.1202269,3.5212436,-2.5129862,-1.2622783,-0.012955503,1.2450793,2.5099194,0.13085486,0.029953161,-0.115831695,-0.10534306,0.047498353,-0.0927633,0.027597621,-0.03087116,-0.18791193,-0.22624317,0.20060343,0.20356996,0.20158203,0.19742125,0.19682334
6982448000,6982368000,-1.0828922,0.5297097,-2.0301814,-1.1932905,-0.4755325,0.8084627,2.711391,1.0059918,0.14285558,-0.7923539,-1.0140193,0.5562615,-0.7197684,-0.09678662,-0.37065077,-1.688376,-2.1188593,0.13139096,0.5684134,0.2777603,0.015677247,0.0067582275
6983448000,6983368000,-1.1101376,0.11267102,-1.5640814,-1.1506268,-0.8786861,0.3267979,3.0017347,0.82657653,0.031181516,-0.50710607,-1.4271564,1.000624,-0.51995564,-0.46740246,-0.39616716,-1.731575,-2.4983263,0.030259818,0.7750271,0.1945467,8.321282e-05,8.321282e-05
6984448000,6984368000,-1.1167778,0.078534566,-1.3955961,-1.1343592,-1.0311593,0.16246885,3.0829372,0.46702576,0.027390134,-0.18704662,-0.82078075,0.67939174,-0.57850945,-0.7245395,-0.56977105,-1.3094696,-1.7295318,0.020438198,0.7578855,0.2215026,8.687437e-05,8.687437e-05
6985448000,6985368000,-1.1385657,0.07357861,-1.3238515,-1.1261716,-1.1495653,0.15379453,3.0204334,0.2515461,0.064573474,-0.038198356,-0.057910334,0.02452251,-0.78210187,-0.92010796,-0.77827144,-0.91917646,-0.893404,0.024113974,0.6482084,0.3274825,9.758546e-05,9.758546e-05
6986448000,6986368000,-1.1652035,0.072404936,-1.3088021,-1.1205018,-1.2138712,0.18599938,2.938257,0.13984874,0.07265363,-0.04016949,0.32157433,-0.3736957,-0.9121318,-1.0117906,-0.9042039,-0.6666688,-0.42347813,0.028060969,0.54981995,0.4217117,0.00016465814,0.00024272857
