timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
7019380000,7019380000,1036000,41.606704,-86.3556021,9.583236,33.369102,-12.572014,0.00034446313,0.00015069879,0.0,2.5531483,0.047420308,0.0050604413,0.010435813,-0.0007434546,-0.012204854,-0.016599584,0.02588515,-0.051721912,-0.021074029,-1.3592166,0.0035601552,229.39903,12.784009,0.36970505,0.4162055,0.14202164,0.11666194,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7019876000,7019876000,1036000,41.606704,-86.3556021,10.828505,33.38281,-12.578318,0.00034446313,0.00015069879,0.0,2.5530033,0.04126162,-0.00047845423,-0.0025367027,-0.0007434546,-0.012204854,-0.016599584,-0.06769858,0.034000397,0.2244021,-1.3674586,0.0035601552,229.39903,12.790313,0.37175682,0.41809022,0.14320493,0.117211774,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7020380000,7020380000,1036000,41.606704,-86.3556021,12.05441,33.408558,-12.577996,0.00034446313,0.00015069879,0.0,2.377079,0.037589017,0.049257103,0.039766572,-0.0007434546,-0.012204854,-0.016599584,-0.598578,-0.04914027,0.14901899,-1.3909825,0.0035601552,229.39903,12.789991,0.37422785,0.4175429,0.1445409,0.11751201,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7020884000,7020884000,1036000,41.606704,-86.3556021,13.098918,33.434204,-12.559583,0.00034446313,0.00015069879,0.0,1.7997084,0.022926537,0.08315813,0.06444154,-0.0007434546,-0.012204854,-0.016599584,-1.3936043,-0.0064757513,0.006383221,-1.4017015,0.0035601552,229.39903,12.771578,0.37777954,0.42006564,0.14774512,0.11835386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7021380000,7021380000,1036000,41.606704,-86.3556021,13.7923155,33.4566,-12.542812,0.00034446313,0.00015069879,0.0,1.042408,0.01741171,0.05992418,0.033609305,-0.0007434546,-0.012204854,-0.016599584,-1.4460715,-0.00037658698,-0.06421196,-1.4067632,0.0035601552,229.39903,12.754807,0.37892586,0.42169628,0.1499871,0.11853037,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7021884000,7021884000,1036000,41.606704,-86.3556021,14.140703,33.492844,-12.545346,0.00034446313,0.00015069879,0.0,0.4611226,0.003854977,0.022303972,-0.010154819,-0.0007434546,-0.012204854,-0.016599584,-0.7780066,-0.12439125,0.079516254,-1.4296533,0.0035601552,229.39903,12.757341,0.36154732,0.41515094,0.142492,0.11484294,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7022380000,7022380000,1036000,41.606704,-86.3556021,14.260553,33.513176,-12.551707,0.00034446313,0.00015069879,0.0,0.14307591,-0.029326245,0.015004935,-0.014992325,-0.0007434546,-0.012204854,-0.016599584,-0.46648723,-0.070204936,-0.040079527,-1.4443631,0.0035601552,229.39903,12.763702,0.38390657,0.42258927,0.15300354,0.11902866,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7022884000,7022884000,1036000,41.606704,-86.3556021,14.249257,33.52728,-12.550065,0.00034446313,0.00015069879,0.0,0.019678617,-0.051273067,0.0061926353,-0.01337588,-0.0007434546,-0.012204854,-0.016599584,-0.05093878,-0.033997398,-0.08703774,-1.4566369,0.0035601552,229.39903,12.76206,0.3650484,0.41588172,0.14214449,0.11537014,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7023380000,7023380000,1036000,41.606704,-86.3556021,14.203813,33.53425,-12.531553,0.00034446313,0.00015069879,0.0,-0.039739307,-0.023675097,0.04645154,0.041976735,-0.0007434546,-0.012204854,-0.016599584,-0.20731503,0.19541469,-0.15585223,-1.4622405,0.0035601552,229.39903,12.743548,0.3678328,0.41763243,0.14266144,0.116160035,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7023884000,7023884000,1036000,41.606704,-86.3556021,14.142632,33.55194,-12.506345,0.00034446313,0.00015069879,0.0,-0.06741386,-0.0094343005,0.05779722,0.05815255,-0.0007434546,-0.012204854,-0.016599584,0.05554064,-0.16127484,0.13267243,-1.4608227,0.0035601552,229.39903,12.71834,0.3696709,0.41682234,0.14237654,0.116466515,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
