timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
7036908000,7036908000,41.60672104776302,-86.35554996108853,232.81497,232.7813,-0.0,1.0667187,1.0832728,nan,2,0,0,0
7037908000,7037908000,41.60671188713872,-86.3555799987031,232.0838,232.05223,-0.0,1.0684376,1.0836914,nan,2,0,0,0
7038908000,7038908000,41.606703082801,-86.35560615650303,231.32388,231.29515,-0.0,1.0632303,1.0830574,nan,2,0,0,0
7039908000,7039908000,41.606698419097114,-86.35561715831429,230.96391,230.93507,-0.0,1.0646154,1.0822597,nan,2,0,0,0
7040908000,7040908000,41.60669810846015,-86.35561750425215,230.94379,230.91586,-0.0,1.066108,1.0837402,nan,2,0,0,0
7041908000,7041908000,41.60669862743676,-86.3556162336539,230.51074,230.49112,-0.0,1.0679213,1.083119,nan,2,0,0,0
7042908000,7042908000,41.60669865721312,-86.35561606070718,229.88696,229.87732,-0.0,1.0697626,1.0837251,nan,2,0,0,0
7043908000,7043908000,41.60669856898666,-86.35561662011793,229.23848,229.24342,-0.0,1.0640142,1.083105,nan,2,0,0,0
7044908000,7044908000,41.60669840864119,-86.35561698543208,229.08316,229.10245,-0.0,1.0655475,1.0833079,nan,2,0,0,0
7045908000,7045908000,41.60669841916038,-86.35561704685283,229.07742,229.11285,-0.0,1.0671815,1.0817311,nan,2,0,0,0
7046908000,7046908000,41.60669849274761,-86.35561700408428,229.21217,229.26064,-0.0,1.0446125,1.050329,229.3086,2,0,1,0
7047908000,7047908000,41.606698583936705,-86.35561689104566,229.41849,229.45001,-0.0,1.034469,1.0425991,229.27203,2,0,1,0
7048908000,7048908000,41.6066986640325,-86.35561685822046,229.381,229.39714,-0.0,1.0298927,1.0378103,229.24997,2,0,1,0
