timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
7036816000,7036698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7037808000,7037686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038640000,7038518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7039832000,7039714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7040816000,7040698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7041808000,7041690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7042640000,7042522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043632000,7043510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7044824000,7044706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7045816000,7045694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7046648000,7046526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7047632000,7047514000,1.6574944e-05,0.00037840154,0.0005527869,1,0,0,0,0,0,0,0,0,0,0
7048832000,7048710000,2.7772518e-05,0.0003303148,0.00071797345,1,0,0,0,0,0,0,0,0,0,0
