timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
6974168000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6974348000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6974552000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6974752000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6974952000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6975148000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6975352000,-0.6560499,-1.3718549,0.111068726,-1.0509347,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6975552000,-0.6560499,-1.3718549,0.10572815,-1.0510625,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6975756000,-0.6560499,-1.3718549,0.067840576,-1.0511682,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6975956000,-0.6560499,-1.3718549,-0.035247803,-1.0514652,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6976160000,-0.6560499,-1.3718549,-0.22694397,-1.0511806,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6976360000,-0.6560499,-1.3718549,-0.48628235,-1.051011,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6976556000,-0.6560499,-1.3718549,-0.78334045,-1.0510249,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6976748000,-0.6560499,-1.3718549,-1.0843811,-1.0511487,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6976952000,-0.6560499,-1.3718549,-1.3859253,-1.0512304,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6977156000,-0.6560499,-1.3718549,-1.6865387,-1.054397,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6977360000,-0.6560499,-1.3718549,-1.9615936,-1.0576754,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6977560000,-0.6560499,-1.3718549,-2.1811218,-1.0574223,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6977764000,-0.6560499,-1.3718549,-2.3157349,-1.0572022,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6977960000,-0.6560499,-1.3718549,-2.373932,-1.0569961,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6978164000,-0.6560499,-1.3718549,-2.3876495,-1.0566996,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6978364000,-0.6560499,-1.3718549,-2.3879395,-1.056469,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6978560000,-0.6560499,-1.3718549,-2.3879395,-1.0559281,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6978764000,-0.6560499,-1.3718549,-2.3879395,-1.049444,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6978964000,-0.6560499,-1.3718549,-2.3879395,-1.0472273,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6979168000,-0.6560499,-1.3718549,-2.3879395,-1.0482687,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6979372000,-0.6560499,-1.3718549,-2.3879395,-1.0483378,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6979572000,-0.6560499,-1.3718549,-2.3879395,-1.0479461,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6979772000,-0.6560499,-1.3718549,-2.3879395,-1.0473417,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6979972000,-0.6560499,-1.3718549,-2.3879395,-1.0473123,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6980168000,-0.6560499,-1.3718549,-2.3879395,-1.0472356,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6980348000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6980548000,-0.65604997,-1.3469121,-2.1252594,-1.0468768,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6980752000,-0.65604997,-1.3385979,-2.1396332,-1.0487485,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6980952000,-0.65604997,-1.2803979,-2.198822,-1.051425,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6981152000,-0.65604997,-1.1390553,-2.3128204,-1.0495001,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6981352000,-0.65605,-0.8979414,-2.453064,-1.0496262,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6981556000,-0.65605,-0.5404277,-2.5962677,-1.051288,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6981756000,-0.6560501,-0.09977127,-2.7410583,-1.051793,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6981960000,-0.6560501,0.3824565,-2.8839264,-1.0486311,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6982160000,-0.65605,0.88131285,-3.0272217,-1.0509892,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6982360000,-0.6560499,1.3801692,-3.1704407,-1.0531827,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6982560000,-0.65604985,1.8873398,-3.3141327,-1.0533154,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6982764000,-0.65604967,2.3861961,-3.4576874,-1.0547621,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6982964000,-0.6560495,2.8850524,-3.6010132,-1.0589575,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6983164000,-0.65604925,3.3922231,-3.744461,-1.0615802,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6983368000,-0.656049,3.8910794,-3.887741,-1.0617265,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6983568000,-0.6560487,4.389936,-4.03096,-1.0631816,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6983768000,-0.6560484,4.897106,-4.1742096,-1.0690662,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6983972000,-0.65604806,5.3959627,-4.317871,-1.0760108,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6984172000,-0.65604764,5.8948193,-4.46167,-1.0792451,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6984372000,-0.6560472,6.4019895,-4.605011,-1.0843863,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6984572000,-0.65604675,6.900846,-4.7482452,-1.0853983,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6984764000,-0.6560463,7.3997025,-4.891464,-1.0886191,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6984968000,-0.65604573,7.8985586,-5.034607,-1.0961041,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6985168000,-0.65604514,8.405729,-5.1778717,-1.1033139,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6985368000,-0.65604454,8.904586,-5.3211365,-1.1059742,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6985568000,-0.6560439,9.403442,-5.46463,-1.1060776,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6985768000,-0.65604323,9.902298,-5.607788,-1.1075364,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6985972000,-0.6560425,10.409469,-5.751526,-1.1140019,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6986172000,-0.6560418,10.908325,-5.894684,-1.1227185,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6986372000,-0.656041,11.407182,-6.037903,-1.1286712,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6986572000,-0.6560402,11.914352,-6.1812286,-1.1298119,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6986772000,-0.65603936,12.413209,-6.3244934,-1.1299948,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6986972000,-0.65603846,12.912065,-6.467911,-1.1332239,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6987172000,-0.6560375,13.410921,-6.611191,-1.1408585,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6987372000,-0.65603656,13.918092,-6.7543793,-1.1483335,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6987576000,-0.6560356,14.416948,-6.8978424,-1.151294,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6987736000,-0.65603477,14.816033,-7.0128784,-1.1514282,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6987936000,-0.6560337,15.323204,-7.1561127,-1.1522739,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6988136000,-0.6560326,15.822061,-7.3000946,-1.157541,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6988336000,-0.6560315,16.320917,-7.4435425,-1.1654451,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6988536000,-0.65603036,16.828087,-7.5865936,-1.1709275,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6988740000,-0.65602916,17.326944,-7.7297974,-1.1719071,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6988936000,-0.6560279,17.8258,-7.873123,-1.1720892,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6989140000,-0.65602666,18.324656,-8.016235,-1.1752714,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6989340000,-0.65602535,18.831827,-8.159546,-1.1822572,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6989540000,-0.65602404,19.330683,-8.302704,-1.1883305,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6989740000,-0.65602267,19.82954,-8.445938,-1.1899576,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6989940000,-0.65602124,20.328396,-8.5890045,-1.1860267,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6990144000,-0.6560198,20.827251,-8.732437,-1.1868739,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6990344000,-0.6560183,21.334423,-8.875473,-1.1921463,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6990544000,-0.6560168,21.833279,-9.018753,-1.2001616,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6990748000,-0.65601534,22.332136,-9.162231,-1.2058758,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6990944000,-0.65601367,22.84762,-9.308609,-1.2069613,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6991140000,-0.65601206,23.346478,-9.451569,-1.2071428,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6991340000,-0.65601045,23.845333,-9.594772,-1.2102598,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6991544000,-0.6560088,24.344189,-9.738098,-1.2166035,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6991744000,-0.65600705,24.85136,-9.881226,-1.2213609,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6991944000,-0.65600526,25.350216,-10.024536,-1.2221416,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6992148000,-0.6560035,25.849073,-10.167694,-1.2177603,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6992348000,-0.6560017,26.347929,-10.310898,-1.2209371,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6992548000,-0.65599984,26.846785,-10.454193,-1.2278646,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6992748000,-0.65599793,27.353956,-10.597351,-1.2338122,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6992944000,-0.655996,27.852812,-10.740494,-1.2353435,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6993144000,-0.65599406,28.35167,-10.883743,-1.2314919,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6993348000,-0.65599203,28.850525,-11.0269165,-1.2323402,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6993548000,-0.65599,29.357695,-11.17009,-1.2373589,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6993748000,-0.6559879,29.856552,-11.3134,-1.2443098,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6993948000,-0.65598583,30.355408,-11.456589,-1.2482417,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6994148000,-0.65598375,30.854265,-11.599823,-1.248615,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6994348000,-0.65598154,31.361435,-11.743103,-1.2494609,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6994552000,-0.65597934,31.851976,-11.886322,-1.2538807,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6994752000,-0.65597725,32.32589,-12.029572,-1.2586986,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6994952000,-0.65597534,32.741604,-12.172867,-1.2599992,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6995144000,-0.65597385,33.06586,-12.316376,-1.2601848,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6995344000,-0.6559729,33.273716,-12.452072,-1.2630403,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6995536000,-0.65597236,33.390118,-12.55191,-1.2675493,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6995736000,-0.6559722,33.43169,-12.59407,-1.26923,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6995940000,-0.6559722,33.43169,-12.600983,-1.2670032,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6996140000,-0.6559722,33.43169,-12.600983,-1.2678435,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6996340000,-0.6559722,33.43169,-12.600983,-1.272055,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6996540000,-0.6559722,33.43169,-12.600983,-1.2762383,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6996740000,-0.6559722,33.43169,-12.600983,-1.2770585,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6996940000,-0.6559722,33.43169,-12.600983,-1.2723986,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6997172000,-0.6559722,33.43169,-12.600983,-1.2760373,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6997336000,-0.6559722,33.43169,-12.600983,-1.279228,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6997540000,-0.6559722,33.43169,-12.600983,-1.2804137,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6997740000,-0.6559722,33.43169,-12.600983,-1.2804804,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6997940000,-0.6559722,33.43169,-12.600983,-1.278747,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6998160000,-0.7560479,33.365173,-12.521927,-1.2782931,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6998364000,-0.7560479,33.365173,-12.521927,-1.2792563,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6998564000,-0.7560479,33.365173,-12.521927,-1.2800171,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6998768000,-0.7560479,33.365173,-12.521927,-1.2795702,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6998968000,-0.7560479,33.365173,-12.521927,-1.2799044,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6999152000,-0.7560479,33.365173,-12.521927,-1.2795101,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6999360000,-0.7560479,33.365173,-12.521927,-1.2797153,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6999560000,-0.7560479,33.365173,-12.521927,-1.2797785,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6999764000,-0.7560479,33.365173,-12.521927,-1.2799298,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
6999968000,-0.7560479,33.365173,-12.521927,-1.2796185,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7000168000,-0.7560479,33.365173,-12.521927,-1.2795863,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7000368000,-0.7560479,33.365173,-12.521927,-1.2796268,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7000568000,-0.7560479,33.365173,-12.521927,-1.2797993,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7000768000,-0.7560479,33.365173,-12.521927,-1.2799356,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7000972000,-0.7560479,33.365173,-12.521927,-1.2802511,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7001168000,-0.7560479,33.365173,-12.521927,-1.2807196,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7001368000,-0.7560479,33.365173,-12.521927,-1.2813313,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7001568000,-0.7560479,33.365173,-12.521927,-1.2814046,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7001768000,-0.7560479,33.365173,-12.521927,-1.2822578,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7001972000,-0.7560479,33.365173,-12.521927,-1.2818178,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7002172000,-0.7560479,33.365173,-12.521927,-1.2816039,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7002372000,-0.7560479,33.365173,-12.521927,-1.2805936,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7002572000,-0.7560479,33.365173,-12.521927,-1.281788,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7002736000,-0.7560479,33.365173,-12.521927,-1.2823603,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7002936000,-0.7560479,33.365173,-12.521927,-1.2827523,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7003136000,-0.7560479,33.365173,-12.521927,-1.2819432,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7003336000,-0.7560479,33.365173,-12.521927,-1.2826567,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7003540000,-0.7560479,33.365173,-12.521927,-1.2824807,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7003740000,-0.7560479,33.365173,-12.521927,-1.2811999,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7003940000,-0.7560479,33.365173,-12.521927,-1.2818233,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7004140000,-0.7560479,33.365173,-12.521927,-1.2823474,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7004340000,-0.7560479,33.365173,-12.521927,-1.2826015,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7004540000,-0.7560479,33.365173,-12.521927,-1.2819297,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7004740000,-0.7560479,33.365173,-12.521927,-1.2810783,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7004940000,-0.7560479,33.365173,-12.521927,-1.281108,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7005140000,-0.7560479,33.365173,-12.521927,-1.2814869,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7005336000,-0.7560479,33.365173,-12.521927,-1.2811676,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7005536000,-0.7560479,33.365173,-12.521927,-1.2812271,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7005740000,-0.7560479,33.365173,-12.521927,-1.2813463,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7005940000,-0.7560479,33.365173,-12.521927,-1.281392,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7006140000,-0.7560479,33.365173,-12.521927,-1.2815628,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7006340000,-0.7560479,33.365173,-12.521927,-1.2820336,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7006540000,-0.7560479,33.365173,-12.521927,-1.2811522,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7006744000,-0.7560479,33.365173,-12.521927,-1.2814833,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7006948000,-0.7560479,33.365173,-12.521927,-1.280955,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7007148000,-0.7560479,33.365173,-12.521927,-1.2812413,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7007340000,-0.7560479,33.365173,-12.521927,-1.2814068,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7007532000,-0.7560479,33.365173,-12.521927,-1.2818272,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
7007740000,-0.7560479,33.365173,-12.521927,-1.2812983,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
