timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
6988172000,6988172000,1311004,1311004,-1.5592212e-06,-4.6593723e-05,-2.5739984e-05,0.010200909,-0.0032174967,-0.03729536,4000,4000,0,2,0
6988668000,6988668000,1311004,1311004,-2.9349154e-05,4.441801e-06,-0.00011738519,0.010225134,-0.0037214453,-0.0374957,4000,4000,0,2,0
6989168000,6989168000,1311004,1311004,4.8508096e-05,3.62976e-05,-2.9759804e-05,0.010159105,-0.0038057333,-0.036811046,4000,4000,0,2,0
6989668000,6989668000,1311004,1311004,5.7409175e-05,6.0701623e-05,-9.603575e-05,0.010276406,-0.0032543826,-0.037214458,4000,4000,0,2,0
6990172000,6990172000,1311004,1311004,-4.39595e-05,-0.0001491786,-2.8271966e-06,0.0101278415,-0.0034216263,-0.036803585,4000,4000,0,2,0
6990672000,6990672000,1311004,1311004,-1.8212184e-05,-5.0479803e-06,-8.2941624e-05,0.010602097,-0.0031825567,-0.037891895,4000,4000,0,2,0
6991172000,6991172000,1311004,1311004,3.2137075e-05,6.195469e-05,-6.1061386e-05,0.010637616,-0.003730351,-0.038001712,4000,4000,0,2,0
6991672000,6991672000,1311004,1311004,0.0010778012,3.479509e-05,-0.00016124354,0.0102097355,-0.0020973114,-0.03627672,4000,4000,0,2,0
6992172000,6992172000,1311004,1311004,-3.314077e-05,3.8511418e-05,3.571686e-05,0.010420248,-0.0026104185,-0.037100993,4000,4000,0,2,0
6992672000,6992672000,1311004,1311004,0.00010773144,9.9280194e-05,-7.150613e-05,0.010204408,-0.0029650193,-0.037488315,4000,4000,0,2,0
6993172000,6993172000,1311004,1311004,1.8703191e-05,1.3223406e-05,-1.9066923e-05,0.01052576,-0.0024388277,-0.037092134,4000,4000,0,2,0
6993672000,6993672000,1311004,1311004,-4.558238e-05,2.8338778e-05,-3.0614163e-05,0.01032157,-0.0027325572,-0.037274417,4000,4000,0,2,0
6994172000,6994172000,1311004,1311004,-5.8969395e-05,1.9943587e-05,-5.906922e-05,0.0106480485,-0.0029850747,-0.037793696,4000,4000,0,2,0
6994668000,6994668000,1311004,1311004,0.0008227664,-6.003549e-05,-0.000106888045,0.010551469,-0.002699381,-0.035833903,4000,4000,0,2,0
6995168000,6995168000,1311004,1311004,-0.000214046,-0.0005533712,-1.5366339e-05,0.010549085,-0.0026715908,-0.03694732,4000,4000,0,2,0
6995672000,6995672000,1311004,1311004,-0.00034531282,-0.0012255516,-3.194292e-05,0.008797803,-0.0021719616,-0.036610965,4000,4000,0,2,0
6996172000,6996172000,1311004,1311004,-0.00017409888,-0.00053215266,-1.4448372e-05,0.005991671,-0.0011323234,-0.037401576,4000,4000,0,2,0
6996672000,6996672000,1311004,1311004,0.000989682,-9.6403506e-05,-0.00011769033,0.002579283,0.0015462603,-0.0371479,4000,4000,0,2,0
6997172000,6997172000,1311004,1311004,0.00016929908,0.00012200145,7.4281484e-06,0.00058489945,0.00041063494,-0.03813517,4000,4000,0,2,0
6997672000,6997672000,1311004,1311004,1.4905472e-05,8.118069e-05,-4.334001e-05,-0.00017236482,0.0007575099,-0.03841922,4000,4000,0,2,0
