timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
6990672000,0.0847973,0.2778764,-1.2041807,0.0,0.8121535,0.11296242,0.09026113,-0.5652425,0.0,0.0,-0.4493199,0,0,0,0,0
6990720000,0.083609305,0.27401677,-1.2051508,0.0,0.81220996,0.11145064,0.08896256,-0.5656671,0.0,0.0,-0.44738525,0,0,0,0,0
6990768000,0.080647886,0.26838884,-1.2058758,0.0,0.8125459,0.108713284,0.08745674,-0.56595224,0.0,0.0,-0.44582188,0,0,0,0,0
6990824000,0.07659083,0.2594753,-1.2063679,0.0,0.81320405,0.10460072,0.08492982,-0.56616676,0.0,0.0,-0.44284406,0,0,0,0,0
6990872000,0.083355375,0.27770683,-1.2068632,0.0,0.8114876,0.11245116,0.09044846,-0.56626993,0.0,0.0,-0.44916564,0,0,0,0,0
6990920000,0.081646614,0.2757341,-1.2069436,0.0,0.81169516,0.11121208,0.090120874,-0.56626946,0.0,0.0,-0.44819507,0,0,0,0,0
6990968000,0.08048084,0.2722371,-1.2069613,0.0,0.81199086,0.109765425,0.08901949,-0.566302,0.0,0.0,-0.44601682,0,0,0,0,0
6991024000,0.086309284,0.2878705,-1.2069615,0.0,0.8105805,0.11648108,0.093762554,-0.5662156,0.0,0.0,-0.45161662,0,0,0,0,0
6991072000,0.08434134,0.28169253,-1.2069682,0.0,0.8111266,0.11396523,0.091793396,-0.5662681,0.0,0.0,-0.44946527,0,0,0,0,0
6991120000,0.08246596,0.27787134,-1.2070154,0.0,0.8114831,0.11214301,0.09075905,-0.56628776,0.0,0.0,-0.447706,0,0,0,0,0
6991168000,0.07966239,0.2721654,-1.2071428,0.0,0.81198907,0.10942127,0.08921198,-0.56634086,0.0,0.0,-0.4460819,0,0,0,0,0
6991224000,0.084385745,0.28482497,-1.2078078,0.0,0.81066734,0.114893794,0.093013406,-0.566539,0.0,0.0,-0.45015547,0,0,0,0,0
6991272000,0.08168573,0.2798866,-1.2084228,0.0,0.81098986,0.112452134,0.091724984,-0.5667773,0.0,0.0,-0.44791898,0,0,0,0,0
6991328000,0.07762951,0.2690707,-1.2092513,0.0,0.81170785,0.10782623,0.08840801,-0.56717527,0.0,0.0,-0.4442702,0,0,0,0,0
6991376000,0.07584194,0.2640266,-1.2102598,0.0,0.8118472,0.105735,0.086799316,-0.56761795,0.0,0.0,-0.44272566,0,0,0,0,0
6991424000,0.08071103,0.28151795,-1.2126648,0.0,0.80972844,0.11270785,0.09242907,-0.56841326,0.0,0.0,-0.44905776,0,0,0,0,0
6991472000,0.07915552,0.27666807,-1.2139798,0.0,0.809773,0.11078139,0.09081895,-0.5689877,0.0,0.0,-0.4469392,0,0,0,0,0
6991528000,0.07469579,0.26727423,-1.2153152,0.0,0.81025964,0.106401354,0.08818329,-0.5695452,0.0,0.0,-0.4434463,0,0,0,0,0
6991568000,0.07539611,0.26818562,-1.2166035,0.0,0.80979574,0.106997706,0.08828674,-0.570077,0.0,0.0,-0.44346073,0,0,0,0,0
6991624000,0.07810492,0.28249675,-1.2189804,0.0,0.80800885,0.11222125,0.09321516,-0.5708231,0.0,0.0,-0.44849786,0,0,0,0,0
6991672000,0.07672851,0.27729115,-1.2199706,0.0,0.80815727,0.11024751,0.091433704,-0.5712856,0.0,0.0,-0.44601253,0,0,0,0,0
6991728000,0.07477295,0.26935837,-1.2207798,0.0,0.8085601,0.10726032,0.08871879,-0.571712,0.0,0.0,-0.44383383,0,0,0,0,0
6991768000,0.073924735,0.2701458,-1.2213609,0.0,0.80838776,0.10716522,0.08925072,-0.5718909,0.0,0.0,-0.4443568,0,0,0,0,0
6991824000,0.07071932,0.25874373,-1.2217497,0.0,0.8091772,0.1026693,0.08550504,-0.57217145,0.0,0.0,-0.44098997,0,0,0,0,0
6991872000,0.077458,0.2796029,-1.2220979,0.0,0.8073521,0.11129041,0.09204811,-0.5721225,0.0,0.0,-0.4483068,0,0,0,0,0
6991928000,0.07398758,0.27028215,-1.2221372,0.0,0.80815345,0.10726369,0.08924661,-0.5722041,0.0,0.0,-0.44458443,0,0,0,0,0
6991968000,0.0736902,0.2700769,-1.2221416,0.0,0.8081816,0.10708584,0.089247935,-0.57219744,0.0,0.0,-0.44492647,0,0,0,0,0
6992024000,0.06989747,0.25928465,-1.2169485,0.0,0.81055653,0.10228285,0.08620616,-0.5701797,0.0,0.0,-0.44154665,0,0,0,0,0
6992072000,0.078116745,0.28025326,-1.2175847,0.0,0.8085601,0.11153132,0.09237614,-0.570314,0.0,0.0,-0.44914952,0,0,0,0,0
6992120000,0.07572243,0.27557975,-1.217632,0.0,0.80899495,0.10925296,0.09115214,-0.5703352,0.0,0.0,-0.447207,0,0,0,0,0
6992168000,0.07435938,0.27040306,-1.2177603,0.0,0.8093759,0.10725258,0.08942438,-0.570448,0.0,0.0,-0.44571432,0,0,0,0,0
6992224000,0.07021029,0.2600723,-1.2180136,0.0,0.8101871,0.10267728,0.086383566,-0.5706069,0.0,0.0,-0.44296095,0,0,0,0,0
6992272000,0.07782596,0.28110823,-1.2190385,0.0,0.80810314,0.11172114,0.09272616,-0.57086736,0.0,0.0,-0.4491573,0,0,0,0,0
6992320000,0.07503277,0.27623704,-1.219884,0.0,0.8083459,0.109261714,0.09149365,-0.57119846,0.0,0.0,-0.44774944,0,0,0,0,0
6992368000,0.07279375,0.26960495,-1.2209371,0.0,0.80860484,0.106536634,0.08937652,-0.5716818,0.0,0.0,-0.44567716,0,0,0,0,0
6992424000,0.06961613,0.2608322,-1.2221723,0.0,0.8089815,0.10283093,0.08664925,-0.572247,0.0,0.0,-0.44244394,0,0,0,0,0
6992472000,0.07607253,0.28100616,-1.2249218,0.0,0.8065251,0.11125758,0.09285819,-0.5731634,0.0,0.0,-0.44875744,0,0,0,0,0
6992520000,0.07443533,0.27555838,-1.2263856,0.0,0.80656284,0.10912577,0.091033705,-0.57381254,0.0,0.0,-0.44710544,0,0,0,0,0
6992568000,0.07225552,0.27254024,-1.2278646,0.0,0.80645627,0.10745985,0.09035355,-0.574384,0.0,0.0,-0.4464513,0,0,0,0,0
6992624000,0.06960936,0.26337343,-1.2293022,0.0,0.80677575,0.103857756,0.08731594,-0.5750673,0.0,0.0,-0.44259006,0,0,0,0,0
6992672000,0.074253075,0.28353935,-1.2318778,0.0,0.80445576,0.11156651,0.094021276,-0.5758158,0.0,0.0,-0.44881567,0,0,0,0,0
6992720000,0.07250899,0.27791932,-1.2329434,0.0,0.80462474,0.109319314,0.09218735,-0.57630706,0.0,0.0,-0.44652584,0,0,0,0,0
6992768000,0.07069266,0.2737327,-1.2338122,0.0,0.8047503,0.10743832,0.090967424,-0.5766792,0.0,0.0,-0.44529933,0,0,0,0,0
6992824000,0.06634007,0.2633792,-1.234452,0.0,0.8054611,0.10276735,0.087993845,-0.5769995,0.0,0.0,-0.44167593,0,0,0,0,0
6992872000,0.0730505,0.2843552,-1.235152,0.0,0.8035235,0.11146908,0.09451574,-0.57705414,0.0,0.0,-0.44865257,0,0,0,0,0
6992920000,0.0713683,0.279872,-1.2352897,0.0,0.8038798,0.109524466,0.09317879,-0.57714754,0.0,0.0,-0.44743702,0,0,0,0,0
6992968000,0.06886063,0.27344367,-1.2353435,0.0,0.8044256,0.106688835,0.0912969,-0.57721907,0.0,0.0,-0.44504398,0,0,0,0,0
6993024000,0.06603932,0.2656417,-1.2353525,0.0,0.8050737,0.103330955,0.08895092,-0.5772926,0.0,0.0,-0.4424442,0,0,0,0,0
6993072000,0.07623542,0.28408217,-1.2301192,0.0,0.8048136,0.11243531,0.09376939,-0.5751875,0.0,0.0,-0.44886318,0,0,0,0,0
6993120000,0.07295017,0.27981362,-1.2308258,0.0,0.8050832,0.10993647,0.09294423,-0.57542706,0.0,0.0,-0.4473125,0,0,0,0,0
6993168000,0.07151638,0.2738047,-1.2314919,0.0,0.80536973,0.10768487,0.090884075,-0.57578087,0.0,0.0,-0.4448324,0,0,0,0,0
6993224000,0.0680125,0.2636843,-1.2314987,0.0,0.8062068,0.10339827,0.087787755,-0.5758756,0.0,0.0,-0.4417096,0,0,0,0,0
6993272000,0.07568318,0.28430068,-1.2316749,0.0,0.804382,0.112348065,0.09392946,-0.5757819,0.0,0.0,-0.44920948,0,0,0,0,0
6993328000,0.07202044,0.27349254,-1.2319237,0.0,0.80523884,0.107818775,0.090589106,-0.5759854,0.0,0.0,-0.4450306,0,0,0,0,0
6993376000,0.07064244,0.2678477,-1.2323402,0.0,0.80556065,0.105678685,0.08867494,-0.5762299,0.0,0.0,-0.44338492,0,0,0,0,0
6993424000,0.06902089,0.2623482,-1.232954,0.0,0.8058199,0.103488185,0.08688005,-0.5765382,0.0,0.0,-0.44158736,0,0,0,0,0
6993472000,0.07565396,0.2827015,-1.2348427,0.0,0.8035801,0.112030484,0.09311238,-0.57709473,0.0,0.0,-0.448897,0,0,0,0,0
6993528000,0.07147087,0.2750729,-1.2360376,0.0,0.80397785,0.10823407,0.09116567,-0.5775759,0.0,0.0,-0.44584426,0,0,0,0,0
6993576000,0.07017944,0.2694651,-1.2373589,0.0,0.80403215,0.10617611,0.08919801,-0.5781891,0.0,0.0,-0.44447088,0,0,0,0,0
6993624000,0.06739806,0.26535946,-1.2387627,0.0,0.8040356,0.103948094,0.088267274,-0.5787318,0.0,0.0,-0.443334,0,0,0,0,0
6993672000,0.07404615,0.28503463,-1.2416211,0.0,0.80155057,0.1123673,0.09414051,-0.579679,0.0,0.0,-0.4494699,0,0,0,0,0
6993720000,0.07125227,0.27975455,-1.2430147,0.0,0.80165887,0.10980343,0.09274128,-0.5802459,0.0,0.0,-0.44758797,0,0,0,0,0
6993768000,0.06854241,0.27382374,-1.2443098,0.0,0.80182195,0.10707841,0.0910635,-0.58079535,0.0,0.0,-0.44561198,0,0,0,0,0
6993824000,0.06553569,0.26324877,-1.2454847,0.0,0.80231553,0.10289107,0.08760681,-0.581402,0.0,0.0,-0.4423077,0,0,0,0,0
6993872000,0.07043783,0.28294903,-1.2472922,0.0,0.8002466,0.11059217,0.09403079,-0.58183587,0.0,0.0,-0.44890204,0,0,0,0,0
6993920000,0.06801771,0.278395,-1.2478653,0.0,0.8005162,0.108343214,0.092868246,-0.58207476,0.0,0.0,-0.44763184,0,0,0,0,0
6993976000,0.0651537,0.26878405,-1.2482417,0.0,0.8011831,0.10445119,0.089807995,-0.58234876,0.0,0.0,-0.44534555,0,0,0,0,0
6994024000,0.062356867,0.2624474,-1.2484658,0.0,0.8016606,0.10151686,0.08805611,-0.5824781,0.0,0.0,-0.4429829,0,0,0,0,0
6994072000,0.0700628,0.2837469,-1.2486115,0.0,0.79982954,0.1107333,0.09438841,-0.5823243,0.0,0.0,-0.44999707,0,0,0,0,0
6994128000,0.06611446,0.2724644,-1.248615,0.0,0.80078757,0.105911344,0.09099206,-0.5824453,0.0,0.0,-0.44588903,0,0,0,0,0
6994168000,0.066459835,0.27365264,-1.248615,0.0,0.80069226,0.1063913,0.09137036,-0.5824295,0.0,0.0,-0.44656223,0,0,0,0,0
6994224000,0.06243603,0.26345947,-1.2486218,0.0,0.8015482,0.101846874,0.08843318,-0.58251804,0.0,0.0,-0.44288644,0,0,0,0,0
6994272000,0.06969694,0.28308782,-1.2487973,0.0,0.7998401,0.110406466,0.09421918,-0.5823993,0.0,0.0,-0.45003942,0,0,0,0,0
6994328000,0.06767808,0.274055,-1.2490464,0.0,0.8004754,0.107014336,0.09115464,-0.58264726,0.0,0.0,-0.4468966,0,0,0,0,0
6994368000,0.06739495,0.27554208,-1.2494609,0.0,0.80027276,0.10734768,0.09181404,-0.5827609,0.0,0.0,-0.44660303,0,0,0,0,0
6994424000,0.063033864,0.26452306,-1.2500718,0.0,0.8010287,0.10245695,0.0886136,-0.583098,0.0,0.0,-0.44317985,0,0,0,0,0
6994472000,0.06958674,0.28668803,-1.251796,0.0,0.7987287,0.11153965,0.09553413,-0.5834935,0.0,0.0,-0.44999257,0,0,0,0,0
6994528000,0.064892896,0.27566427,-1.2528023,0.0,0.79942393,0.106536135,0.09241439,-0.5839786,0.0,0.0,-0.44542968,0,0,0,0,0
6994568000,0.06503161,0.27395305,-1.2538807,0.0,0.7992125,0.10614748,0.09162815,-0.58446246,0.0,0.0,-0.4449688,0,0,0,0,0
6994624000,0.061247572,0.26315883,-1.2549745,0.0,0.7997731,0.10156508,0.088335946,-0.58501655,0.0,0.0,-0.44147205,0,0,0,0,0
6994672000,0.05977211,0.25891927,-1.2560436,0.0,0.799795,0.09979481,0.08700872,-0.5854899,0.0,0.0,-0.44016743,0,0,0,0,0
6994728000,0.06452228,0.27018663,-1.2579505,0.0,0.79829043,0.10504005,0.0900484,-0.5861657,0.0,0.0,-0.4450455,0,0,0,0,0
6994776000,0.061299164,0.26252285,-1.2586986,0.0,0.7987191,0.10156554,0.08787607,-0.5865238,0.0,0.0,-0.44353396,0,0,0,0,0
6994824000,0.05974306,0.25615904,-1.2592682,0.0,0.7990187,0.099122055,0.085747376,-0.5868486,0.0,0.0,-0.44274947,0,0,0,0,0
6994872000,0.056791093,0.24792227,-1.2596388,0.0,0.7995419,0.09556501,0.08328617,-0.58708054,0.0,0.0,-0.44129014,0,0,0,0,0
6994920000,0.061439253,0.26107317,-1.2599643,0.0,0.79843,0.10125622,0.08718853,-0.58707315,0.0,0.0,-0.44754097,0,0,0,0,0
6994968000,0.057187725,0.25011304,-1.2599992,0.0,0.79928887,0.09637552,0.084032685,-0.58718604,0.0,0.0,-0.44569206,0,0,0,0,0
6995024000,0.05224909,0.2348905,-1.2600023,0.0,0.80038345,0.08997138,0.079365194,-0.58736074,0.0,0.0,-0.44240898,0,0,0,0,0
6995072000,0.05434661,0.24103744,-1.260009,0.0,0.79994315,0.09260026,0.08121965,-0.5872985,0.0,0.0,-0.44692335,0,0,0,0,0
6995120000,0.04951485,0.22733776,-1.2600569,0.0,0.8008961,0.08667857,0.077129275,-0.58745503,0.0,0.0,-0.44475895,0,0,0,0,0
6995168000,0.045669563,0.21308526,-1.2601848,0.0,0.8017515,0.08098563,0.07252117,-0.58768743,0.0,0.0,-0.44289768,0,0,0,0,0
6995224000,0.039593235,0.19444151,-1.2604345,0.0,0.8027945,0.07310985,0.06679486,-0.58797485,0.0,0.0,-0.44057137,0,0,0,0,0
6995272000,0.039235827,0.19167845,-1.2614436,0.0,0.8026342,0.07219147,0.065751255,-0.5884246,0.0,0.0,-0.44480747,0,0,0,0,0
6995320000,0.031810947,0.17440078,-1.2621801,0.0,0.8033981,0.06417125,0.060957607,-0.58882743,0.0,0.0,-0.44319293,0,0,0,0,0
6995368000,0.026459066,0.15734527,-1.2630403,0.0,0.80395025,0.057038825,0.055642124,-0.58933395,0.0,0.0,-0.4412111,0,0,0,0,0
6995424000,0.023363572,0.14722225,-1.2649264,0.0,0.80382687,0.05286822,0.052428514,-0.5901852,0.0,0.0,-0.4441016,0,0,0,0,0
6995472000,0.016881239,0.13026266,-1.2658628,0.0,0.8042338,0.045288417,0.047494136,-0.59067863,0.0,0.0,-0.44208568,0,0,0,0,0
6995528000,0.010930332,0.11054599,-1.2667495,0.0,0.80461305,0.03709555,0.0412989,-0.591199,0.0,0.0,-0.4394605,0,0,0,0,0
6995576000,0.005583185,0.09430209,-1.2675493,0.0,0.8048213,0.030158909,0.036328677,-0.5916361,0.0,0.0,-0.43804967,0,0,0,0,0
6995624000,0.0006921362,0.07889186,-1.2686799,0.0,0.80482835,0.023649937,0.031559065,-0.592196,0.0,0.0,-0.43818188,0,0,0,0,0
6995672000,-0.0040956,0.06224011,-1.2689859,0.0,0.8050185,0.016795553,0.02627242,-0.5924297,0.0,0.0,-0.4365766,0,0,0,0,0
6995728000,-0.010177346,0.04324996,-1.2691574,0.0,0.80518806,0.008721909,0.02042952,-0.5926033,0.0,0.0,-0.4352223,0,0,0,0,0
6995768000,-0.015123576,0.03263492,-1.26923,0.0,0.8052429,0.0035847481,0.01762199,-0.5926724,0.0,0.0,-0.43479708,0,0,0,0,0
6995824000,-0.019729102,0.014203471,-1.2692475,0.0,0.8052769,-0.0037333446,0.011566863,-0.59277433,0.0,0.0,-0.43440762,0,0,0,0,0
6995872000,-0.024153199,0.0010652596,-1.2665223,0.0,0.80604684,-0.009419557,0.007575799,-0.59172827,0.0,0.0,-0.43436387,0,0,0,0,0
6995920000,-0.02746654,-0.011179124,-1.2668058,0.0,0.805884,-0.014376822,0.0036233757,-0.5918878,0.0,0.0,-0.43392953,0,0,0,0,0
6995968000,-0.030124886,-0.02271948,-1.2670032,0.0,0.8057149,-0.018862203,-0.00023864627,-0.59200305,0.0,0.0,-0.43473306,0,0,0,0,0
6996024000,-0.035575144,-0.03456796,-1.2670568,0.0,0.8055139,-0.024562739,-0.0033990422,-0.59205776,0.0,0.0,-0.43512028,0,0,0,0,0
6996072000,-0.036475092,-0.043139823,-1.267184,0.0,0.80535173,-0.027460722,-0.006584776,-0.5921242,0.0,0.0,-0.43586037,0,0,0,0,0
6996120000,-0.03866851,-0.051731616,-1.2674325,0.0,0.80511636,-0.030885689,-0.009393181,-0.5922377,0.0,0.0,-0.4365735,0,0,0,0,0
6996168000,-0.040453687,-0.058199942,-1.2678435,0.0,0.8048564,-0.033519197,-0.011463404,-0.5924114,0.0,0.0,-0.43693188,0,0,0,0,0
6996224000,-0.042703,-0.066410385,-1.2692049,0.0,0.8042599,-0.03686158,-0.014078927,-0.5929663,0.0,0.0,-0.43791696,0,0,0,0,0
6996272000,-0.04426376,-0.072726905,-1.2700872,0.0,0.8038393,-0.039365172,-0.016141467,-0.59332305,0.0,0.0,-0.43893003,0,0,0,0,0
6996320000,-0.045722023,-0.07862579,-1.27105,0.0,0.803395,-0.041705843,-0.018062405,-0.5937094,0.0,0.0,-0.4401567,0,0,0,0,0
6996368000,-0.047728505,-0.08398752,-1.2720551,0.0,0.8029286,-0.044109177,-0.0196012,-0.5941177,0.0,0.0,-0.43977472,0,0,0,0,0
6996424000,-0.049578857,-0.08869045,-1.2740141,0.0,0.80218893,-0.04626554,-0.020897036,-0.5949082,0.0,0.0,-0.44035476,0,0,0,0,0
6996472000,-0.04823618,-0.0917028,-1.2748958,0.0,0.8018814,-0.046630263,-0.022486033,-0.59523636,0.0,0.0,-0.44029993,0,0,0,0,0
6996520000,-0.04963929,-0.09481935,-1.2756487,0.0,0.80154294,-0.048126254,-0.023301909,-0.5955416,0.0,0.0,-0.44064033,0,0,0,0,0
6996568000,-0.049605194,-0.09727939,-1.2762383,0.0,0.8013026,-0.04884992,-0.024285277,-0.5957667,0.0,0.0,-0.44050568,0,0,0,0,0
6996624000,-0.04900977,-0.100155555,-1.2768849,0.0,0.8010465,-0.049473587,-0.025601024,-0.59600455,0.0,0.0,-0.4410731,0,0,0,0,0
6996672000,-0.049320508,-0.10163853,-1.2770082,0.0,0.8009612,-0.050040107,-0.026100384,-0.5960502,0.0,0.0,-0.44069812,0,0,0,0,0
6996720000,-0.04800149,-0.1022208,-1.2770528,0.0,0.80096465,-0.049685407,-0.026725989,-0.5960475,0.0,0.0,-0.4411217,0,0,0,0,0
6996776000,-0.04830059,-0.10356099,-1.2770585,0.0,0.8009182,-0.050203342,-0.027174404,-0.59604627,0.0,0.0,-0.44137228,0,0,0,0,0
6996824000,-0.047271173,-0.104811,-1.2722173,0.0,0.80234945,-0.0500945,-0.028104026,-0.5940842,0.0,0.0,-0.44167945,0,0,0,0,0
6996872000,-0.045474622,-0.105805814,-1.2722242,0.0,0.8023643,-0.04966838,-0.029037314,-0.59405506,0.0,0.0,-0.44243672,0,0,0,0,0
6996928000,-0.043094087,-0.105928466,-1.2722712,0.0,0.80240554,-0.048750326,-0.029792527,-0.59403807,0.0,0.0,-0.4420438,0,0,0,0,0
6996968000,-0.042409677,-0.105722845,-1.2723986,0.0,0.80239,-0.04841676,-0.029910088,-0.5940804,0.0,0.0,-0.4421512,0,0,0,0,0
6997024000,-0.0417915,-0.10586077,-1.2730602,0.0,0.80220455,-0.04821956,-0.030133186,-0.59433556,0.0,0.0,-0.44183367,0,0,0,0,0
6997072000,-0.03862061,-0.10422654,-1.2736447,0.0,0.8021501,-0.046472263,-0.030405294,-0.59453434,0.0,0.0,-0.44264805,0,0,0,0,0
6997128000,-0.03735594,-0.10256416,-1.2743629,0.0,0.8020095,-0.04548297,-0.030097174,-0.5948161,0.0,0.0,-0.44237787,0,0,0,0,0
6997168000,-0.037476804,-0.100791,-1.2751746,0.0,0.8018114,-0.045017336,-0.029330887,-0.5951568,0.0,0.0,-0.44259137,0,0,0,0,0
6997224000,-0.035862513,-0.10012066,-1.2769147,0.0,0.8013464,-0.044196844,-0.0295037,-0.59583557,0.0,0.0,-0.44351554,0,0,0,0,0
6997272000,-0.03284167,-0.09754531,-1.2777718,0.0,0.80122054,-0.042233493,-0.029352283,-0.5961547,0.0,0.0,-0.44303846,0,0,0,0,0
6997328000,-0.030858627,-0.09504918,-1.2785649,0.0,0.80108523,-0.04070799,-0.02892606,-0.5964634,0.0,0.0,-0.4432156,0,0,0,0,0
6997376000,-0.028065711,-0.09311335,-1.279228,0.0,0.80098814,-0.0390226,-0.02896981,-0.5967043,0.0,0.0,-0.44276592,0,0,0,0,0
6997424000,-0.027240276,-0.091691814,-1.280094,0.0,0.80077785,-0.03828102,-0.02862963,-0.5970509,0.0,0.0,-0.44343784,0,0,0,0,0
6997472000,-0.027515316,-0.08929554,-1.2802931,0.0,0.8007664,-0.037679717,-0.027583415,-0.5971537,0.0,0.0,-0.44316444,0,0,0,0,0
6997520000,-0.026699215,-0.08732319,-1.2803866,0.0,0.80079657,-0.03676627,-0.027034938,-0.5971953,0.0,0.0,-0.4433355,0,0,0,0,0
6997568000,-0.02724909,-0.085654885,-1.2804137,0.0,0.800814,-0.036489412,-0.02620167,-0.597226,0.0,0.0,-0.44375396,0,0,0,0,0
6997624000,-0.025206132,-0.08301939,-1.2804154,0.0,0.8009048,-0.03488556,-0.025755493,-0.59721947,0.0,0.0,-0.44305918,0,0,0,0,0
6997672000,-0.024669096,-0.08046207,-1.2804221,0.0,0.80096346,-0.03390797,-0.02489084,-0.5972338,0.0,0.0,-0.44338286,0,0,0,0,0
6997720000,-0.023199294,-0.07873316,-1.2804533,0.0,0.8010124,-0.032804087,-0.02463632,-0.5972403,0.0,0.0,-0.44341806,0,0,0,0,0
6997768000,-0.023047412,-0.0777881,-1.2804804,0.0,0.8010249,-0.032461707,-0.024302471,-0.597256,0.0,0.0,-0.4440682,0,0,0,0,0
6997824000,-0.021540888,-0.074942596,-1.2804835,0.0,0.8011009,-0.03100956,-0.023611875,-0.5972589,0.0,0.0,-0.44351152,0,0,0,0,0
6997872000,-0.019722043,-0.07242223,-1.2804835,0.0,0.8011734,-0.029529104,-0.023144884,-0.59725505,0.0,0.0,-0.44340274,0,0,0,0,0
6997920000,-0.019232428,-0.069944985,-1.2785277,0.0,0.80180675,-0.02857205,-0.022326153,-0.59648234,0.0,0.0,-0.44385654,0,0,0,0,0
6997968000,-0.017292319,-0.06908324,-1.278747,0.0,0.80178297,-0.02753992,-0.022556096,-0.5965542,0.0,0.0,-0.4432596,0,0,0,0,0
6998024000,-0.016835954,-0.06665656,-1.2787538,0.0,0.8018263,-0.026633773,-0.021718848,-0.59656817,0.0,0.0,-0.44292778,0,0,0,0,0
6998072000,-0.048983086,-0.07486261,-1.2789747,0.0,0.8010524,-0.04196282,-0.015414461,-0.5969226,0.0,0.0,-0.4292172,0,0,0,0,0
6998120000,-0.042883594,-0.07138442,-1.2790076,0.0,0.80124,-0.03848405,-0.015839204,-0.5968941,0.0,0.0,-0.43220827,0,0,0,0,0
6998168000,-0.04462837,-0.06975113,-1.2782931,0.0,0.8014533,-0.038691353,-0.014677216,-0.59662396,0.0,0.0,-0.43567437,0,0,0,0,0
6998224000,-0.045916673,-0.06806403,-1.2781178,0.0,0.8015154,-0.038704194,-0.013619431,-0.5965648,0.0,0.0,-0.4391283,0,0,0,0,0
6998272000,-0.041678287,-0.064067334,-1.2785031,0.0,0.80155843,-0.03581822,-0.0132731525,-0.596695,0.0,0.0,-0.4416364,0,0,0,0,0
6998320000,-0.037859015,-0.062452376,-1.2790158,0.0,0.801502,-0.033809967,-0.013756048,-0.59687704,0.0,0.0,-0.44291082,0,0,0,0,0
6998376000,-0.036555674,-0.05918951,-1.2792563,0.0,0.8015097,-0.032316886,-0.012832362,-0.59697,0.0,0.0,-0.44442785,0,0,0,0,0
6998424000,-0.03339874,-0.05799375,-1.2793045,0.0,0.8015653,-0.030695586,-0.013294314,-0.5969708,0.0,0.0,-0.44465455,0,0,0,0,0
6998472000,-0.030285208,-0.05502397,-1.2794275,0.0,0.80162245,-0.028563105,-0.013030782,-0.59700567,0.0,0.0,-0.44585037,0,0,0,0,0
6998520000,-0.029136553,-0.052353334,-1.2796149,0.0,0.80162317,-0.02730751,-0.012300006,-0.597079,0.0,0.0,-0.44565398,0,0,0,0,0
6998568000,-0.02758625,-0.05136008,-1.2800171,0.0,0.8015384,-0.026392369,-0.012359186,-0.5972327,0.0,0.0,-0.44603652,0,0,0,0,0
6998624000,-0.02631098,-0.048774425,-1.2801514,0.0,0.8015511,-0.025110632,-0.011701511,-0.59728414,0.0,0.0,-0.44671512,0,0,0,0,0
6998672000,-0.023163222,-0.04701569,-1.2802073,0.0,0.80159587,-0.023324568,-0.011935703,-0.5972919,0.0,0.0,-0.44624394,0,0,0,0,0
6998728000,-0.022268763,-0.043934323,-1.2802172,0.0,0.80164164,-0.022046512,-0.010967203,-0.5972976,0.0,0.0,-0.44679397,0,0,0,0,0
6998768000,-0.020279791,-0.04401321,-1.2795702,0.0,0.80185544,-0.021269076,-0.011599714,-0.5970268,0.0,0.0,-0.4460097,0,0,0,0,0
6998824000,-0.019195328,-0.042127047,-1.2797318,0.0,0.80184025,-0.020272454,-0.011165333,-0.59709007,0.0,0.0,-0.44630903,0,0,0,0,0
6998872000,-0.018549953,-0.041059166,-1.2797383,0.0,0.8018567,-0.019695096,-0.010929676,-0.59709173,0.0,0.0,-0.44606677,0,0,0,0,0
6998928000,-0.018123528,-0.039061677,-1.2797811,0.0,0.8018696,-0.0189283,-0.010255498,-0.59711117,0.0,0.0,-0.4460666,0,0,0,0,0
6998968000,-0.017434783,-0.038703244,-1.2799044,0.0,0.8018429,-0.018545834,-0.010316236,-0.59715796,0.0,0.0,-0.4465388,0,0,0,0,0
6999024000,-0.016297733,-0.036640063,-1.2799188,0.0,0.80186963,-0.017474268,-0.009828223,-0.5971626,0.0,0.0,-0.44598103,0,0,0,0,0
6999072000,-0.015402379,-0.034589086,-1.2799189,0.0,0.80189675,-0.016503131,-0.009273064,-0.5971628,0.0,0.0,-0.44587195,0,0,0,0,0
6999120000,-0.01580856,-0.032536786,-1.2794521,0.0,0.80205137,-0.016051479,-0.008332497,-0.5969812,0.0,0.0,-0.44586965,0,0,0,0,0
6999168000,-0.014118973,-0.031457797,-1.2795101,0.0,0.8020565,-0.0150521835,-0.008403597,-0.5969994,0.0,0.0,-0.4461506,0,0,0,0,0
6999224000,-0.012750119,-0.030394377,-1.279554,0.0,0.80206215,-0.014186071,-0.0083853565,-0.59701324,0.0,0.0,-0.44573838,0,0,0,0,0
6999272000,-0.011367599,-0.028559078,-1.2796278,0.0,0.80206364,-0.013084211,-0.008061444,-0.59704083,0.0,0.0,-0.44588307,0,0,0,0,0
6999328000,-0.009624674,-0.026375195,-1.2797143,0.0,0.8020641,-0.011733758,-0.007705318,-0.597073,0.0,0.0,-0.4454199,0,0,0,0,0
