timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6971992000,6971992000,41.6066981888152,-86.35561878068894,229.2885,229.26999,-0.0,1.0035707,1.0051854,229.18817,2,0,1,0
6972000000,6972000000,41.606698188786254,-86.35561878060433,229.28848,229.26997,-0.0,1.0035707,1.0051854,229.18817,2,0,1,0
6972008000,6972008000,41.606698188770714,-86.35561878050397,229.2885,229.26999,-0.0,1.0035707,1.0051854,229.18817,2,0,1,0
6972016000,6972016000,41.606698188751956,-86.3556187803907,229.28848,229.26997,-0.0,1.003558,1.0051854,229.18816,2,0,1,0
6972024000,6972024000,41.60669818872086,-86.35561878030038,229.2885,229.26999,-0.0,1.003558,1.0051854,229.18816,2,0,1,0
6972032000,6972032000,41.6066981886887,-86.35561878022152,229.28851,229.27,-0.0,1.003558,1.0051854,229.18817,2,0,1,0
6972040000,6972040000,41.6066981886485,-86.35561878013979,229.28851,229.27,-0.0,1.003558,1.0051854,229.18817,2,0,1,0
6972048000,6972048000,41.60669818861043,-86.3556187800939,229.28853,229.27002,-0.0,1.003558,1.005181,229.18817,2,0,1,0
6972056000,6972056000,41.60669818855147,-86.35561878011399,229.28854,229.27003,-0.0,1.0035582,1.0051811,229.18817,2,0,1,0
6972064000,6972064000,41.60669818849358,-86.35561878010968,229.28856,229.27005,-0.0,1.0035582,1.0051811,229.18817,2,0,1,0
6972072000,6972072000,41.60669818842818,-86.35561878009965,229.28857,229.27007,-0.0,1.0035583,1.0051811,229.18817,2,0,1,0
6972080000,6972080000,41.606698188369755,-86.35561878006523,229.28859,229.27008,-0.0,1.0035583,1.0051811,229.18819,2,0,1,0
6972088000,6972088000,41.60669818831133,-86.35561878000932,229.2886,229.2701,-0.0,1.0035584,1.0051812,229.18819,2,0,1,0
6972096000,6972096000,41.60669818827006,-86.3556187799663,229.28862,229.27011,-0.0,1.0035585,1.0051812,229.18819,2,0,1,0
6972104000,6972104000,41.606698188229316,-86.35561877994766,229.28864,229.27013,-0.0,1.0035586,1.0051769,229.18823,2,0,1,0
6972112000,6972112000,41.60669818818697,-86.35561877992329,229.28865,229.27014,-0.0,1.0035588,1.005177,229.18825,2,0,1,0
6972120000,6972120000,41.60669818815481,-86.35561877984156,229.28865,229.27014,-0.0,1.0035589,1.0051771,229.18825,2,0,1,0
