timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
6971392000,6971392000,1032000,41.606704,-86.3556021,-0.6455806,-1.3875036,0.11220735,0.0003608431,0.00019367777,0.0,-0.00063377165,-0.0025669015,0.0014917132,0.00013067525,-0.0005769825,-0.01214426,-0.016767275,0.028455384,-0.03005886,0.3044176,-1.052811,0.01023155,229.39902,0.1,0.08485875,0.10243653,0.009056094,0.006442388,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6971896000,6971896000,1032000,41.606704,-86.3556021,-0.64618653,-1.3869319,0.11044586,0.0003608431,0.00019367777,0.0,-0.0005053295,-0.0012151388,0.00030265134,-0.0008128597,-0.0005769825,-0.01214426,-0.016767275,0.0139286285,0.06421478,-0.066674374,-1.0521202,0.01023155,229.39902,0.10047981,0.08458074,0.10205485,0.016398277,0.011806804,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6972392000,6972392000,1032000,41.606704,-86.3556021,-0.6458492,-1.3863305,0.11064785,0.0003608431,0.00019367777,0.0,0.0007571024,0.00033229523,0.0003659464,0.0001465861,-0.0005769825,-0.01214426,-0.016767275,0.025321022,-0.04246649,-0.048611373,-1.0519586,0.01023155,229.39902,0.10052668,0.08429943,0.10171749,0.0014142136,0.001,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6972896000,6972896000,1032000,41.606704,-86.3556021,-0.6454236,-1.386662,0.11178455,0.0003608431,0.00019367777,0.0,0.0026153394,-0.00032860183,0.002165791,0.0021096864,-0.0005769825,-0.01214426,-0.016767275,0.03126687,0.080287695,0.026230635,-1.0515618,0.01023155,229.39902,0.10013528,0.08402244,0.101341836,0.013492676,0.009664794,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6973392000,6973392000,1032000,41.606704,-86.3556021,-0.6453791,-1.3868142,0.11275362,0.0003608431,0.00019367777,0.0,-0.0018844738,-0.0005432797,0.005078489,0.0039804373,-0.0005769825,-0.01214426,-0.016767275,-0.032136567,-0.025349917,0.23350951,-1.0513579,0.01023155,229.39902,0.1,0.083761804,0.10097628,0.01894846,0.013708052,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6973896000,6973896000,1032000,41.606704,-86.3556021,-0.6460222,-1.3871979,0.11124656,0.0003608431,0.00019367777,0.0,-0.002101608,-0.0030268503,0.001377768,-4.75345e-05,-0.0005769825,-0.01214426,-0.016767275,0.03569501,0.040344212,0.1272335,-1.0514463,0.01023155,229.39902,0.1,0.08333434,0.10064541,0.009918704,0.007064355,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6974392000,6974392000,1032000,41.606704,-86.3556021,-0.6469732,-1.3873878,0.11171301,0.0003608431,0.00019367777,0.0,-0.0016516093,-0.0031607852,0.0062550707,0.0047579454,-0.0005769825,-0.01214426,-0.016767275,-0.032756478,-0.041233744,-0.30801076,-1.0515556,0.01023155,229.39902,0.1,0.083216265,0.10028401,0.016398095,0.011807216,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6974896000,6974896000,1032000,41.606704,-86.3556021,-0.644855,-1.3858483,0.111138314,0.0003608431,0.00019367777,0.0,0.0029512623,0.0027454128,0.0012972013,-0.00042376164,-0.0005769825,-0.01214426,-0.016767275,0.015584459,0.013707182,0.24687585,-1.0512869,0.01023155,229.39902,0.1,0.082807325,0.099964395,0.0042144223,0.0029834488,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6975392000,6975392000,1032000,41.606704,-86.3556021,-0.6453167,-1.3856647,0.11065278,0.0003608431,0.00019367777,0.0,-0.0016897966,0.002703076,0.0005678254,-0.00034553374,-0.0005769825,-0.01214426,-0.016767275,0.0250419,-0.020931814,-0.21918868,-1.0509955,0.01023155,229.39902,0.10029697,0.082546115,0.099608324,0.013496019,0.009664786,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6975896000,6975896000,1032000,41.606704,-86.3556021,-0.6464896,-1.3847305,0.11006176,0.0003608431,0.00019367777,0.0,-0.0007967182,0.007656043,-0.00057664706,-0.00096090557,-0.0005769825,-0.01214426,-0.016767275,-0.07180421,0.02901059,0.3414591,-1.0512414,0.01023155,229.39902,0.10074835,0.08230408,0.09930335,0.019424472,0.014065994,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
