timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971276000,6971196000,0.009169731,0.018943042,0.022153202,-0.0005771518,-0.0062282085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047027588,0.0,0.0,nan,0.0,0.0,0.02853918,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6971772000,6971692000,0.00016211241,0.00080270116,-0.0025158678,-0.000641942,0.0021086931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712738,0.0,0.0,nan,0.0,0.0,-0.01738453,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6972276000,6972196000,-0.00033231906,0.00074359874,-0.017936666,-0.0120821595,0.0020891428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020614624,0.0,0.0,nan,0.0,0.0,-0.008280873,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6972772000,6972692000,-0.00049321156,-0.0007192724,0.010743246,-0.00087183714,-0.0063542128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1390686,0.0,0.0,nan,0.0,0.0,-0.007694125,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6973268000,6973188000,-0.0078646215,-0.0003662252,0.011046128,-0.011785865,-0.0067144632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541687,0.0,0.0,nan,0.0,0.0,-0.008471131,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6973772000,6973692000,0.01093982,-0.0019884077,-0.011101836,-0.0119357705,0.0015252829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07086182,0.0,0.0,nan,0.0,0.0,-0.00955534,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6974276000,6974196000,-0.013054898,-0.00097134715,-0.00782145,-0.012167215,0.0015460253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008682251,0.0,0.0,nan,0.0,0.0,-0.013622403,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6974772000,6974692000,0.0027607577,0.0015082014,-0.013500119,-0.0006583929,0.0018600225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039138794,0.0,0.0,nan,0.0,0.0,-0.0095876455,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6975276000,6975196000,-0.00014412278,0.011217424,0.012800472,-0.00077843666,0.010090232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019973755,0.0,0.0,nan,0.0,0.0,-0.0007917881,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
6975772000,6975692000,0.008564251,-0.008058349,-0.038807534,-0.0008868575,0.0017575026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013671875,0.0,0.0,nan,0.0,0.0,0.0023092031,0.00016830117,-0.00039303303,-0.00080776215,0.0,0.0,0.0,0.0,0.0,0.0
