timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
6971748000,6971668000,0.86471593,-0.0065797153,-0.0032596719,-0.5022076,-0.0018243571,0.0017506111,-0.0040691127,-0.6457867,-1.3864113,0.110595085,-7.697828e-06,3.6315844e-06,3.3287854e-06,-2.3584776e-05,-2.1743659e-05,0.00047958692,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.2020913e-05,3.3958502e-06,3.3984704e-06,6.4452805e-05,0.000207483,0.00020748682,0.00021821063,0.0035905617,0.0035905496,0.010444245,8.925092e-12,8.923449e-12,2.5736642e-11,5.006515e-08,5.0065132e-08,5.0000885e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6972756000,6972676000,0.8649172,-0.006592459,-0.0034801292,-0.50185937,0.0009549936,2.6096677e-06,0.0007283161,-0.64582574,-1.3865981,0.11177127,-7.727872e-06,3.7326838e-06,3.1989557e-06,-2.3528968e-05,-2.169527e-05,0.0004682599,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.2002961e-05,3.3744163e-06,3.3768683e-06,6.4419146e-05,0.00017038647,0.000170389,0.00017800064,0.003530104,0.0035300916,0.010289198,8.907916e-12,8.906194e-12,2.5589874e-11,5.006931e-08,5.006927e-08,5.0000555e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6973756000,6973676000,0.8649945,-0.0069220997,-0.0033947076,-0.50172204,0.00042369642,-0.0017346886,0.00026126893,-0.6457942,-1.386925,0.11118396,-7.663206e-06,3.7014645e-06,3.1564177e-06,-2.3534316e-05,-2.1738715e-05,0.0005356166,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.1892027e-05,3.3519343e-06,3.354848e-06,6.4109845e-05,0.00012567923,0.0001256792,0.00013000982,0.003484021,0.003484009,0.010147383,8.887688e-12,8.886204e-12,2.5399453e-11,5.007365e-08,5.0073623e-08,5.0000555e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6974756000,6974676000,0.8649991,-0.0066688224,-0.0033435652,-0.50171787,0.0009096988,3.713702e-05,0.0049764137,-0.6457309,-1.3868165,0.11127326,-7.774901e-06,3.7055229e-06,3.0780163e-06,-2.3552859e-05,-2.166938e-05,0.0005864639,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.1880678e-05,3.327925e-06,3.3304643e-06,6.402144e-05,8.251068e-05,8.251155e-05,8.4507636e-05,0.0034395857,0.0034395745,0.010009906,8.866954e-12,8.865414e-12,2.5261909e-11,5.0077926e-08,5.0077826e-08,5.000037e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6975756000,6975676000,0.8650113,-0.0067848326,-0.0034831879,-0.5016947,-0.0009126438,1.9659079e-05,0.0016103755,-0.6457292,-1.386852,0.11118567,-7.72411e-06,3.9286556e-06,3.0634214e-06,-2.3389299e-05,-2.167166e-05,0.0006047686,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.185385e-05,3.3025356e-06,3.3051535e-06,6.39442e-05,4.0994026e-05,4.099442e-05,4.150436e-05,0.003396606,0.0033965954,0.00987645,8.846238e-12,8.844391e-12,2.5130141e-11,5.008204e-08,5.0081947e-08,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6976748000,6976668000,0.86509335,-0.0064353887,-0.0034843278,-0.50155747,-0.0014072206,0.004114038,-0.0010417779,-0.64644855,-1.386126,0.1108965,-7.639931e-06,4.0492705e-06,2.9874584e-06,-2.3313554e-05,-2.171492e-05,0.00061349745,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.1819833e-05,3.6583883e-06,3.6607282e-06,6.383908e-05,0.00080345257,0.0008034837,0.0009007583,0.0034446758,0.003444669,0.009846468,9.140489e-12,9.138633e-12,2.5000923e-11,5.0086488e-08,5.0086395e-08,5.00012e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6977756000,6977676000,0.86362255,-0.0042248727,-0.002820876,-0.50411344,-0.011494232,0.050967302,-0.92246306,-0.65789694,-1.3599081,-0.10144022,-7.6433025e-06,4.0867794e-06,2.9893924e-06,-2.3037655e-05,-2.172838e-05,0.00060639816,0.19971718,-0.017213298,0.48633862,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,2.2018668e-05,4.2569163e-06,4.2576044e-06,6.357461e-05,0.0031764386,0.0031759841,0.0035011931,0.0054426617,0.0054426515,0.012186275,9.596289e-12,9.5944225e-12,2.4886437e-11,5.0088392e-08,5.00883e-08,5.0000146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6978756000,6978676000,0.86465406,-0.0072575016,-0.002109383,-0.5023108,0.006937263,-0.010125509,-0.90141034,-0.6543003,-1.3478115,-1.3719577,-7.675293e-06,4.1055837e-06,2.911322e-06,-2.2908638e-05,-2.1333082e-05,0.0006097281,0.19758424,-0.017029451,0.48753613,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,0.0005845879,4.6565874e-06,4.7685658e-06,0.001734472,0.005829944,0.0058298865,0.00694745,0.013325864,0.013326074,0.022135152,9.889592e-12,9.887812e-12,2.4818335e-11,5.006684e-08,5.0066806e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6979748000,6979668000,0.8655014,-0.006666931,-0.0010248839,-0.500861,-0.0024050113,-0.005396141,-0.33958903,-0.64922506,-1.3605347,-1.9387255,-7.676863e-06,4.133404e-06,2.9116054e-06,-2.3140694e-05,-2.119597e-05,0.0006138072,0.19758424,-0.017029451,0.48753613,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,0.00023901442,5.0192616e-06,5.060112e-06,0.00071082875,0.0071734064,0.007173901,0.010253585,0.025688404,0.02568894,0.043206938,1.0156054e-11,1.0154348e-11,2.532592e-11,5.0000626e-08,5.0000626e-08,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6980748000,6980668000,0.8659119,-0.005883257,0.00026762366,-0.5001621,-0.005907643,0.006882912,0.0954777,-0.6520662,-1.3662152,-2.1108334,-7.673871e-06,4.1531493e-06,2.9116627e-06,-2.3975424e-05,-1.870462e-05,0.0006072452,0.19758424,-0.017029451,0.48753613,0.0002858468,-0.00017570842,0.0018279147,0.0,0.0,0.00014630702,5.0590197e-06,5.078533e-06,0.00043590573,0.010590171,0.010590105,0.012639429,0.039883498,0.039884154,0.07308531,1.0495421e-11,1.04937465e-11,2.5836193e-11,5.00014e-08,5.00014e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
