timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971300000,6971220000,0.090099595,0.090099595,0.20260243,1.0036129,1.0036129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260513,0.0,0.0,nan,0.0,0.0,0.090343535,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6971796000,6971716000,0.09009964,0.09009964,0.20260243,1.0036006,1.0036006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260445,0.0,0.0,nan,0.0,0.0,0.09034323,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6972292000,6972212000,0.09004919,0.09004919,0.20254992,1.003565,1.003565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260365,0.0,0.0,nan,0.0,0.0,0.09034292,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6972796000,6972716000,0.09004918,0.09004918,0.20254992,1.0035412,1.0035412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260298,0.0,0.0,nan,0.0,0.0,0.090342745,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6973292000,6973212000,0.0902168,0.09021681,0.20272852,1.0035205,1.0035205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2602215,0.0,0.0,nan,0.0,0.0,0.09034241,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6973796000,6973716000,0.09021685,0.09021685,0.20272852,1.0034975,1.0034975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260156,0.0,0.0,nan,0.0,0.0,0.090342075,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6974292000,6974212000,0.09021678,0.090216786,0.20272852,1.0034748,1.0034747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260084,0.0,0.0,nan,0.0,0.0,0.09034187,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6974796000,6974716000,0.09016141,0.09016141,0.20266822,1.0034516,1.0034516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26001,0.0,0.0,nan,0.0,0.0,0.090341814,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6975300000,6975220000,0.0901613,0.09016131,0.20266822,1.0034186,1.0034186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259948,0.0,0.0,nan,0.0,0.0,0.090341605,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
6975796000,6975716000,0.09010823,0.09010823,0.20261152,1.0034077,1.0034077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259876,0.0,0.0,nan,0.0,0.0,0.09034123,0.0025445851,0.002553314,0.0025285138,0.0,0.0,0.0,0.0,0.0,0.0
