timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7018680000,7018680000,1310988,1310988,-0.000100134705,3.3023676e-05,-0.0001512676,-0.0025820143,-0.011589908,-0.036888395,4000,4000,0,2,0
7019180000,7019180000,1310988,1310988,-0.00010546123,4.2610616e-05,-9.374323e-05,-0.002155846,-0.011542023,-0.036950648,4000,4000,0,2,0
7019680000,7019680000,1310988,1310988,-0.00039308265,8.523847e-06,-4.7936297e-05,-0.0021366924,-0.011700041,-0.03927302,4000,4000,0,2,0
7020180000,7020180000,1310988,1310988,-0.0006679208,0.000116112744,-0.00025566426,-0.002021771,-0.011182894,-0.03687882,4000,4000,0,2,0
7020680000,7020680000,1310988,1310988,-0.0012527511,0.00021518403,-5.6459347e-05,-0.0013561825,-0.009382454,-0.037712004,4000,4000,0,2,0
7021180000,7021180000,1310988,1310988,-0.0006945524,0.00010013529,-7.457584e-06,-0.00036977135,-0.0055373656,-0.039143737,4000,4000,0,2,0
7021680000,7021680000,1310988,1310988,-0.00012037454,-3.8349845e-05,-0.00020240039,-2.9794694e-05,-0.002377019,-0.039138947,4000,4000,0,2,0
7022180000,7022180000,1310988,1310988,6.0720075e-05,-2.1305143e-05,-9.0547524e-05,-0.00028358007,-0.00041377335,-0.039004873,4000,4000,0,2,0
7022680000,7022680000,1310988,1310988,6.17853e-05,-8.309026e-05,-9.587417e-05,-0.00019260042,0.00030927558,-0.03916289,4000,4000,0,2,0
7023180000,7023180000,1310988,1310988,-0.00041971466,0.0005432849,5.3260686e-05,0.00062142825,0.001688336,-0.038707986,4000,4000,0,2,0
7023680000,7023680000,1310988,1310988,-0.00025353316,-0.00014700678,2.2366434e-05,1.3300941e-05,0.000764174,-0.041078255,4000,4000,0,2,0
7024180000,7024180000,1310988,1310988,-0.0007243803,-0.0008916262,-9.480799e-05,-0.0010209944,0.0013052635,-0.036907554,4000,4000,0,2,0
7024680000,7024680000,1310988,1310988,-0.00041545343,-0.0011227889,-0.00015339845,-0.0031997182,0.0032110484,-0.038296185,4000,4000,0,2,0
7025180000,7025180000,1310988,1310988,-0.00012676574,-0.00045912925,-0.00015233268,-0.007025652,0.004623627,-0.038267463,4000,4000,0,2,0
7025680000,7025680000,1310988,1310988,-0.00016618123,-0.00011291805,-4.900224e-05,-0.009788562,0.0051024677,-0.03713261,4000,4000,0,2,0
7026180000,7026180000,1310988,1310988,-6.285061e-05,5.4328477e-05,6.3916336e-06,-0.011612943,0.0055334237,-0.036505323,4000,4000,0,2,0
7026680000,7026680000,1310988,1310988,3.5154015e-05,0.00016831176,-1.0648408e-06,-0.01228332,0.005313158,-0.036567576,4000,4000,0,2,0
7027180000,7027180000,1310988,1310988,2.130525e-05,-1.3939175e-10,0.00011930964,-0.01336071,0.005562154,-0.036921915,4000,4000,0,2,0
7027680000,7027680000,1310988,1310988,-7.4568065e-06,4.5806402e-05,-9.587291e-06,-0.012924966,0.005753691,-0.036735162,4000,4000,0,2,0
7028180000,7028180000,1310988,1310988,-4.2612273e-06,-8.522236e-06,9.267799e-05,-0.013327192,0.0057584792,-0.03725711,4000,4000,0,2,0
7028680000,7028680000,1310988,1310988,2.2370614e-05,1.9174851e-05,0.00013741908,-0.013068618,0.0059979,-0.03696022,4000,4000,0,2,0
7029180000,7029180000,1310988,1310988,-3.408847e-05,-7.4570276e-06,-3.8349488e-05,-0.01309256,0.0065677194,-0.037065573,4000,4000,0,2,0
7029680000,7029680000,1310988,1310988,-0.00012996218,-2.236992e-05,0.00018429093,-0.012910602,0.0067305244,-0.037008103,4000,4000,0,2,0
7030180000,7030180000,1310988,1310988,-0.00010333059,-3.5153607e-05,0.00012889714,-0.012532317,0.0063426644,-0.037065573,4000,4000,0,2,0
7030680000,7030680000,1310988,1310988,-0.000111852656,6.1786e-05,-1.171558e-05,-0.012474855,0.0063091456,-0.034211684,4000,4000,0,2,0
7031180000,7031180000,1310988,1310988,0.0003249057,-2.0246785e-05,0.00013209163,-0.012383877,0.0066251797,-0.03372805,4000,4000,0,2,0
