timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6971908000,6971908000,41.6066981901494,-86.35561878471933,229.28865,229.27003,-0.0,1.0035708,1.0051949,229.1882,2,0,1,0
6972916000,6972916000,41.60669819733176,-86.35561878199512,229.28699,229.26794,-0.0,1.0035237,1.0051228,229.18694,2,0,1,0
6973916000,6973916000,41.60669819009259,-86.35561878983508,229.28755,229.26918,-0.0,1.0034662,1.0050485,229.18779,2,0,1,0
6974916000,6974916000,41.60669820197063,-86.35561877187112,229.28775,229.26898,-0.0,1.0034225,1.0049806,229.18796,2,0,1,0
6975908000,6975908000,41.60669818679167,-86.35561875750884,229.28831,229.26941,-0.0,1.0033817,1.0049155,229.18742,2,0,1,0
6976908000,6976908000,41.60669817568015,-86.35561876056997,229.2881,229.26929,-0.0,1.0035275,1.0049571,229.1879,2,0,1,0
6977916000,6977916000,41.606698068024045,-86.35561834335682,229.78069,229.75653,-0.0,1.0061631,1.006529,229.18704,2,0,1,0
6978916000,6978916000,41.60669812737841,-86.35561834228868,230.96237,230.92644,-0.0,1.0147489,1.0122329,229.18704,2,0,1,0
6979916000,6979916000,41.60669816201605,-86.35561848855401,231.41335,231.37439,-0.0,1.0269189,1.0233227,229.18704,2,0,1,0
6980908000,6980908000,41.60669813080206,-86.35561852345391,231.48897,231.4497,-0.0,1.0397974,1.0378896,229.18704,2,0,1,0
6981916000,6981916000,41.6066981338133,-86.35561604223123,231.68849,231.64894,-0.0,1.052227,1.0526142,nan,2,0,0,0
6982908000,6982908000,41.60669834394776,-86.35559944505113,232.32144,232.27724,-0.0,1.054547,1.0616432,nan,2,0,0,0
6983908000,6983908000,41.60669865770739,-86.35557163695016,233.04642,233.00018,-0.0,1.0605096,1.070483,nan,2,0,0,0
6984916000,6984916000,41.606698391592296,-86.35554095218488,233.75873,233.71124,-0.0,1.064993,1.0768338,nan,2,0,0,0
6985916000,6985916000,41.60669801173858,-86.3555103698529,234.46156,234.41426,-0.0,1.068513,1.0819265,nan,2,0,0,0
6986916000,6986916000,41.60669778230545,-86.35548026181907,235.16624,235.12108,-0.0,1.0634534,1.0816988,nan,2,0,0,0
6987916000,6987916000,41.6066977240331,-86.35545020997245,235.88887,235.84682,-0.0,1.0650533,1.0831946,nan,2,0,0,0
6988908000,6988908000,41.60669771662189,-86.35542056414094,236.58618,236.5465,-0.0,1.0666132,1.0839812,nan,2,0,0,0
6989916000,6989916000,41.6066977739818,-86.35539044342616,237.30174,237.26376,-0.0,1.0686314,1.0838395,nan,2,0,0,0
6990916000,6990916000,41.60669779386287,-86.35536041500174,238.00441,237.96698,-0.0,1.0634199,1.0832872,nan,2,0,0,0
6991916000,6991916000,41.60669786075081,-86.35533034666038,238.72818,238.69089,-0.0,1.0648341,1.0827384,nan,2,0,0,0
6992916000,6992916000,41.60669787039108,-86.3553004281905,239.44153,239.40456,-0.0,1.0662936,1.0832839,nan,2,0,0,0
6993908000,6993908000,41.606697836897744,-86.35527068278518,240.14406,240.10666,-0.0,1.0679561,1.0836152,nan,2,0,0,0
6994908000,6994908000,41.60669782833955,-86.35524074135182,240.86096,240.82335,-0.0,1.0698838,1.0841768,nan,2,0,0,0
