timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971284000,6971204000,0.009169071,0.018943323,0.022153076,-0.0005763769,-0.0062274933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04699707,0.0,0.0,nan,0.0,0.0,-0.002911806,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6971780000,6971700000,0.00016239996,0.0008028247,-0.0025158604,-0.00064116716,0.0021095276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712738,0.0,0.0,nan,0.0,0.0,-0.019808054,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6972284000,6972204000,-0.00033221784,0.0007436062,-0.017936695,-0.012081325,0.0020900965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020584106,0.0,0.0,nan,0.0,0.0,-0.014829874,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6972780000,6972700000,-0.0011065055,-0.00093284406,0.012599552,-0.0008776188,-0.0063596964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13905334,0.0,0.0,nan,0.0,0.0,-0.00049459934,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6973284000,6973204000,-0.00786484,-0.00036705477,0.011046195,-0.011785388,-0.006713629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014968872,0.0,0.0,nan,0.0,0.0,-0.034287453,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6973780000,6973700000,0.010939305,-0.001988561,-0.011101918,-0.011935234,0.0015261173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07086182,0.0,0.0,nan,0.0,0.0,-0.0059369802,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6974284000,6974204000,-0.013055326,-0.0009703211,-0.007821733,-0.012166679,0.0015468597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008682251,0.0,0.0,nan,0.0,0.0,-0.008625746,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6974780000,6974700000,0.0027615358,0.001507318,-0.01349997,-0.00065767765,0.0018607378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039138794,0.0,0.0,nan,0.0,0.0,-0.0037096739,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6975284000,6975204000,-0.0001437043,0.011217416,0.012800643,-0.000777781,0.010091066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019958496,0.0,0.0,nan,0.0,0.0,0.029057622,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6975780000,6975700000,0.008564974,-0.008057795,-0.03880755,-0.00088608265,0.001758337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013671875,0.0,0.0,nan,0.0,0.0,0.013634443,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6976284000,6976204000,0.009716803,0.028283492,0.019759428,-0.011878073,0.0015742779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008392334,0.0,0.0,nan,0.0,0.0,-0.009402871,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
6976780000,6976700000,0.007925959,0.0012376782,-0.0019127433,-0.012182534,0.001488328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367493,0.0,0.0,nan,0.0,0.0,-0.0076071024,0.006110303,-0.0016130656,-0.0009861588,0.0,0.0,0.0,0.0,0.0,0.0
