timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
6970936000,6970856000,1310988,-0.0009947346,0.00041203212,0.00039901258,0.34906584,1.3791981e-07,1.3789675e-07,4.0344833e-07,1310988,-0.004052631,-0.0013473494,0.058241405,0.4,0.00078220846,0.0007822082,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971560000,6971480000,1310988,-0.001002567,0.00040984587,0.00039410958,0.34906584,1.3791355e-07,1.3789105e-07,4.0177736e-07,1310988,-0.004057667,-0.0013411416,0.06014845,0.4,0.00078224996,0.0007822498,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971768000,6971688000,1310988,-0.0010032058,0.00041655917,0.00039090138,0.34906584,1.3790682e-07,1.3788305e-07,4.0122927e-07,1310988,-0.0040517002,-0.0013393754,0.057875838,0.4,0.00078226224,0.00078226207,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971976000,6971896000,1310988,-0.0010038072,0.00041460045,0.00038879074,0.34906584,1.3790779e-07,1.378849e-07,4.006877e-07,1310988,-0.0040543596,-0.0013389989,0.059467725,0.4,0.00078227645,0.00078227633,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6972184000,6972104000,1310988,-0.0010071559,0.0004172992,0.00038743665,0.34906584,1.3790154e-07,1.3787783e-07,4.001507e-07,1310988,-0.004052478,-0.001336298,0.057566404,0.4,0.000782289,0.0007822888,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6972392000,6972312000,1310988,-0.001000643,0.00042066837,0.0003856924,0.34906584,1.3790469e-07,1.3788164e-07,4.0034664e-07,1310988,-0.004049272,-0.0013396472,0.059270374,0.4,0.0007823035,0.00078230316,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973016000,6972936000,1310988,-0.0009965054,0.0004178479,0.0003802518,0.34906584,1.3790756e-07,1.3788697e-07,3.9876656e-07,1310988,-0.004050543,-0.0013421753,0.063428156,0.4,0.00078234565,0.00078234513,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973224000,6973144000,1310988,-0.0009934248,0.0004147097,0.00038001052,0.34906584,1.3790837e-07,1.3788923e-07,3.982493e-07,1310988,-0.0040521375,-0.0013452488,0.06546274,0.4,0.0007823601,0.00078235957,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973432000,6973352000,1310988,-0.0009976004,0.00042253506,0.0003746613,0.34906584,1.3791171e-07,1.3789021e-07,3.9773386e-07,1310988,-0.0040480127,-0.0013400523,0.06766534,0.4,0.0007823743,0.000782374,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974056000,6973976000,1310988,-0.0010129955,0.00041930476,0.0003742401,0.34906584,1.3790611e-07,1.3788353e-07,3.9622256e-07,1310988,-0.0040529286,-0.001329626,0.07009308,0.4,0.0007824162,0.00078241556,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974472000,6974392000,1310988,-0.001021106,0.00041585835,0.00036933803,0.34906584,1.3790887e-07,1.378865e-07,3.952358e-07,1310988,-0.004056632,-0.0013241243,0.07486691,0.4,0.00078244525,0.0007824445,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974680000,6974600000,1310988,-0.001009235,0.00041883384,0.00036703458,0.34906584,1.3790216e-07,1.3788126e-07,3.947403e-07,1310988,-0.0040530865,-0.0013334566,0.0736081,0.4,0.0007824582,0.00078245695,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974888000,6974808000,1310988,-0.0010024572,0.0004205356,0.0003637616,0.34906584,1.3790594e-07,1.3788588e-07,3.9425348e-07,1310988,-0.0040522115,-0.0013385224,0.076626115,0.4,0.0007824729,0.0007824715,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6975096000,6975016000,1310988,-0.0010034055,0.00042434345,0.00036132484,0.34906584,1.3789524e-07,1.3787432e-07,3.9377232e-07,1310988,-0.00404856,-0.0013367088,0.073281966,0.4,0.00078248425,0.0007824828,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6975304000,6975224000,1310988,-0.0009984304,0.00042482262,0.000363161,0.34906584,1.379025e-07,1.3788238e-07,3.9329626e-07,1310988,-0.0040487414,-0.001340756,0.07743751,0.4,0.00078249903,0.00078249746,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6975816000,6975736000,1310988,-0.0010046354,0.00044711307,0.00036439634,0.34906584,1.3866644e-07,1.3864063e-07,3.9240385e-07,1310988,-0.004033124,-0.001332842,0.07643734,0.4,0.0007825324,0.0007825315,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6976816000,6976736000,1310988,-0.0009945964,0.0004618446,0.00036174257,0.34906584,1.4327468e-07,1.4324876e-07,3.905047e-07,1310988,-0.0040224544,-0.001338383,0.07666437,0.4,0.00078260206,0.0007826011,0.00078124047,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
6977816000,6977736000,1310988,-0.0009951033,0.0004659307,0.00036689124,0.34906584,1.5038786e-07,1.5036171e-07,3.8868455e-07,1310988,-0.0039879773,-0.0013398986,0.07569733,0.4,0.00078263093,0.00078263006,0.0007812422,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
6978816000,6978736000,1310988,-0.0009986378,0.0004689323,0.00035363104,0.34906584,1.5497973e-07,1.549547e-07,3.8834315e-07,1310988,-0.0039659194,-0.0012960308,0.07609089,0.4,0.00078229466,0.00078229455,0.00078123936,197388,-2.6901544e-05,-0.00066737656,0.0015666154,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
