timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971296000,6971216000,0.090099595,0.090099595,0.20260243,1.003613,1.003613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26052,0.0,0.0,nan,0.0,0.0,0.09034602,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6971792000,6971712000,0.090099625,0.090099625,0.20260243,1.0036008,1.0036007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260443,0.0,0.0,nan,0.0,0.0,0.09034563,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6972296000,6972216000,0.090041,0.090041,0.20254152,1.0035652,1.0035651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260364,0.0,0.0,nan,0.0,0.0,0.09034508,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6972792000,6972712000,0.090041004,0.090041004,0.20254152,1.0035415,1.0035415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260296,0.0,0.0,nan,0.0,0.0,0.09034482,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6973296000,6973216000,0.0902168,0.09021681,0.20272852,1.0035207,1.0035207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260221,0.0,0.0,nan,0.0,0.0,0.09034442,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6973792000,6973712000,0.09021685,0.09021685,0.20272852,1.0034977,1.0034977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260154,0.0,0.0,nan,0.0,0.0,0.09034386,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6974296000,6974216000,0.09021678,0.090216786,0.20272852,1.003475,1.003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260082,0.0,0.0,nan,0.0,0.0,0.09034375,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6974792000,6974712000,0.090161376,0.090161376,0.20266822,1.0034518,1.0034518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260009,0.0,0.0,nan,0.0,0.0,0.09034362,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6975296000,6975216000,0.09016129,0.09016129,0.20266822,1.0034188,1.0034187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259947,0.0,0.0,nan,0.0,0.0,0.09034335,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6975792000,6975712000,0.09009962,0.09009962,0.20260243,1.0034078,1.0034078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259875,0.0,0.0,nan,0.0,0.0,0.09034319,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6976296000,6976216000,0.09009964,0.09009964,0.20260243,1.0033756,1.0033756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259814,0.0,0.0,nan,0.0,0.0,0.09034277,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6976792000,6976712000,0.09034531,0.090345316,0.20287146,1.0033737,1.0033737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259869,0.0,0.0,nan,0.0,0.0,0.09034249,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6977296000,6977216000,0.09168911,0.09168917,0.20445046,1.0038882,1.0038882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260436,0.0,0.0,nan,0.0,0.0,0.0903419,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6977792000,6977712000,0.0928423,0.09284164,0.20565158,1.0049536,1.0049536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262277,0.0,0.0,nan,0.0,0.0,0.09034179,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6978296000,6978216000,0.09484328,0.094843425,0.20759392,1.0081136,1.0081136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.265771,0.0,0.0,nan,0.0,0.0,0.09034134,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6978792000,6978712000,0.095826976,0.09582701,0.20905708,1.0116638,1.0116639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27218,0.0,0.0,nan,0.0,0.0,0.09927546,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6979288000,6979208000,0.095905945,0.09590623,0.21049309,1.0160475,1.0160477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28216,0.0,0.0,nan,0.0,0.0,0.09538891,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6979792000,6979712000,0.09708855,0.097088814,0.21256314,1.023568,1.0235685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.293799,0.0,0.0,nan,0.0,0.0,0.09379819,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6980296000,6980216000,0.098711126,0.098711394,0.21398151,1.0306414,1.0306419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.306364,0.0,0.0,nan,0.0,0.0,0.092932984,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6980792000,6980712000,0.09931182,0.09931192,0.21438183,1.0329653,1.0329658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32361,0.0,0.0,nan,0.0,0.0,0.092389315,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
6981296000,6981216000,0.1018468,0.10184147,0.2157301,1.0432688,1.0432693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.336901,0.0,0.0,nan,0.0,0.0,0.092016004,0.0025447947,0.0025535596,0.002528834,0.0,0.0,0.0,0.0,0.0,0.0
