timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971284000,6971204000,0.090099595,0.090099595,0.20260243,1.0036129,1.0036129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260521,0.0,0.0,nan,0.0,0.0,0.090345934,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6971788000,6971708000,0.09009964,0.09009964,0.20260243,1.0036006,1.0036006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260445,0.0,0.0,nan,0.0,0.0,0.09034568,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6972284000,6972204000,0.090041,0.090041,0.20254152,1.003565,1.003565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260365,0.0,0.0,nan,0.0,0.0,0.090345144,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6972788000,6972708000,0.090041004,0.090041004,0.20254152,1.0035414,1.0035412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260298,0.0,0.0,nan,0.0,0.0,0.090344734,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6973284000,6973204000,0.0902168,0.09021681,0.20272852,1.0035206,1.0035206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2602215,0.0,0.0,nan,0.0,0.0,0.09034434,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6973780000,6973700000,0.09021685,0.09021685,0.20272852,1.0034975,1.0034975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260156,0.0,0.0,nan,0.0,0.0,0.09034393,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6974284000,6974204000,0.09021678,0.090216786,0.20272852,1.0034748,1.0034748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260084,0.0,0.0,nan,0.0,0.0,0.0903438,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6974780000,6974700000,0.09016141,0.09016141,0.20266822,1.0034517,1.0034516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260018,0.0,0.0,nan,0.0,0.0,0.09034353,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6975284000,6975204000,0.0901613,0.09016131,0.20266822,1.0034186,1.0034186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259948,0.0,0.0,nan,0.0,0.0,0.09034326,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6975780000,6975700000,0.09010823,0.09010823,0.20261152,1.0034077,1.0034077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259885,0.0,0.0,nan,0.0,0.0,0.09034311,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6976284000,6976204000,0.090108246,0.09010824,0.20261152,1.0033755,1.0033755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.259815,0.0,0.0,nan,0.0,0.0,0.09034268,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6976788000,6976708000,0.090345286,0.0903453,0.20287144,1.0033736,1.0033736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25987,0.0,0.0,nan,0.0,0.0,0.0903424,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6977284000,6977204000,0.09170811,0.09170819,0.20447151,1.0039018,1.0039018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260455,0.0,0.0,nan,0.0,0.0,0.090341985,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6977780000,6977700000,0.09284033,0.09283966,0.2056509,1.0049525,1.0049525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262277,0.0,0.0,nan,0.0,0.0,0.0903417,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6978284000,6978204000,0.09484282,0.09484295,0.20759292,1.0081109,1.0081109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.265856,0.0,0.0,nan,0.0,0.0,0.09034143,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6978788000,6978708000,0.09585983,0.095859796,0.20909218,1.0117587,1.0117588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.272175,0.0,0.0,nan,0.0,0.0,0.0992754,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
6979284000,6979204000,0.09592015,0.095920466,0.21052755,1.0161593,1.0161595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.282143,0.0,0.0,nan,0.0,0.0,0.09538888,0.002545678,0.0025548404,0.0025291631,0.0,0.0,0.0,0.0,0.0,0.0
