timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
6970976000,6970896000,4.3522097e-05,0.005670343,0.0014242769,67109399,0,0.085147545,0.102737404,0.00898712,0.015824666,0.0024035883,0.005345247,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6970984000,6970904000,4.334757e-05,0.0055271373,0.0014346784,67109399,0,0.085147716,0.10273749,0.00898712,0.015824666,0.0024035883,0.005345247,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6970992000,6970912000,4.3347824e-05,0.0053889276,0.0014450499,67109399,0,0.08514795,0.10273759,0.00898712,0.015824666,0.0024035883,0.005345247,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971000000,6970920000,4.2940566e-05,0.0052550696,0.0014545697,67109399,0,0.08514826,0.102737725,0.002730338,0.015824666,0.0024035883,0.005345247,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971008000,6970928000,4.2867487e-05,0.0051259785,0.0015191842,67109399,0,0.08514866,0.10269367,0.002730338,0.015824666,0.0024035883,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971016000,6970936000,4.2884458e-05,0.004987477,0.0015272917,67109399,0,0.08514917,0.10269389,0.002730338,0.015824666,0.0024035883,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971024000,6970944000,4.1058247e-05,0.004840091,0.0015331544,67109399,0,0.085149795,0.10269416,0.002730338,0.015824666,0.0024035883,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971032000,6970952000,3.973377e-05,0.0046946774,0.0015327203,67109399,0,0.08499662,0.1026945,0.002730338,0.006614627,0.00047297654,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971040000,6970960000,3.794693e-05,0.004558426,0.001535819,67109399,0,0.08499752,0.10269489,0.002730338,0.006614627,0.00047297654,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971048000,6970968000,3.6166366e-05,0.0044276267,0.0015384947,67109399,0,0.08499858,0.10269535,0.002730338,0.006614627,0.00047297654,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971056000,6970976000,3.4392786e-05,0.0043012346,0.0015391145,67109399,0,0.0849998,0.10269589,0.002730338,0.006614627,0.00047297654,0.004879839,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971064000,6970984000,3.262661e-05,0.0041800146,0.0014721792,67109399,0,0.085001215,0.10265233,0.002730338,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971072000,6970992000,4.482672e-05,0.0040636337,0.0014727506,67109399,0,0.08500283,0.10265304,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971080000,6971000000,4.398345e-05,0.0039519467,0.0014723152,67109399,0,0.08500465,0.10265384,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971088000,6971008000,4.3205666e-05,0.0038449587,0.0014705496,67109399,0,0.08500671,0.10265474,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971096000,6971016000,4.2449705e-05,0.0037424418,0.0014677882,67109399,0,0.085009,0.102655746,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971104000,6971024000,4.1774238e-05,0.003644147,0.0014642531,67109399,0,0.08501155,0.10265687,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971112000,6971032000,4.1227915e-05,0.0035504,0.0014593293,67109399,0,0.08501437,0.10265812,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971120000,6971040000,4.0766798e-05,0.0034606862,0.0014545585,67109399,0,0.08501748,0.10265949,0.010915556,0.006614627,0.00047297654,0.0056938734,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971128000,6971048000,4.0649305e-05,0.0033751633,0.0014778356,67109399,0,0.085020885,0.10261686,0.010915556,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971136000,6971056000,4.1825788e-05,0.003293497,0.0014702312,67109399,0,0.08502461,0.10261851,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971144000,6971064000,9.387332e-05,0.0041457545,0.0014979871,67109399,0,0.08500249,0.10260855,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971152000,6971072000,9.4880656e-05,0.0040819133,0.0014938944,67109399,0,0.085002504,0.102608554,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971160000,6971080000,9.516804e-05,0.0040200176,0.0014892776,67109399,0,0.085002534,0.10260857,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971168000,6971088000,9.532878e-05,0.003960966,0.0014852905,67109399,0,0.08500257,0.10260859,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971176000,6971096000,9.551645e-05,0.0039037995,0.0014800817,67109399,0,0.085002646,0.10260862,0.0005258105,0.006614627,0.00047297654,0.0026059523,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971184000,6971104000,9.565401e-05,0.0038486307,0.0015394916,67109399,0,0.08500276,0.1025646,0.0005258105,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971192000,6971112000,9.573333e-05,0.0037953823,0.0015314778,67109399,0,0.08500292,0.102564685,0.0005258105,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971200000,6971120000,9.574565e-05,0.0037444127,0.0015223029,67109399,0,0.08500316,0.10256479,0.0005258105,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971208000,6971128000,0.0001176383,0.003694558,0.00151715,67109399,0,0.08500347,0.10256492,0.015098711,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971216000,6971136000,0.000116924486,0.0036473414,0.001508288,67109399,0,0.08500387,0.1025651,0.015098711,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971224000,6971144000,0.000116300915,0.003601904,0.0014990456,67109399,0,0.08500438,0.10256532,0.015098711,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971232000,6971152000,0.00011161287,0.0035583745,0.0014942419,67109399,0,0.085005,0.102565594,0.015098711,0.006614627,0.00047297654,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971240000,6971160000,0.000106207735,0.003501535,0.001498851,67109399,0,0.08485261,0.10256592,0.015098711,0.012561598,0.0011912065,0.006836488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971248000,6971168000,0.00010155844,0.0034593465,0.0014689498,67109399,0,0.08485351,0.102522306,0.015098711,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971256000,6971176000,9.7003765e-05,0.0034189515,0.0014648709,67109399,0,0.084854566,0.10252277,0.015098711,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971264000,6971184000,9.247127e-05,0.0033799268,0.0014567118,67109399,0,0.084855795,0.102523305,0.015098711,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971272000,6971192000,8.8002256e-05,0.0033414958,0.0014502055,67109399,0,0.0848572,0.10252393,0.015098711,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971280000,6971200000,9.203925e-05,0.0033039935,0.0014430783,67109399,0,0.08485882,0.10252464,0.0036619115,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971288000,6971208000,8.809342e-05,0.0032672733,0.001436424,67109399,0,0.08486064,0.102525435,0.0036619115,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971296000,6971216000,8.23003e-05,0.0032306686,0.0014290874,67109399,0,0.084862694,0.102526344,0.0036619115,0.012561598,0.0011912065,0.0026704497,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971304000,6971224000,7.669549e-05,0.0031962935,0.0014104486,67109399,0,0.08486499,0.10248339,0.0036619115,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971312000,6971232000,7.130706e-05,0.0031611994,0.0014038202,67109399,0,0.084867544,0.10248452,0.0036619115,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971320000,6971240000,6.626337e-05,0.0031268075,0.0013974697,67109399,0,0.08487036,0.10248576,0.0036619115,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971328000,6971248000,6.131485e-05,0.0030931022,0.0013913872,67109399,0,0.084873475,0.10248713,0.0036619115,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971336000,6971256000,5.667091e-05,0.0030610398,0.0013843244,67109399,0,0.08487689,0.102488644,0.0036619115,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971344000,6971264000,3.780982e-05,0.0030285432,0.0013778255,67109399,0,0.08488061,0.10249029,0.00545977,0.012561598,0.0011912065,0.0019008657,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971352000,6971272000,8.5817366e-05,0.0043332824,0.0014231855,67109399,0,0.084858485,0.1024364,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971360000,6971280000,8.413097e-05,0.004238086,0.0014193772,67109399,0,0.0848585,0.10243641,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971368000,6971288000,8.250676e-05,0.0041452744,0.0014159783,67109399,0,0.08485853,0.10243642,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971376000,6971296000,8.111487e-05,0.004055475,0.0014106382,67109399,0,0.08485857,0.102436446,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971384000,6971304000,8.005841e-05,0.003968114,0.0014084629,67109399,0,0.08485863,0.102436475,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971392000,6971312000,7.9250676e-05,0.0038845767,0.0014028772,67109399,0,0.08485875,0.10243653,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
6971400000,6971320000,7.861063e-05,0.003803308,0.0013968893,67109399,0,0.08485892,0.1024366,0.00545977,0.012561598,0.0011912065,0.002795084,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
