timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
6970932000,6970852000,1311004,-0.0009546117,0.00045641043,0.00042837765,0.34906584,1.3792376e-07,1.3789692e-07,4.0339316e-07,1311004,-0.0027796007,-0.0025325643,0.058076657,0.4,0.0007822004,0.0007821997,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971348000,6971268000,1311004,-0.00096104824,0.0004527643,0.00042640962,0.34906584,1.3791843e-07,1.3789256e-07,4.022725e-07,1311004,-0.0027848277,-0.002527942,0.059243336,0.4,0.00078222784,0.00078222726,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971764000,6971684000,1311004,-0.00096304796,0.0004613389,0.0004202491,0.34906584,1.3791077e-07,1.3788352e-07,4.0117328e-07,1311004,-0.0027785562,-0.0025242849,0.057826966,0.4,0.00078225415,0.00078225357,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6972388000,6972308000,1311004,-0.0009607855,0.0004666687,0.00041503648,0.34906584,1.379085e-07,1.3788177e-07,4.0029084e-07,1311004,-0.0027753524,-0.0025240914,0.05910797,0.4,0.0007822957,0.000782295,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973012000,6972932000,1311004,-0.0009566261,0.00046337312,0.00040966584,0.34906584,1.3791085e-07,1.378869e-07,3.9871122e-07,1311004,-0.002776842,-0.0025268318,0.06323286,0.4,0.0007823378,0.0007823369,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973220000,6973140000,1311004,-0.0009532744,0.00045966287,0.0004094509,0.34906584,1.3791157e-07,1.3788927e-07,3.9819375e-07,1311004,-0.0027787478,-0.0025303278,0.06530575,0.4,0.00078235223,0.00078235136,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973428000,6973348000,1311004,-0.00095746416,0.0004679383,0.00040413713,0.34906584,1.37915e-07,1.3789023e-07,3.9767852e-07,1311004,-0.0027742845,-0.00252493,0.06750575,0.4,0.00078236643,0.0007823658,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974052000,6973972000,1311004,-0.00097429426,0.00046384105,0.00040384615,0.34906584,1.379071e-07,1.3788134e-07,3.9616856e-07,1311004,-0.0027805406,-0.0025135332,0.069126904,0.4,0.0007824081,0.00078240706,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974260000,6974180000,1311004,-0.0009833225,0.00046489568,0.00040085748,0.34906584,1.3790766e-07,1.3788068e-07,3.9567354e-07,1311004,-0.0027810927,-0.0025070661,0.07082115,0.4,0.0007824228,0.0007824215,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974468000,6974388000,1311004,-0.0009829317,0.00045989652,0.00039904306,0.34906584,1.3791396e-07,1.378886e-07,3.9518355e-07,1311004,-0.0027843444,-0.0025082575,0.07571839,0.4,0.0007824375,0.0007824363,0.00078123936,197388,-9.732063e-05,-0.0008403105,0.0018125707,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
