timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
6974832000,6974710000,0.00040044985,0.00027095957,0.0027558822,1,0,0,0,0,0,0,0,0,0,0
6975040000,6974918000,0.00076844846,0.00066558964,0.0023225902,1,0,0,0,0,0,0,0,0,0,0
6975248000,6975126000,0.0010536457,0.0001522311,0.002377357,1,0,0,0,0,0,0,0,0,0,0
6975608000,6975490000,0.00038012513,4.613804e-05,0.00245908,1,0,0,0,0,0,0,0,0,0,0
6975816000,6975698000,0.0007665503,0.00025466547,0.002022457,1,0,0,0,0,0,0,0,0,0,0
6976024000,6975902000,0.0007509127,0.0011487161,0.0020512538,1,0,0,0,0,0,0,0,0,0,0
6976232000,6976114000,0.0007349934,0.00052486634,0.0024121664,1,0,0,0,0,0,0,0,0,0,0
6976440000,6976318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6976800000,6976686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6977016000,6976894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6977216000,6977102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6977432000,6977310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6977640000,6977518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6977848000,6977726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6978208000,6978086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6978416000,6978298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6978624000,6978506000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6978832000,6978714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6979040000,6978922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6979408000,6979286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6979616000,6979494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6979816000,6979698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6980032000,6979910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6980240000,6980118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6980440000,6980326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6980808000,6980690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6981016000,6980894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6981224000,6981106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6981432000,6981314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6981640000,6981522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6982000000,6981882000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6982216000,6982094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6982416000,6982302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6982624000,6982506000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6982840000,6982718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6983048000,6982926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6983408000,6983290000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6983616000,6983498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6983824000,6983702000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6984032000,6983914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6984240000,6984122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6984600000,6984482000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6984816000,6984694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6985016000,6984902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6985232000,6985110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6985432000,6985314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6985648000,6985526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6986008000,6985890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6986216000,6986098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6986424000,6986306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6986632000,6986514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6986840000,6986722000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6987208000,6987086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6987416000,6987294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6987624000,6987502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6987832000,6987710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6988040000,6987922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6988248000,6988126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6988608000,6988490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6988816000,6988698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6989024000,6988902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6989232000,6989114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6989440000,6989322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6989800000,6989686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6990016000,6989894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6990224000,6990102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6990432000,6990310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6990640000,6990518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6990848000,6990726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6991208000,6991090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6991416000,6991298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6991624000,6991502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6991832000,6991714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6992040000,6991918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6992408000,6992286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6992608000,6992490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6992816000,6992698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6993032000,6992910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6993240000,6993118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6993448000,6993326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6993808000,6993690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6994016000,6993898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6994224000,6994106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6994432000,6994314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6994640000,6994522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6995000000,6994882000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6995216000,6995094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6995424000,6995302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6995632000,6995510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6995840000,6995718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6996040000,6995926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6996408000,6996290000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6996616000,6996498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6996824000,6996706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6997032000,6996914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6997240000,6997122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6997600000,6997482000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6997816000,6997694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6998024000,6997902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6998232000,6998110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6998440000,6998318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6998640000,6998522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6999008000,6998890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6999216000,6999098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6999424000,6999306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6999632000,6999510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
6999840000,6999718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7000200000,7000082000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7000408000,7000290000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7000624000,7000502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7000832000,7000710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7001040000,7000918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7001248000,7001126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7001608000,7001490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7001816000,7001694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7002024000,7001906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7002232000,7002114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7002440000,7002318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7002800000,7002686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7003016000,7002894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7003216000,7003098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7003432000,7003310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7003632000,7003514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7003848000,7003726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7004208000,7004090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7004416000,7004298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7004624000,7004506000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7004832000,7004714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7005040000,7004922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7005408000,7005282000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7005616000,7005494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7005824000,7005702000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7006032000,7005910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7006240000,7006118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7006448000,7006326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7006808000,7006690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7007016000,7006898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7007224000,7007106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7007432000,7007314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7007640000,7007522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7008000000,7007886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7008216000,7008094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7008416000,7008302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7008632000,7008510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7008840000,7008718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7009048000,7008926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7009408000,7009286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7009616000,7009494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7009824000,7009706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7010032000,7009914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7010240000,7010122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7010600000,7010482000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7010816000,7010694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7011024000,7010902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7011224000,7011110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7011440000,7011318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7011648000,7011526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7012008000,7011890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7012216000,7012098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7012424000,7012306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7012632000,7012514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7012840000,7012722000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7013208000,7013086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7013416000,7013294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7013616000,7013502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7013832000,7013710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7014040000,7013918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7014240000,7014126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7014608000,7014490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7014816000,7014698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7015024000,7014906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7015232000,7015114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7015440000,7015318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7015800000,7015682000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7016016000,7015894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7016216000,7016098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7016432000,7016310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7016640000,7016518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7016840000,7016726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7017208000,7017090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7017416000,7017298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7017624000,7017502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7017832000,7017714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7018040000,7017918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7018408000,7018286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7018616000,7018494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7018824000,7018702000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7019024000,7018906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7019240000,7019118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7019448000,7019326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7019808000,7019690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7020016000,7019898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7020224000,7020106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7020432000,7020314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7020640000,7020518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7021008000,7020886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7021216000,7021094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7021424000,7021302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7021632000,7021510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7021840000,7021718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7022208000,7022086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7022416000,7022294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7022624000,7022502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7022832000,7022710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7023040000,7022918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7023248000,7023126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7023608000,7023490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7023816000,7023698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7024024000,7023906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7024232000,7024110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7024440000,7024322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7024808000,7024686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7025016000,7024894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7025224000,7025102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7025432000,7025310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7025640000,7025518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7025848000,7025726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7026208000,7026090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7026416000,7026294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7026624000,7026502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7026832000,7026714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7027040000,7026922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7027408000,7027286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7027616000,7027494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7027824000,7027702000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7028032000,7027910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7028240000,7028118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7028448000,7028326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7028808000,7028690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7029016000,7028898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7029224000,7029106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7029432000,7029314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7029640000,7029522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7030008000,7029886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7030216000,7030094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7030424000,7030302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7030632000,7030510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7030840000,7030718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7031048000,7030926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7031408000,7031290000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7031616000,7031498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7031824000,7031706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7032032000,7031914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7032240000,7032122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7032608000,7032490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7032816000,7032694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7033024000,7032902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7033224000,7033106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7033432000,7033314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7033640000,7033522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7034008000,7033890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7034216000,7034098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7034424000,7034306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7034632000,7034514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7034840000,7034722000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7035208000,7035086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7035416000,7035294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7035624000,7035502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7035832000,7035710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7036040000,7035918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7036248000,7036126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7036608000,7036490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7036816000,7036698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7037024000,7036906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7037232000,7037114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7037440000,7037322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7037808000,7037686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038016000,7037894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038224000,7038102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038432000,7038310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038640000,7038518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7038848000,7038726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7039208000,7039090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7039416000,7039298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7039624000,7039506000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7039832000,7039714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7040040000,7039918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7040400000,7040286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7040616000,7040494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7040824000,7040698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7041024000,7040906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7041240000,7041118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7041448000,7041326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7041808000,7041690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7042016000,7041898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7042224000,7042106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7042432000,7042310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7042640000,7042522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043008000,7042886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043216000,7043094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043424000,7043302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043632000,7043510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7043840000,7043718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7044048000,7043926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7044408000,7044286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7044616000,7044498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7044824000,7044706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7045032000,7044914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7045240000,7045122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7045600000,7045482000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7045816000,7045694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7046016000,7045898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7046224000,7046106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7046440000,7046318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7046648000,7046526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
7047008000,7046890000,0.0008314272,7.542781e-07,0.00050911686,1,0,0,0,0,0,0,0,0,0,0
7047216000,7047098000,1.729365e-05,0.00090149284,0.0006621468,1,0,0,0,0,0,0,0,0,0,0
