timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
6971848000,6971848000,0.8584616,0.16371292,0.49165115
6971852000,6971852000,0.25706214,0.02776007,0.22432995
6971864000,6971864000,1.6799937,0.012474867,-0.25554588
6971872000,6971872000,-1.3627706,0.07529868,-0.3470118
6971888000,6971888000,0.37083492,0.1541624,0.7650396
6971896000,6971896000,0.4078529,-0.5349461,-0.13843928
6971908000,6971908000,-1.1351941,0.11723631,-0.19971731
6971916000,6971916000,-0.179849,-0.13862276,-0.3436387
6971928000,6971928000,-1.2054496,0.012911876,0.06294452
6971936000,6971936000,1.382079,0.15516374,-0.07880268
6971948000,6971948000,-0.17374347,0.05146258,0.2716442
6971956000,6971956000,0.66644406,-0.013802053,0.10740616
6971968000,6971968000,-0.28933138,-0.15408792,0.22732528
6971976000,6971976000,0.42454514,0.294807,0.032820333
6971988000,6971988000,-0.6067935,0.17986123,-0.07807526
6971996000,6971996000,0.57314086,-0.24833867,-0.2914632
6972008000,6972008000,-0.07063988,-0.13999026,0.2807907
6972016000,6972016000,0.44556466,0.2780921,-0.6787948
6972028000,6972028000,-0.13976163,-0.46551904,0.07110228
6972036000,6972036000,0.4688616,-0.04101306,0.46901983
6972048000,6972048000,1.3920896,-0.087068416,-0.23245543
6972056000,6972056000,-1.663138,0.1508413,-0.12500192
6972068000,6972068000,0.08191493,0.13132432,0.63922197
6972076000,6972076000,0.1571942,0.01366799,-0.6338599
6972088000,6972088000,-0.67301863,-0.40808052,0.18403621
6972096000,6972096000,0.5390812,0.02997613,0.16326892
6972108000,6972108000,-0.32012793,0.07653716,-0.3328569
6972116000,6972116000,-1.072617,-0.28960478,-0.076665856
6972128000,6972128000,0.7965769,-0.09282348,0.25876558
6972136000,6972136000,-0.13190854,0.24509922,-0.2071986
6972148000,6972148000,-0.8473828,0.16461445,0.054805014
6972156000,6972156000,1.0662088,-0.12252549,0.5154485
6972168000,6972168000,0.07175128,0.120320626,-0.22394417
6972176000,6972176000,-0.2020625,0.1293337,-0.30871293
6972188000,6972188000,1.3313822,-0.091758996,0.2725388
6972196000,6972196000,-1.2978196,-0.091865845,0.09349931
6972208000,6972208000,-0.11390137,0.020862324,-0.25989985
6972216000,6972216000,-0.14080657,-0.09341764,-0.4030536
6972228000,6972228000,-0.555738,0.45768484,0.2628537
6972236000,6972236000,-0.26468176,-0.08602134,0.02683744
6972248000,6972248000,1.0449661,-0.016337574,0.010289579
6972256000,6972256000,-1.2019416,-0.35015818,0.13553728
6972268000,6972268000,0.43084994,-0.022598136,-0.009120605
6972276000,6972276000,0.07875374,0.45161852,0.14474085
6972288000,6972288000,-0.9187404,0.07781692,-0.03294932
6972296000,6972296000,0.9126517,-0.053704336,0.14779764
6972304000,6972304000,-1.136287,-0.16809328,-0.4831602
6972316000,6972316000,0.14290853,-0.10016371,0.5847463
6972328000,6972328000,0.7714187,-0.1804001,-0.13663666
6972336000,6972336000,-0.8658255,-0.93649215,-0.5185309
6972348000,6972348000,0.8359411,0.7037276,0.32355142
6972356000,6972356000,-0.73998463,0.23251274,0.33535075
6972368000,6972368000,1.7213488,-0.01620758,0.13081887
6972376000,6972376000,-1.3727702,0.051226,-0.12525177
6972388000,6972388000,0.09765766,-0.18142161,-0.060132373
6972396000,6972396000,-0.24653207,0.11232208,0.08514712
6972404000,6972404000,-0.45782578,0.16360775,-0.48346323
6972416000,6972416000,1.6257436,0.13839622,0.14133635
6972428000,6972428000,-0.36368543,-0.36802006,-0.13739647
6972436000,6972436000,0.54925317,-0.28953087,0.06449565
6972444000,6972444000,0.10478496,0.19923647,0.1423863
6972452000,6972452000,-0.2920544,0.4006073,-0.19838284
6972464000,6972464000,1.0181853,-0.06590834,0.032134447
6972472000,6972472000,-1.1318134,-0.44763494,0.113392234
6972488000,6972488000,1.2086442,0.51834774,-0.22029081
6972496000,6972496000,-0.5772625,-0.034294516,-0.3507063
6972508000,6972508000,0.4129904,0.093229026,0.07200225
6972516000,6972516000,-0.71417534,-0.11926026,-0.2597945
6972528000,6972528000,0.9224497,0.157573,0.44978762
6972536000,6972536000,-1.2075403,-0.16159523,0.09379587
6972548000,6972548000,-0.09505601,0.31142318,-0.119257964
6972556000,6972556000,-0.85730493,0.32809907,0.21238385
6972568000,6972568000,1.240278,-0.059198152,-0.003437557
6972576000,6972576000,-0.521932,0.073949136,0.11520578
6972588000,6972588000,0.5430102,-0.16285688,-0.024992902
6972596000,6972596000,-0.05959317,-0.05321645,-0.23943797
6972608000,6972608000,0.8543593,0.057470214,-0.15009841
6972616000,6972616000,-1.3086193,-0.03495508,0.0795598
6972624000,6972624000,-0.47127008,0.6139472,0.6314433
6972636000,6972636000,0.49981964,-0.7471329,-0.4305248
6972648000,6972648000,0.0596766,-0.012379891,0.5381703
6972656000,6972656000,0.23813877,0.2462916,-0.35711655
6972668000,6972668000,0.598286,-0.008449524,0.24865812
6972676000,6972676000,0.7465876,-0.355351,-0.36927268
6972688000,6972688000,0.13069755,-0.0071195327,-0.22623822
6972696000,6972696000,-0.119088374,-0.0008561734,0.101228334
6972708000,6972708000,0.6127993,0.065427825,0.12765153
6972716000,6972716000,-0.21025276,0.6563708,0.018054623
6972724000,6972724000,-1.3050343,-0.19714192,0.2865835
6972736000,6972736000,1.5375185,-0.5995452,0.067967415
6972748000,6972748000,-0.53788203,0.37112808,0.027261434
6972756000,6972756000,0.8230634,0.14414436,-0.15695672
6972768000,6972768000,-1.1868597,-0.37619048,-0.31886154
6972776000,6972776000,-0.49372885,0.31839088,0.25789717
6972788000,6972788000,0.26933572,0.24062124,-0.20342416
6972796000,6972796000,-0.3399017,-0.10391769,-0.04955168
6972808000,6972808000,1.0848608,-0.3573594,-0.25916272
6972816000,6972816000,-1.3571126,0.19363442,0.33415315
6972828000,6972828000,0.6740607,0.31594762,-0.2952007
6972836000,6972836000,0.5155006,0.017483054,0.36100492
6972848000,6972848000,-0.5457852,0.29346836,0.24174507
6972856000,6972856000,1.3626639,-0.1333356,-0.0056354892
6972868000,6972868000,-0.7130255,0.29653266,-0.74298227
6972872000,6972872000,-0.20638983,0.2706872,-0.3254654
6972888000,6972888000,-0.8368122,-0.07864485,0.45909035
6972896000,6972896000,0.2092462,0.0052101766,0.44228336
6972908000,6972908000,0.5366155,0.09755953,-0.04552738
6972916000,6972916000,-0.5319475,-0.11547428,0.12680389
6972928000,6972928000,0.20359394,-0.33949265,-0.07464793
6972936000,6972936000,1.3802943,-0.015664393,-0.109067984
6972948000,6972948000,-0.9651055,0.32094264,0.19673848
6972952000,6972952000,-0.4147907,0.03387247,0.23013076
6972968000,6972968000,-0.85843843,0.032743167,-0.183158
6972976000,6972976000,-0.18927124,-0.01397069,0.07790386
6972988000,6972988000,0.44337705,0.37058094,-0.04761232
6972996000,6972996000,0.3554211,-0.096696675,-0.07253125
6973008000,6973008000,-0.48557636,-0.12766328,0.1951465
6973016000,6973016000,1.0855298,-0.13101381,0.26919618
6973028000,6973028000,-0.7534984,-0.19578336,-0.4907478
6973036000,6973036000,0.053859636,-0.10129814,0.32480237
6973048000,6973048000,0.9941064,0.44752774,0.03277887
6973056000,6973056000,-0.9886222,-0.18201138,0.63143796
6973068000,6973068000,0.27831885,-0.24309294,-0.20111081
6973076000,6973076000,0.2247148,-0.20531692,-0.20269845
6973088000,6973088000,-0.28716394,-0.23456705,-0.17672484
6973092000,6973092000,-0.25346684,-0.16013023,-0.30771515
6973108000,6973108000,0.23767808,0.16441888,0.4809038
6973116000,6973116000,0.33280274,-0.1552515,0.076360874
6973128000,6973128000,-0.4258787,0.012023637,-0.15902185
6973136000,6973136000,0.37959564,0.18937944,-0.33522287
6973148000,6973148000,0.1268935,-0.10869716,-0.18246631
6973156000,6973156000,-0.24750367,-0.33696365,0.021749152
6973168000,6973168000,-0.3612063,0.39817905,0.18105954
6973176000,6973176000,0.7224124,-0.2765366,-0.13358918
6973184000,6973184000,-0.5107763,-0.39505196,-0.03088006
6973196000,6973196000,0.2430744,0.4105142,0.34096903
6973208000,6973208000,1.0593507,0.13033076,-0.6894776
6973212000,6973212000,-0.04821417,-0.26437572,-0.46099663
6973224000,6973224000,-0.5555524,-0.2620815,0.061994575
6973236000,6973236000,0.8074003,0.24545866,0.17918171
6973248000,6973248000,-0.89809406,0.11443892,-0.057191286
6973256000,6973256000,-0.694466,-0.55244625,0.08540709
6973268000,6973268000,0.5551804,0.1432414,0.20282446
6973272000,6973272000,1.2416651,-0.15778863,0.18362205
6973288000,6973288000,-0.28474432,0.12989165,-0.3870638
6973296000,6973296000,-0.037988972,0.49592635,0.22548729
6973308000,6973308000,0.882741,-0.1664928,0.0068709543
6973316000,6973316000,0.49458522,-0.10143588,0.2255264
6973328000,6973328000,-0.9337665,-0.26974264,-0.14979704
6973336000,6973336000,-0.025668593,0.4456834,-0.48651832
6973348000,6973348000,1.0371732,-0.14265159,-0.13390113
6973356000,6973356000,0.10781621,0.028535565,-0.004267148
6973368000,6973368000,-0.29137766,0.40784138,-0.2293224
6973376000,6973376000,0.37850216,0.2703681,0.16918574
6973384000,6973384000,0.14023104,-0.15944372,0.34104007
6973396000,6973396000,0.3072057,-0.16631697,0.03856618
6973408000,6973408000,-0.038427413,0.28410426,-0.4984058
6973416000,6973416000,-0.014612802,0.1394128,-0.19398378
6973424000,6973424000,-0.40543172,-0.4424532,0.16760704
6973436000,6973436000,0.23959805,0.11577381,0.021881787
6973448000,6973448000,-0.7473047,-0.29790998,-0.024015952
6973456000,6973456000,-0.003142603,0.4246729,0.37155932
6973468000,6973468000,0.14660199,-0.21722062,0.19241984
6973476000,6973476000,0.567722,-0.08451705,0.10250892
6973488000,6973488000,-0.744168,-0.44814578,-0.30860147
6973496000,6973496000,-0.050949723,-0.1659553,0.13915224
6973508000,6973508000,0.09267628,0.0027355396,-0.026586354
6973516000,6973516000,-0.34026262,-0.16815645,-0.0824678
6973528000,6973528000,1.3933353,0.46633312,0.041558966
6973536000,6973536000,-1.2716055,-0.27189547,-0.07156925
6973548000,6973548000,-0.1049164,-0.079842925,-0.2180841
6973556000,6973556000,0.42198634,0.11833111,0.1980626
6973568000,6973568000,-0.09303954,0.14773539,-0.15352981
6973576000,6973576000,0.70048463,-0.24485467,-0.065357454
6973588000,6973588000,-1.4465322,-0.06363365,-0.061849616
6973596000,6973596000,2.938953,0.094004646,0.16215242
6973608000,6973608000,-0.71660227,0.16281278,-0.06260775
6973616000,6973616000,0.5289252,-0.012512836,-0.16114773
6973628000,6973628000,-0.27536592,0.035023622,0.26124233
6973636000,6973636000,-0.030522082,-0.010854609,-0.079906344
6973648000,6973648000,0.7369908,-0.34024686,-0.33875757
6973656000,6973656000,0.70592177,0.46521863,0.43421906
6973668000,6973668000,1.2240891,-0.20397821,-0.26040077
6973676000,6973676000,-0.50085664,0.18367508,-0.12732463
6973688000,6973688000,1.8382756,-0.1523044,-0.14904377
6973696000,6973696000,-0.3977774,-0.040002976,-0.25579977
6973708000,6973708000,-0.29050928,-0.16428839,0.26122624
6973716000,6973716000,0.29850724,-0.40822396,0.42837942
6973728000,6973728000,0.9304835,0.13384572,-0.39797264
6973736000,6973736000,-1.3118833,-0.07930834,0.13954736
6973748000,6973748000,0.43710464,0.33171234,-0.055103965
6973756000,6973756000,-0.03539019,0.30788982,-0.108737566
6973768000,6973768000,0.03428928,-0.15346223,-0.14379275
6973776000,6973776000,0.8367334,-0.20590217,-0.2117983
6973788000,6973788000,-2.3071494,-0.10707808,-0.16386835
6973796000,6973796000,-0.2574476,-0.14228797,0.30665466
6973808000,6973808000,1.17199,0.34151366,0.08936646
6973816000,6973816000,-1.9536735,0.043003906,0.38590652
6973828000,6973828000,0.36590752,0.18962096,-0.31314975
6973832000,6973832000,0.5255133,-0.3529156,-0.42243612
6973848000,6973848000,-0.1674298,0.33398116,-0.1622047
6973852000,6973852000,0.02481406,-0.046109524,-0.17522381
6973868000,6973868000,0.2157387,-0.31558704,0.23243347
6973872000,6973872000,0.69352573,0.0039051503,0.3052719
6973888000,6973888000,2.223255,0.012131071,-0.20697747
6973896000,6973896000,-1.3464508,0.0062796273,0.24814597
6973908000,6973908000,1.7663813,0.13640858,-0.106699266
6973916000,6973916000,-0.7699603,-0.22846398,0.48177356
6973928000,6973928000,0.043632247,0.14871855,-0.44931167
6973936000,6973936000,0.14665964,-0.096826516,0.21186219
6973944000,6973944000,0.9792804,-0.13691962,-0.1958155
6973952000,6973952000,1.2503818,0.10098393,-0.16674791
6973968000,6973968000,0.45949268,0.11576126,0.13359936
6973976000,6973976000,0.7815705,-0.42838544,-0.07193263
6973988000,6973988000,0.17074989,0.36754096,-0.18357372
6973996000,6973996000,-0.97557384,0.08356632,0.5017372
6974008000,6974008000,0.120719664,-0.35935858,-0.21554632
6974016000,6974016000,0.31286344,0.26083767,0.33862868
6974028000,6974028000,0.33269292,-0.4839045,-0.2940337
6974036000,6974036000,0.70021486,0.14520063,-0.11674378
6974048000,6974048000,-0.61731094,-0.020285973,0.29041034
6974052000,6974052000,-0.6662042,0.2547178,0.20841527
6974064000,6974064000,-0.072086126,-0.12751296,-0.096394986
6974072000,6974072000,0.14099257,-0.4710424,0.2708871
6974088000,6974088000,0.01244298,0.26838717,-0.29545894
6974092000,6974092000,0.5972082,0.1056352,-0.14859752
6974108000,6974108000,-1.7688996,-0.011904705,0.09388546
6974116000,6974116000,-0.07535376,0.2718416,-0.13084288
6974128000,6974128000,-0.23151085,-0.2439936,0.501956
6974136000,6974136000,-0.087251544,-0.22520617,-0.22755864
6974148000,6974148000,0.106827706,0.22623086,0.1263
6974156000,6974156000,0.37333402,-0.19050412,0.30844307
6974168000,6974168000,0.61818534,0.1518413,-0.40576807
6974176000,6974176000,-1.3126981,0.38300872,-0.30087632
6974188000,6974188000,-0.031211546,-0.06514793,0.23298153
6974196000,6974196000,0.23553444,-0.35989597,-0.23085484
6974208000,6974208000,0.007971275,0.021648807,-0.095041975
6974216000,6974216000,1.0110208,0.27063552,-0.3275602
6974228000,6974228000,-2.6865573,-0.35533106,0.06256029
6974236000,6974236000,-0.035438832,-0.13729507,0.508716
6974248000,6974248000,-0.46356025,-0.17837083,0.23426022
6974256000,6974256000,0.24862604,0.043724537,-0.3976559
6974264000,6974264000,-0.12604183,0.6107062,-0.18825103
6974276000,6974276000,-0.13174337,-0.024061646,-0.21911259
6974288000,6974288000,0.7644934,0.05408786,-0.13191347
6974292000,6974292000,1.6325369,-0.10923902,-0.02314165
6974308000,6974308000,-0.5523821,0.14782313,-0.07938935
6974316000,6974316000,0.13538474,0.16589351,-0.0008600847
6974328000,6974328000,-0.0018313517,-0.47943172,-0.014728512
6974336000,6974336000,0.5895646,0.20652315,-0.34329507
6974348000,6974348000,0.24163875,0.047740333,-0.22458056
6974352000,6974352000,-1.9121219,0.013001083,-0.15493241
6974364000,6974364000,0.42758858,-0.28422442,0.42165044
6974376000,6974376000,-0.090581805,0.20996785,0.21031351
6974384000,6974384000,0.6787706,0.15833455,-0.19710848
6974392000,6974392000,-0.23959072,-0.07256827,-0.44405255
6974408000,6974408000,0.39083013,0.37407959,0.53440857
6974416000,6974416000,-0.117250845,-0.22759321,-0.095426396
6974428000,6974428000,1.2402679,-0.06164286,0.15814954
6974432000,6974432000,1.0495863,-0.03790633,0.039079413
6974448000,6974448000,0.09304405,-0.25324583,-0.08766256
6974456000,6974456000,-0.054512266,-0.019071551,0.16784212
6974468000,6974468000,-0.0018279554,0.33413312,0.012056384
6974476000,6974476000,1.0219266,-0.42265737,-0.19110885
6974488000,6974488000,-0.83711064,0.19554971,-0.16891263
6974496000,6974496000,0.23500127,0.53465354,0.35876444
6974504000,6974504000,0.25080034,0.08628878,0.10977411
6974516000,6974516000,1.3251891,-0.73846817,0.33947343
6974528000,6974528000,-2.0533507,0.07204398,-0.06636419
6974532000,6974532000,-2.2651281,-0.034671754,0.1807046
6974544000,6974544000,1.4605396,0.22583908,0.15529391
6974552000,6974552000,-0.004966005,0.12311659,0.20390427
6974568000,6974568000,-0.24652596,0.081689596,-0.26789817
6974572000,6974572000,0.05647562,-0.0077080033,-0.043279804
6974588000,6974588000,0.28866115,0.28503653,-0.21253744
6974592000,6974592000,-1.9163367,0.100017376,-0.03422075
6974604000,6974604000,1.1003677,0.027292727,0.11540021
6974616000,6974616000,0.0818907,-0.18118389,0.17780255
6974628000,6974628000,-1.073205,-0.00080821844,-0.19492786
6974632000,6974632000,-0.7827999,-0.477424,-0.04626711
6974648000,6974648000,0.5114565,0.28850332,0.031283762
6974652000,6974652000,0.872864,0.25092772,-0.41092885
6974668000,6974668000,-2.1613677,-0.024259364,0.61832976
6974676000,6974676000,2.3646357,0.4504865,-0.095087364
6974688000,6974688000,-1.1839156,-0.17506653,0.08794663
6974692000,6974692000,-0.6852382,-0.2733048,0.3412712
6974708000,6974708000,1.639565,0.32488,-0.36919746
6974712000,6974712000,1.352963,0.4115916,-0.29899243
6974724000,6974724000,-2.4116833,-0.48548618,0.19820932
6974736000,6974736000,0.46513957,0.036494043,0.083431296
6974748000,6974748000,-0.18330662,-0.47076032,-0.03140759
6974756000,6974756000,0.39746356,-0.007862743,-0.418721
6974768000,6974768000,1.516011,0.15820527,0.40725723
6974776000,6974776000,-0.94209915,0.024139902,0.09076529
6974788000,6974788000,-0.83334947,0.13056013,0.1875754
6974796000,6974796000,0.24681252,0.030746369,-0.38598445
6974808000,6974808000,0.94145143,0.25401512,-0.24381004
6974816000,6974816000,-1.4184082,-0.2617904,0.58438617
6974828000,6974828000,0.46103305,0.08381117,-0.23438326
6974836000,6974836000,0.21393104,0.19670366,-0.01760038
6974848000,6974848000,-0.30215576,-0.32743394,-0.09280294
6974856000,6974856000,1.8633367,-0.18465164,0.065115444
6974868000,6974868000,-1.6358587,-0.26927578,-0.06954676
6974876000,6974876000,-1.342236,0.4028667,0.20427613
6974888000,6974888000,0.13704814,-0.0146994535,0.4456219
6974896000,6974896000,1.2333091,-0.44994864,-0.116845675
6974908000,6974908000,-1.1323394,0.220422,0.05340208
6974916000,6974916000,-0.80614096,0.5006441,0.26107833
6974924000,6974924000,1.6226206,-0.1977216,-0.1716808
6974936000,6974936000,-0.84906936,0.349272,0.20618668
6974948000,6974948000,1.2007339,-0.22834608,-0.5874914
6974956000,6974956000,0.20667607,-0.10669999,0.29013088
6974968000,6974968000,-0.5823248,0.036977936,0.20124245
6974972000,6974972000,-0.07762211,-0.19855374,-0.10742798
6974984000,6974984000,0.43823406,-0.2267078,-0.37178856
6974996000,6974996000,0.025152681,-0.049596686,0.23481973
6975008000,6975008000,2.0634797,0.5289216,-0.0205616
6975012000,6975012000,0.3995923,0.7537189,0.58310944
6975028000,6975028000,-0.29933238,0.24659815,-0.5478081
6975032000,6975032000,-0.055433333,0.32761532,-0.5690137
6975048000,6975048000,-0.7191367,-0.32431242,0.17141931
6975056000,6975056000,1.6001713,0.0076595405,0.26257896
6975068000,6975068000,-1.179959,-0.49176446,-0.18038794
6975072000,6975072000,-0.57837075,-0.13621499,-0.007423606
6975088000,6975088000,-0.091008954,-0.24285936,-0.17324683
6975096000,6975096000,-0.667525,-0.23054896,0.30119482
6975108000,6975108000,-0.43134442,0.5383774,0.033989068
6975112000,6975112000,0.5259319,0.15831839,-0.2595379
6975128000,6975128000,-0.8296589,0.20952992,0.09628094
6975136000,6975136000,-0.08380168,-0.4699711,-0.025647229
6975144000,6975144000,-0.32216537,-0.16940269,-0.8125898
6975156000,6975156000,0.10698084,0.007342,0.2902046
6975168000,6975168000,-0.9959005,0.27322745,-0.068874136
6975176000,6975176000,1.0981436,0.11768186,-0.43869632
6975184000,6975184000,-0.07467506,-0.07294993,0.15776733
6975196000,6975196000,0.32465523,0.08464313,0.061745748
6975208000,6975208000,-0.3237034,-0.04966811,0.42621952
6975216000,6975216000,0.5084228,-0.51745594,0.7054259
6975228000,6975228000,-0.760385,-0.293161,-1.0277383
6975236000,6975236000,-0.06764284,0.83712614,0.21663032
6975248000,6975248000,-0.42852196,-0.19919461,-0.24124208
6975256000,6975256000,1.0346068,0.068676025,-0.1262207
6975268000,6975268000,-1.4146168,-0.03701855,-0.14583568
6975276000,6975276000,2.105045,-0.34912696,0.14081138
6975288000,6975288000,-0.48956504,-0.22164702,0.17563364
6975296000,6975296000,-0.51939285,0.17452137,-0.101926886
6975308000,6975308000,-0.63965774,0.13442189,-0.34863904
6975316000,6975316000,0.44939378,0.16520962,-0.14572616
6975328000,6975328000,0.11661926,-0.13447483,0.033206593
6975336000,6975336000,0.994311,-0.12430886,-0.21075004
6975348000,6975348000,-0.6067502,-0.193327,0.052934684
6975356000,6975356000,0.49681646,-0.57142496,-0.20228916
6975368000,6975368000,-0.78500044,0.051440865,0.163906
6975376000,6975376000,0.24720562,0.18199673,-0.43215513
6975388000,6975388000,-0.2095809,0.2218214,-0.077714995
6975396000,6975396000,0.959364,0.29916462,0.34449506
6975408000,6975408000,0.60276544,-0.22972442,0.110501625
6975416000,6975416000,-1.4622111,-0.19682328,0.26480982
6975428000,6975428000,1.1108675,-0.001789625,0.075453416
6975436000,6975436000,0.17423728,-0.22911231,0.30487293
6975448000,6975448000,-0.658672,0.08704306,-0.10231351
6975456000,6975456000,0.49007,-0.04255785,0.26538095
6975468000,6975468000,1.7657115,0.26418656,-0.35698345
6975476000,6975476000,-1.1919537,0.16555259,0.17045516
6975488000,6975488000,0.7609262,-0.20005369,0.14891098
6975496000,6975496000,0.43690026,0.12301339,-0.31732294
6975508000,6975508000,0.84527266,0.37628406,0.29371798
6975516000,6975516000,-1.166336,-0.41610396,-0.107162684
6975528000,6975528000,0.8538565,0.20128338,-0.116848566
6975536000,6975536000,-0.9203725,-0.44105408,0.5219086
6975548000,6975548000,0.46583405,0.39120552,-0.10901326
6975556000,6975556000,-0.31043103,-0.17616862,-0.4060756
6975568000,6975568000,-0.9305389,0.09372246,0.1366601
6975576000,6975576000,1.2861379,-0.23413001,-0.1932913
6975588000,6975588000,-0.85991025,0.08328371,-0.07247488
6975592000,6975592000,-0.41906622,0.08644018,-0.37335187
6975608000,6975608000,-0.033579186,0.44885382,0.27732405
6975616000,6975616000,0.17518765,-0.0111272875,0.06277231
6975628000,6975628000,1.5373832,0.00891415,0.20864017
6975632000,6975632000,0.5051244,0.35872972,0.19731468
6975648000,6975648000,-0.24020183,-0.1308345,-0.5355753
6975656000,6975656000,-0.81229657,-0.25831836,-0.13031664
6975668000,6975668000,1.4284616,0.2835511,0.14024468
6975676000,6975676000,-0.8788656,-0.20315479,0.3916016
6975688000,6975688000,0.17892781,0.07405396,0.31534332
