timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
6971696000,6971696000,1310996,-0.16277,-0.1359247,-8.648809,13.515131,0,0,0,0,1
6972696000,6972696000,1310996,-0.065497525,-0.06731154,-9.692381,13.515131,0,0,0,0,1
6973696000,6973696000,1310996,-0.19461854,-0.06571623,-9.846409,13.515131,0,0,0,0,1
6974696000,6974696000,1310996,0.0027155417,0.007255811,-9.640806,13.515131,0,0,0,0,1
6975696000,6975696000,1310996,-0.11803834,0.094412856,-9.777876,13.515131,0,0,0,0,1
6976696000,6976696000,1310996,-0.18662584,-0.32510754,-9.221,13.515131,0,0,0,0,1
6977696000,6977696000,1310996,0.1469776,-0.11293442,-11.8656435,13.513666,0,0,0,0,1
6978696000,6978696000,1310996,-0.1471338,-0.10179654,-9.113861,13.505365,0,0,0,0,1
6979696000,6979696000,1310996,-0.16853532,-0.024123251,-9.461237,13.501825,0,0,0,0,1
6980696000,6980696000,1310996,-0.072660476,-0.064991586,-9.66726,13.500788,0,0,0,0,1
6981696000,6981696000,1310996,0.39861664,-0.21433602,-10.445137,13.500147,0,0,0,0,1
6982696000,6982696000,1310996,1.7691772,-1.0727544,-9.808245,13.496332,0,0,0,0,1
6983696000,6983696000,1310996,2.4501915,-1.1949905,-9.431212,13.49151,0,0,0,0,1
6984696000,6984696000,1310996,2.646795,-1.1072282,-9.46142,13.486811,0,0,0,0,1
6985696000,6985696000,1310996,2.5650105,-1.0806158,-9.432535,13.482111,0,0,0,0,1
6986696000,6986696000,1310996,2.6555026,-1.1599228,-9.374809,13.477472,0,0,0,0,1
6987696000,6987696000,1310996,2.6104672,-0.9561449,-9.369137,13.472712,0,0,0,0,1
6988696000,6988696000,1310996,2.6102266,-0.963095,-9.519914,13.468103,0,0,0,0,1
6989696000,6989696000,1310996,2.6388187,-0.85235435,-9.301738,13.463648,0,0,0,0,1
6990696000,6990696000,1310996,2.6950128,-1.0718136,-9.3728,13.45907,0,0,0,0,1
6991696000,6991696000,1310996,2.5846264,-1.0821706,-9.394009,13.454432,0,0,0,0,1
6992696000,6992696000,1310996,2.6663156,-0.85623103,-9.293491,13.449762,0,0,0,0,1
6993696000,6993696000,1310996,2.6757693,-0.7526617,-9.225544,13.445124,0,0,0,0,1
6994696000,6994696000,1310996,2.6329637,-0.85474193,-9.33869,13.440485,0,0,0,0,1
6995696000,6995696000,1310996,2.2402718,-0.6466128,-9.182889,13.436121,0,0,0,0,1
6996696000,6996696000,1310996,0.76188624,-0.081058994,-9.609196,13.4335575,0,0,0,0,1
6997696000,6997696000,1310996,-0.04902014,-0.02508457,-9.650481,13.432764,0,0,0,0,1
6998696000,6998696000,1310996,-0.13938539,0.07806198,-9.797674,13.432795,0,0,0,0,1
6999696000,6999696000,1310996,-0.20220019,-0.11186203,-9.8017,13.4331,0,0,0,0,1
7000696000,7000696000,1310996,-0.0223498,-0.22476406,-9.885005,13.433252,0,0,0,0,1
7001696000,7001696000,1310996,0.052928694,-0.12462263,-9.818477,13.433344,0,0,0,0,1
7002696000,7002696000,1310996,-0.06335881,-0.0077322735,-9.635794,13.433466,0,0,0,0,1
7003696000,7003696000,1310996,-0.051391296,-0.05147764,-9.6933365,13.433527,0,0,0,0,1
7004696000,7004696000,1310996,-0.06473746,-0.04821815,-9.919466,13.433527,0,0,0,0,1
7005696000,7005696000,1310996,0.011702146,-0.3809424,-6.901582,13.433588,0,0,0,0,1
7006696000,7006696000,1310996,-0.089227274,-0.11976103,-9.721412,13.43371,0,0,0,0,1
7007696000,7007696000,1310996,-0.104363464,-0.003777579,-9.869284,13.433893,0,0,0,0,1
7008696000,7008696000,1310996,0.0475504,-0.021630783,-9.872989,13.433924,0,0,0,0,1
7009696000,7009696000,1310996,0.04315902,0.04333658,-9.995613,13.433771,0,0,0,0,1
7010696000,7010696000,1310996,-0.12382422,0.2510886,-12.240514,13.43371,0,0,0,0,1
7011696000,7011696000,1310996,-0.008582895,0.017089045,-9.741806,13.433741,0,0,0,0,1
7012696000,7012696000,1310996,-0.018582176,0.020131875,-9.798496,13.43368,0,0,0,0,1
7013696000,7013696000,1310996,0.04312084,-0.022384698,-9.807245,13.433893,0,0,0,0,1
7014696000,7014696000,1310996,-0.2799616,-0.7394842,-10.250197,13.434015,0,0,0,0,1
7015696000,7015696000,1310996,-0.6990601,-2.2784333,-9.691739,13.433466,0,0,0,0,1
7016696000,7016696000,1310996,-0.7524981,-2.7544734,-9.39342,13.432978,0,0,0,0,1
7017696000,7017696000,1310996,-0.7082183,-3.0130005,-9.361721,13.432795,0,0,0,0,1
7018696000,7018696000,1310996,-0.62040925,-2.9894953,-9.305898,13.4326725,0,0,0,0,1
7019696000,7019696000,1310996,-0.4071935,-3.0526807,-9.464016,13.432459,0,0,0,0,1
7020696000,7020696000,1310996,-0.23809451,-2.78711,-6.5991945,13.432337,0,0,0,0,1
7021696000,7021696000,1310996,0.06960451,-0.78214645,-9.797872,13.43252,0,0,0,0,1
7022696000,7022696000,1310996,-0.010423983,0.067944,-9.851436,13.432611,0,0,0,0,1
7023696000,7023696000,1310996,-0.01077229,-0.012120709,-9.946331,13.432917,0,0,0,0,1
7024696000,7024696000,1310996,-0.7365385,0.6085232,-9.696536,13.434412,0,0,0,0,1
7025696000,7025696000,1310996,-2.429496,1.1902695,-9.167674,13.437799,0,0,0,0,1
7026696000,7026696000,1310996,-3.0317566,1.320034,-9.108923,13.442377,0,0,0,0,1
7027696000,7027696000,1310996,-3.2147577,1.4012617,-9.181773,13.447504,0,0,0,0,1
7028696000,7028696000,1310996,-3.3870907,1.4620522,-9.22528,13.452906,0,0,0,0,1
7029696000,7029696000,1310996,-3.12113,1.537177,-9.324239,13.458185,0,0,0,0,1
7030696000,7030696000,1310996,-3.068927,1.3853092,-9.479486,13.463068,0,0,0,0,1
7031696000,7031696000,1310996,-2.980866,1.7637719,-9.378615,13.467829,0,0,0,0,1
7032696000,7032696000,1310996,-2.9563723,1.809403,-9.366427,13.47262,0,0,0,0,1
7033696000,7033696000,1310996,-2.7948945,1.453298,-6.387953,13.477381,0,0,0,0,1
7034696000,7034696000,1310996,-2.821491,1.7820066,-9.3607025,13.482264,0,0,0,0,1
7035696000,7035696000,1310996,-2.6397204,1.6007359,-6.4973087,13.487085,0,0,0,0,1
7036696000,7036696000,1310996,-2.7792315,2.4117167,-11.65521,13.4916935,0,0,0,0,1
7037696000,7037696000,1310996,-2.5639725,1.8054508,-11.564434,13.496393,0,0,0,0,1
7038696000,7038696000,1310996,-1.7904459,2.3974016,-7.035157,13.501337,0,0,0,0,1
7039696000,7039696000,1310996,-0.4303355,0.5002964,-10.409072,13.504267,0,0,0,0,1
7040696000,7040696000,1310996,-0.11386067,-0.05637565,-9.929492,13.504328,0,0,0,0,1
7041696000,7041696000,1310996,-0.020207802,-0.2716403,-9.926297,13.505945,0,0,0,0,1
7042696000,7042696000,1310996,-0.10412554,-0.04233769,-9.753084,13.509974,0,0,0,0,1
7043696000,7043696000,1310996,-0.015343269,0.010133901,-9.931319,13.514063,0,0,0,0,1
7044696000,7044696000,1310996,0.0399281,-0.030519802,-9.880411,13.515131,0,0,0,0,1
7045696000,7045696000,1310996,-0.071008295,-0.09282983,-9.361644,13.515131,0,0,0,0,1
7046696000,7046696000,1310996,-0.05884487,0.0056264214,-9.701474,13.515131,0,0,0,0,1
7047696000,7047696000,1310996,-0.09993028,-0.052935746,-9.87014,13.515131,0,0,0,0,1
7048696000,7048696000,1310996,-0.0655411,-0.0067178933,-8.716649,13.515131,0,0,0,0,1
