timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6971900000,6971900000,41.60669819013385,-86.35561878478813,229.28865,229.27003,-0.0,1.0035706,1.0051949,229.18822,2,0,1,0
6972900000,6972900000,41.60669819716452,-86.35561878181446,229.28706,229.26802,-0.0,1.0035236,1.0051227,229.18698,2,0,1,0
6973900000,6973900000,41.6066981904201,-86.3556187897978,229.28758,229.2692,-0.0,1.0034662,1.0050527,229.18788,2,0,1,0
6974900000,6974900000,41.60669820189559,-86.35561877219946,229.2877,229.26894,-0.0,1.0034225,1.0049846,229.18799,2,0,1,0
6975900000,6975900000,41.60669818662549,-86.35561875785868,229.28831,229.26941,-0.0,1.0033815,1.0049154,229.18745,2,0,1,0
6976900000,6976900000,41.60669817632607,-86.35561876112199,229.28815,229.26933,-0.0,1.0035211,1.0049574,229.1879,2,0,1,0
6977900000,6977900000,41.60669806773727,-86.35561834873641,229.75853,229.73438,-0.0,1.00607,1.0064741,229.18704,2,0,1,0
6978900000,6978900000,41.6066981261482,-86.35561834051506,230.95088,230.91493,-0.0,1.0145205,1.0120764,229.18704,2,0,1,0
6979900000,6979900000,41.60669816114231,-86.35561848783854,231.40897,231.37001,-0.0,1.0266056,1.0230306,229.18704,2,0,1,0
6980900000,6980900000,41.606698131549294,-86.35561852391416,231.4896,231.45033,-0.0,1.0395832,1.0376794,229.18704,2,0,1,0
6981900000,6981900000,41.60669813596547,-86.35561616105522,231.68106,231.64157,-0.0,1.051694,1.052565,nan,2,0,0,0
6982900000,6982900000,41.606698338820564,-86.35559961971072,232.31665,232.2724,-0.0,1.0543067,1.062015,nan,2,0,0,0
6983900000,6983900000,41.60669865572572,-86.35557186011401,233.04141,232.99506,-0.0,1.0602545,1.0710412,nan,2,0,0,0
6984900000,6984900000,41.606698396490316,-86.3555414342082,233.74788,233.70021,-0.0,1.0644653,1.0763093,nan,2,0,0,0
6985900000,6985900000,41.60669801719259,-86.35551084535534,234.45122,234.40372,-0.0,1.0679711,1.081401,nan,2,0,0,0
6986900000,6986900000,41.60669778578484,-86.35548073753945,235.15443,235.10907,-0.0,1.062991,1.0812124,nan,2,0,0,0
6987900000,6987900000,41.60669772773131,-86.35545068940921,235.87749,235.83524,-0.0,1.0645826,1.0827142,nan,2,0,0,0
6988900000,6988900000,41.60669771858041,-86.35542080137026,236.58043,236.54056,-0.0,1.0663699,1.0837426,nan,2,0,0,0
6989900000,6989900000,41.606697774791556,-86.35539091864186,237.29044,237.2523,-0.0,1.0681229,1.0845236,nan,2,0,0,0
6990900000,6990900000,41.60669779579254,-86.35536089677846,237.99295,237.95538,-0.0,1.062972,1.0828317,nan,2,0,0,0
6991900000,6991900000,41.60669786274653,-86.35533082508776,238.71638,238.67899,-0.0,1.0643694,1.082284,nan,2,0,0,0
6992900000,6992900000,41.60669787187984,-86.35530090375032,239.42967,239.39262,-0.0,1.0658119,1.0839646,nan,2,0,0,0
6993900000,6993900000,41.60669783896326,-86.3552709235244,240.13837,240.1009,-0.0,1.0677035,1.0833824,nan,2,0,0,0
6994900000,6994900000,41.6066978309181,-86.35524097949875,240.85527,240.8176,-0.0,1.0696192,1.0839407,nan,2,0,0,0
6995900000,6995900000,41.60669781403113,-86.35521416432633,241.50285,241.46504,-0.0,1.0638813,1.082288,nan,2,0,0,0
6996900000,6996900000,41.60669752869293,-86.35520219953706,241.81982,241.78583,-0.0,1.0653924,1.0828949,nan,2,0,0,0
6997900000,6997900000,41.606697142167945,-86.3552009139451,241.91455,241.88734,-0.0,1.0669655,1.0834215,nan,2,0,0,0
6998900000,6998900000,41.60669695668416,-86.35520173733227,241.89984,241.87794,-0.0,1.069054,1.0840809,nan,2,0,0,0
6999900000,6999900000,41.60669687470566,-86.35520216196433,241.88387,241.8669,-0.0,1.063538,1.0823822,nan,2,0,0,0
7000900000,7000900000,41.606697067661386,-86.35520183047065,241.8799,241.86406,-0.0,1.0647968,1.0828153,nan,2,0,0,0
7001900000,7001900000,41.60669739799614,-86.35520138835626,241.881,241.86494,-0.0,1.0664994,1.0834459,nan,2,0,0,0
7002900000,7002900000,41.60669756742651,-86.35520082268451,241.87703,241.85933,-0.0,1.0682293,1.0841191,nan,2,0,0,0
7003900000,7003900000,41.60669763752479,-86.35520070476912,241.87386,241.85374,-0.0,1.0630373,1.0824598,nan,2,0,0,0
7004900000,7004900000,41.606697639315186,-86.35520056363818,241.88197,241.8589,-0.0,1.064423,1.0829533,nan,2,0,0,0
7005900000,7005900000,41.606697590100076,-86.3552005896073,241.88309,241.85591,-0.0,1.0658263,1.0835621,nan,2,0,0,0
7006900000,7006900000,41.606697391299676,-86.35520068884982,241.8788,241.84624,-0.0,1.0676875,1.0842601,nan,2,0,0,0
7007900000,7007900000,41.60669735166252,-86.35520072812447,241.8634,241.8258,-0.0,1.0695636,1.0848923,nan,2,0,0,0
7008900000,7008900000,41.60669715368518,-86.35520074267008,241.84578,241.8021,-0.0,1.0638416,1.0831263,nan,2,0,0,0
7009900000,7009900000,41.6066970769749,-86.35520056010883,241.85948,241.81268,-0.0,1.0653869,1.0836003,nan,2,0,0,0
7010900000,7010900000,41.606697046496144,-86.35520049954567,241.8753,241.82613,-0.0,1.066915,1.0841515,nan,2,0,0,0
7011900000,7011900000,41.60669685505232,-86.35520059828346,241.8665,241.81433,-0.0,1.0689932,1.0836991,nan,2,0,0,0
7012900000,7012900000,41.60669674825252,-86.35520068417392,241.87717,241.82225,-0.0,1.0634475,1.0831199,nan,2,0,0,0
7013900000,7013900000,41.606696715917295,-86.3552005752519,241.8537,241.79619,-0.0,1.0647342,1.0835639,nan,2,0,0,0
7014900000,7014900000,41.60669909193332,-86.35520058523923,241.86261,241.80063,-0.0,1.0664271,1.083013,nan,2,0,0,0
7015900000,7015900000,41.60671263389749,-86.35520096321707,241.94304,241.87703,-0.0,1.0681493,1.0835816,nan,2,0,0,0
7016900000,7016900000,41.606733766032164,-86.35520143391997,241.97653,241.90916,-0.0,1.0629853,1.083058,nan,2,0,0,0
7017900000,7017900000,41.60675652198164,-86.35520137367408,241.97787,241.91214,-0.0,1.0643692,1.0823406,nan,2,0,0,0
7018900000,7018900000,41.60677938402451,-86.35520094720239,241.97537,241.91318,-0.0,1.065771,1.0828605,nan,2,0,0,0
7019900000,7019900000,41.60680192156766,-86.35520057579008,241.9778,241.9211,-0.0,1.067606,1.0834342,nan,2,0,0,0
7020900000,7020900000,41.60682205485763,-86.35519996135871,241.9578,241.90834,-0.0,1.0694987,1.0851227,nan,2,0,0,0
7021900000,7021900000,41.60683122769092,-86.3551992479833,241.94504,241.90744,-0.0,1.063804,1.0832032,nan,2,0,0,0
