timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6971428000,6971428000,0.8649333,-0.00667652,-0.0030917188,-0.5018329,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6971928000,6971928000,0.86501366,-0.0065814173,-0.0031696088,-0.5016951,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6972428000,6972428000,0.86511207,-0.006721994,-0.003213552,-0.5015234,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6972928000,6972928000,0.8652533,-0.0067523755,-0.0032003708,-0.50127935,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6973428000,6973428000,0.86524427,-0.0068613305,-0.0031734223,-0.5012937,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6973928000,6973928000,0.86524576,-0.006873624,-0.0033418883,-0.5012897,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6974428000,6974428000,0.86524135,-0.0065554436,-0.0034255532,-0.5013012,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6974924000,6974924000,0.8653236,-0.0067481184,-0.0031774484,-0.5011581,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6975428000,6975428000,0.86538243,-0.0068242624,-0.003173914,-0.50105566,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6975928000,6975928000,0.8653099,-0.0068195253,-0.0033887026,-0.5011794,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6976424000,6976424000,0.86544883,-0.006674838,-0.0035225032,-0.50094056,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6976928000,6976928000,0.86543065,-0.006316772,-0.0031008518,-0.5009793,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6977428000,6977428000,0.86387295,0.0024953,0.0025497694,-0.5036972,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6977928000,6977928000,0.8639987,-0.0056523136,-0.0036646184,-0.50344896,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6978428000,6978428000,0.8641864,-0.006909613,-0.0031988109,-0.5031142,0.9999901,-1.01654636e-10,9.590635e-12,0.004470429,4
6978928000,6978928000,0.86521363,-0.0065795383,-0.0019097028,-0.5013566,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6979428000,6979428000,0.8657437,-0.006035589,-0.0011844615,-0.50044984,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6979924000,6979924000,0.8659799,-0.0065817116,-0.0012972418,-0.5000338,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6980428000,6980428000,0.8661248,-0.0070270463,-0.0014852381,-0.4997763,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6980928000,6980928000,0.86597925,-0.004243309,0.0011193175,-0.50006074,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6981428000,6981428000,0.8645556,0.02838459,0.020738605,-0.50130624,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6981928000,6981928000,0.8582119,0.0919043,0.059566412,-0.50147575,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6982428000,6982428000,0.8511035,0.123148486,0.07937164,-0.5041403,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6982924000,6982924000,0.8474613,0.1264537,0.08502998,-0.5085164,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6983428000,6983428000,0.8459068,0.12130489,0.086651646,-0.5120727,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6983928000,6983928000,0.84536546,0.11728284,0.0873533,-0.51378155,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6984428000,6984428000,0.84381324,0.11586745,0.085991435,-0.5168747,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6984928000,6984928000,0.842047,0.115957126,0.08564797,-0.5197839,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6985428000,6985428000,0.83997065,0.112042606,0.08315755,-0.5243861,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6985928000,6985928000,0.8385083,0.111186124,0.08185599,-0.52710634,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6986428000,6986428000,0.83555454,0.11240206,0.082404196,-0.53143585,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6986928000,6986928000,0.8328777,0.1130665,0.08292634,-0.53540075,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6987428000,6987428000,0.8305306,0.11235616,0.084379755,-0.5389574,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6987928000,6987928000,0.8280276,0.1102704,0.082384296,-0.5435288,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6988428000,6988428000,0.82585704,0.111250274,0.08226447,-0.54664075,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6988928000,6988928000,0.82272434,0.11191342,0.08460774,-0.5508554,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6989428000,6989428000,0.8209194,0.11129473,0.084485985,-0.553685,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6989928000,6989928000,0.81793886,0.11138542,0.08559156,-0.55789196,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6990428000,6990428000,0.8173111,0.10992971,0.08520567,-0.5591582,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6990928000,6990928000,0.8145058,0.109296136,0.0857426,-0.56327873,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6991428000,6991428000,0.8125611,0.1094772,0.0876728,-0.5657497,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6991928000,6991928000,0.81007254,0.10798314,0.086974904,-0.5696995,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6992428000,6992428000,0.8091808,0.10782618,0.0883022,-0.5707913,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6992928000,6992928000,0.8065984,0.10852184,0.08913288,-0.57417536,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6993428000,6993428000,0.80529106,0.10853215,0.089662895,-0.5759233,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6993928000,6993928000,0.8035241,0.10802832,0.089259975,-0.57854265,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6994428000,6994428000,0.8014443,0.1073612,0.08997849,-0.5814331,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6994928000,6994928000,0.8002768,0.10169421,0.08575455,-0.58468914,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6995428000,6995428000,0.80346835,0.06730801,0.06122918,-0.588353,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6995928000,6995928000,0.80614066,0.008426144,0.01879462,-0.5913654,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6996428000,6996428000,0.8059278,-0.020360453,-0.003535283,-0.5916531,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6996928000,6996928000,0.8040369,-0.024290973,-0.00937081,-0.5940092,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6997428000,6997428000,0.80362374,-0.016102284,-0.010105987,-0.59483415,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6997924000,6997924000,0.80268085,-0.010432462,-0.00688654,-0.5962779,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6998428000,6998428000,0.80228883,-0.017446937,0.00029889675,-0.5966811,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6998928000,6998928000,0.80246145,-0.0073071457,-0.0007845642,-0.59665877,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6999428000,6999428000,0.80259144,-0.0037349686,0.0004878397,-0.5965173,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
6999928000,6999928000,0.8024981,-0.0025608086,0.00053536467,-0.5966489,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
7000428000,7000428000,0.80254436,-0.0018275651,-0.00029894852,-0.59658974,0.9999989,-1.6682822e-11,1.101656e-10,0.0014566423,5
