timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
6971756000,6971676000,0.8646199,-0.0066202898,-0.0032349953,-0.5023724,-0.0010963536,0.0022109516,-0.0015033861,-0.645797,-1.386394,0.110558905,-7.697183e-06,3.6309452e-06,3.3760791e-06,-2.2281129e-05,-2.0213838e-05,0.00047899934,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.1957681e-05,3.4007476e-06,3.4034094e-06,6.4176325e-05,0.00021684573,0.00021684865,0.00022851041,0.0035908523,0.0035908404,0.010444586,8.929175e-12,8.927537e-12,2.5718618e-11,5.006508e-08,5.0065044e-08,5.0000924e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6972756000,6972676000,0.86477286,-0.006586443,-0.003489323,-0.5021081,0.0009552708,2.2529348e-06,0.0007273624,-0.64582455,-1.3865964,0.11175756,-7.726641e-06,3.731665e-06,3.2845787e-06,-2.2220247e-05,-2.0165236e-05,0.00046767778,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.185774e-05,3.3744302e-06,3.3768433e-06,6.390142e-05,0.00017037756,0.00017038002,0.00017799629,0.0035300767,0.0035300648,0.010289201,8.9078874e-12,8.906177e-12,2.5526881e-11,5.0069197e-08,5.0069143e-08,5.0000516e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6973764000,6973684000,0.8648645,-0.00689055,-0.0034203734,-0.50194645,0.0014369135,-0.0011655532,0.0023005004,-0.6457856,-1.3869351,0.11118078,-7.662269e-06,3.7006494e-06,3.2224418e-06,-2.2229942e-05,-2.0208048e-05,0.0005350288,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.184958e-05,3.3568112e-06,3.3596598e-06,6.3888496e-05,0.0001344709,0.00013447231,0.00013941003,0.003484114,0.0034841034,0.010147514,8.891771e-12,8.890292e-12,2.5392455e-11,5.007357e-08,5.0073535e-08,5.000059e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6974764000,6974684000,0.86483085,-0.006690099,-0.0033198863,-0.5020078,0.0011239046,0.00037342226,0.0026798765,-0.6457217,-1.3868132,0.111290604,-7.77356e-06,3.7044515e-06,3.1716374e-06,-2.2244702e-05,-2.0138452e-05,0.0005858758,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.184738e-05,3.3327476e-06,3.335313e-06,6.382591e-05,9.102537e-05,9.102649e-05,9.340813e-05,0.0034396125,0.0034396017,0.010009965,8.871037e-12,8.8695015e-12,2.5259718e-11,5.0077848e-08,5.0077738e-08,5.0000406e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6975756000,6975676000,0.864866,-0.0067787957,-0.0034923083,-0.5019451,-0.0009126669,2.0205945e-05,0.0016103233,-0.6457283,-1.3868506,0.11117251,-7.722955e-06,3.927712e-06,3.1437658e-06,-2.2082892e-05,-2.0144362e-05,0.0006041813,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.1818847e-05,3.302551e-06,3.3051444e-06,6.3746e-05,4.099403e-05,4.0994426e-05,4.1504365e-05,0.0033965805,0.0033965695,0.009876452,8.846225e-12,8.844379e-12,2.5127705e-11,5.0081926e-08,5.008183e-08,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6976756000,6976676000,0.86484003,-0.006414238,-0.0034855728,-0.50199455,-0.0024012362,0.0043008104,0.0034562345,-0.64646256,-1.3860904,0.11089296,-7.637651e-06,4.047621e-06,3.1380598e-06,-2.1999533e-05,-2.0189264e-05,0.00061290956,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.1803848e-05,3.6635277e-06,3.665834e-06,6.36873e-05,0.0008164773,0.0008165104,0.0009163479,0.003448574,0.003448567,0.0098509025,9.144572e-12,9.142717e-12,2.5006105e-11,5.0086413e-08,5.0086314e-08,5.0001237e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6977764000,6977684000,0.86334634,-0.0044535133,-0.0027929873,-0.50458443,-0.011245459,0.050519742,-0.9392967,-0.6579563,-1.3594878,-0.10890097,-7.640726e-06,4.084936e-06,3.1569489e-06,-2.172455e-05,-2.0201385e-05,0.00060581026,0.200257,-0.017259808,0.48703253,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,2.2008215e-05,4.2625543e-06,4.263447e-06,6.343981e-05,0.003206397,0.0032059648,0.0035286327,0.0054809395,0.0054809274,0.012231207,9.600373e-12,9.598504e-12,2.489345e-11,5.008832e-08,5.008822e-08,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6978764000,6978684000,0.8655735,-0.0064474246,-0.0025345597,-0.500734,0.007558729,-0.009722414,-0.8920282,-0.6541857,-1.3478754,-1.3791454,-7.672759e-06,4.1037383e-06,3.0714089e-06,-2.1596861e-05,-1.980787e-05,0.0006091399,0.1977881,-0.017047023,0.48746794,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,0.00052865944,4.6610608e-06,4.735195e-06,0.0015736658,0.0058154766,0.0058154515,0.0069845202,0.013437573,0.013437814,0.022276923,9.8936736e-12,9.891894e-12,2.4826892e-11,5.0066753e-08,5.0066706e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6979756000,6979676000,0.8656043,-0.006631439,-0.0010524329,-0.50068367,-0.002257956,-0.0055404506,-0.3372868,-0.6492027,-1.3605608,-1.9414476,-7.674411e-06,4.131485e-06,3.0721126e-06,-2.1841946e-05,-1.9667954e-05,0.0006132187,0.1977881,-0.017047023,0.48746794,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,0.00022874036,5.0195476e-06,5.058249e-06,0.0006826576,0.007227747,0.0072282315,0.01029674,0.025838727,0.025839321,0.04348861,1.0161594e-11,1.0159891e-11,2.5334424e-11,5.000066e-08,5.000066e-08,5.000022e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6980756000,6980676000,0.8660078,-0.0058621583,0.00033756832,-0.49999607,-0.0055970163,0.0072659734,0.0965342,-0.65209633,-1.3661487,-2.1100795,-7.6715205e-06,4.151205e-06,3.0719605e-06,-2.2683409e-05,-1.7181621e-05,0.00060665625,0.1977881,-0.017047023,0.48746794,-9.732063e-05,-0.0008403105,0.0018125707,0.0,0.0,0.00014595473,5.0572794e-06,5.076648e-06,0.00043628228,0.010673988,0.010673888,0.012685256,0.0401108,0.040111516,0.073511206,1.0501688e-11,1.0500021e-11,2.5844783e-11,5.000144e-08,5.000144e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
