timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
6970932000,6970852000,1310996,-0.00095463614,0.0004564216,0.00042801313,0.34906584,1.3792334e-07,1.3789675e-07,4.0339472e-07,1310996,-0.0031022457,-0.0021101537,0.058157485,0.4,0.0007822001,0.0007821997,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971348000,6971268000,1310996,-0.00096107234,0.00045277516,0.0004260503,0.34906584,1.3791802e-07,1.378924e-07,4.0227405e-07,1310996,-0.0031074707,-0.0021055273,0.059324153,0.4,0.0007822275,0.00078222726,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6971764000,6971684000,1310996,-0.00096307154,0.00046134932,0.00041989368,0.34906584,1.3791036e-07,1.3788338e-07,4.0117482e-07,1310996,-0.003101197,-0.0021018726,0.057907544,0.4,0.0007822538,0.00078225357,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6972388000,6972308000,1310996,-0.00096080836,0.00046667844,0.00041468823,0.34906584,1.3790809e-07,1.3788168e-07,4.0029235e-07,1310996,-0.0030979952,-0.002101684,0.059188418,0.4,0.0007822954,0.000782295,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973012000,6972932000,1310996,-0.0009566484,0.0004633821,0.0004093253,0.34906584,1.379104e-07,1.3788679e-07,3.987127e-07,1310996,-0.0030994841,-0.0021044244,0.0633134,0.4,0.00078233745,0.0007823369,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973220000,6973140000,1310996,-0.00095329655,0.00045967166,0.00040911342,0.34906584,1.379111e-07,1.3788916e-07,3.9819525e-07,1310996,-0.0031013915,-0.0021079204,0.06538624,0.4,0.0007823519,0.00078235136,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6973428000,6973348000,1310996,-0.00095748634,0.00046794667,0.00040380112,0.34906584,1.3791453e-07,1.3789011e-07,3.9768008e-07,1310996,-0.0030969249,-0.002102523,0.06758644,0.4,0.00078236614,0.0007823658,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974052000,6973972000,1310996,-0.0009743161,0.0004638493,0.0004035164,0.34906584,1.3790664e-07,1.3788129e-07,3.9617e-07,1310996,-0.0031031661,-0.002091127,0.06920738,0.4,0.0007824078,0.00078240706,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974260000,6974180000,1310996,-0.000983344,0.00046490377,0.00040052924,0.34906584,1.3790724e-07,1.3788063e-07,3.95675e-07,1310996,-0.0031037107,-0.0020846599,0.070901684,0.4,0.00078242243,0.0007824215,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
6974468000,6974388000,1310996,-0.0009829531,0.00045990443,0.00039871744,0.34906584,1.3791356e-07,1.3788855e-07,3.9518497e-07,1310996,-0.0031069617,-0.0020858508,0.07579882,0.4,0.00078243716,0.0007824363,0.00078123936,197388,-0.00010509871,-0.0008258051,0.0018050523,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
