timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
6990140000,6990121000,197644,-0.04198478,0.21986084,0.4735668,0
6990560000,6990546666,197644,-0.04272775,0.21835005,0.47591552,0
6991136000,6991110400,197644,-0.046890456,0.21937457,0.4778905,0
6991652000,6991597500,197644,-0.0472445,0.2167969,0.47723335,0
6992104000,6992093333,197644,-0.04743745,0.21973294,0.4765187,0
6992600000,6992576000,197644,-0.043429114,0.21570686,0.47528306,0
6993104000,6993061000,197644,-0.050645232,0.21814124,0.47718093,0
6993560000,6993548000,197644,-0.050693385,0.21756849,0.47566968,0
6994112000,6994112000,197644,-0.048241038,0.21366575,0.47800928,0
6994652000,6994603111,197644,-0.05279283,0.21715863,0.47855595,0
6995092000,6995092000,197644,-0.039216746,0.21010585,0.4822879,0
6995648000,6995594000,197644,0.013792855,0.19343877,0.49028683,0
6996092000,6996092000,197644,0.07716717,0.17016527,0.48940295,0
6996640000,6996583636,197644,0.09667093,0.16921048,0.4893711,0
6997076000,6997076000,197644,0.098238036,0.17464644,0.4883061,0
6997648000,6997648000,197644,0.08604492,0.17801803,0.48446715,0
6998072000,6998072000,197644,0.08508875,0.18241982,0.48379523,0
6998636000,6998636000,197644,0.08318331,0.17269151,0.4838932,0
6999064000,6999064000,197644,0.08509015,0.1812851,0.4938266,0
6999628000,6999628000,197644,0.07132587,0.18629427,0.48536843,0
7000064000,7000064000,197644,0.074572735,0.18645233,0.48675945,0
7000636000,7000636000,197644,0.0789351,0.18520099,0.48699355,0
7001072000,7001064000,197644,0.07781574,0.1834664,0.4880951,0
7001648000,7001622400,197644,0.074068524,0.18082656,0.48917648,0
7002140000,7002116000,197644,0.07845983,0.18229055,0.48639902,0
7002644000,7002613333,197644,0.08197198,0.1767634,0.4915721,0
7003144000,7003110285,197644,0.07923952,0.17940801,0.48790386,0
7003628000,7003604000,197644,0.07769597,0.17753313,0.4872151,0
7004120000,7004096000,197644,0.077203095,0.17921665,0.4905901,0
7004624000,7004587428,197644,0.082669534,0.17986645,0.48818496,0
7005104000,7005080000,197644,0.08038797,0.17761236,0.48912644,0
7005608000,7005571428,197644,0.08194747,0.17823033,0.48865885,0
7006100000,7006063428,197644,0.08157488,0.17690781,0.48935845,0
7006592000,7006561333,197644,0.07907054,0.17961179,0.49314937,0
7007132000,7007120000,197644,0.07843386,0.18051338,0.48670313,0
7007644000,7007610857,197644,0.07850041,0.17751357,0.49168292,0
7008140000,7008114400,197644,0.078997925,0.17489462,0.49059567,0
7008632000,7008596000,197644,0.0780756,0.17751044,0.48878777,0
7009112000,7009094000,197644,0.07968606,0.1802849,0.48774773,0
7009640000,7009585200,197644,0.08005685,0.17841904,0.48708054,0
7010092000,7010071200,197644,0.07987285,0.1780036,0.48863274,0
7010612000,7010574857,197644,0.083457954,0.17704262,0.48927152,0
7011092000,7011068000,197644,0.081770875,0.17795457,0.4910713,0
7011596000,7011564000,197644,0.08088657,0.17878816,0.49170113,0
7012100000,7012076000,197644,0.07917659,0.18024796,0.48627397,0
7012604000,7012562000,197644,0.07801025,0.18128176,0.48965552,0
7013072000,7013058666,197644,0.08598499,0.18058816,0.49027276,0
7013644000,7013616666,197644,0.079033144,0.17843863,0.48987854,0
7014116000,7014110000,197644,0.08667138,0.1966224,0.48000622,0
7014536000,7014536000,197644,0.097380735,0.24958359,0.45420098,0
7015112000,7015112000,197644,0.11833947,0.3096324,0.4085162,0
7015544000,7015544000,197644,0.12608734,0.32015267,0.3983573,0
7016116000,7016116000,197644,0.1240241,0.3285048,0.3966015,0
7016636000,7016600000,197644,0.115078814,0.32046524,0.40119138,0
7017128000,7017097333,197644,0.10874534,0.32112706,0.4021365,0
7017632000,7017589500,197644,0.10775878,0.31962416,0.40463006,0
7018108000,7018090000,197644,0.09931268,0.32055712,0.40447015,0
7018616000,7018584000,197644,0.09865427,0.3158186,0.40450653,0
7019116000,7019082857,197644,0.092616096,0.32104316,0.4061008,0
7019600000,7019581000,197644,0.087138735,0.32294133,0.40708137,0
7020140000,7020140000,197644,0.079068236,0.30228665,0.41494653,0
7020572000,7020560000,197644,0.064942546,0.26168093,0.44776595,0
7021136000,7021136000,197644,0.054375466,0.1877774,0.4870573,0
7021568000,7021568000,197644,0.047517125,0.17419566,0.4844432,0
7022132000,7022132000,197644,0.057335895,0.16567951,0.4988686,0
7022552000,7022552000,197644,0.047935043,0.17852034,0.4930491,0
7023128000,7023128000,197644,0.041303184,0.17870688,0.49647802,0
7023560000,7023560000,197644,0.04391445,0.17174812,0.49337175,0
7024136000,7024136000,197644,0.06331594,0.16741529,0.49595973,0
7024580000,7024580000,197644,0.13926218,0.13160124,0.48761478,0
7025132000,7025078000,197644,0.18823794,0.114499405,0.47611833,0
7025576000,7025576000,197644,0.21210368,0.112675555,0.4712652,0
7026140000,7026128000,197644,0.21265917,0.12283992,0.47134122,0
7026548000,7026548000,197644,0.20826182,0.12197112,0.47205836,0
7027124000,7027124000,197644,0.2066477,0.11976463,0.47043425,0
7027544000,7027544000,197644,0.20880613,0.12507947,0.47101352,0
7028120000,7028106666,197644,0.2038404,0.11870624,0.47505528,0
7028644000,7028598666,197644,0.2025912,0.11828554,0.4692246,0
7029080000,7029080000,197644,0.19775991,0.116453074,0.47197178,0
7029652000,7029652000,197644,0.20640427,0.110606775,0.47026306,0
7030076000,7030076000,197644,0.2052073,0.112602375,0.4714289,0
7030640000,7030578909,197644,0.2039284,0.104980744,0.47130573,0
7031084000,7031084000,197644,0.20374289,0.107306205,0.4700677,0
7031648000,7031586909,197644,0.20614454,0.10161285,0.47271752,0
7032080000,7032080000,197644,0.20588687,0.09889451,0.47518632,0
7032644000,7032582909,197644,0.21022825,0.09223034,0.47351846,0
7033124000,7033124000,197644,0.21668401,0.08734001,0.4761565,0
7033556000,7033556000,197644,0.21810733,0.08065481,0.47506294,0
7034144000,7034144000,197644,0.21385717,0.084996715,0.47504622,0
7034564000,7034558000,197644,0.21890782,0.083277516,0.46830022,0
7035112000,7035112000,197644,0.21887395,0.08402414,0.46874318,0
7035524000,7035524000,197644,0.218573,0.07759242,0.47372055,0
7036100000,7036100000,197644,0.21669124,0.07593539,0.4764587,0
7036636000,7036590666,197644,0.22066897,0.073239505,0.47255814,0
7037072000,7037072000,197644,0.21745032,0.0705477,0.47321984,0
7037648000,7037648000,197644,0.22232684,0.062897995,0.47432646,0
7038080000,7038080000,197644,0.20705077,0.06491671,0.47919548,0
7038644000,7038584000,197644,0.14810808,0.09843785,0.4963682,0
7039076000,7039076000,197644,0.11195257,0.15058304,0.4852478,0
7039648000,7039648000,197644,0.09271274,0.17789364,0.4852086,0
7040072000,7040072000,197644,0.096888565,0.1916079,0.48476887,0
7040636000,7040636000,197644,0.10555825,0.17163526,0.48629308,0
7041052000,7041052000,197644,0.10494831,0.16967751,0.48232833,0
7041640000,7041624000,197644,0.11228731,0.15539107,0.48640785,0
7042052000,7042040000,197644,0.10898351,0.15817359,0.48873734,0
7042616000,7042602666,197644,0.12065321,0.1570061,0.48689327,0
7043144000,7043101000,197644,0.11795647,0.15766329,0.49003565,0
7043588000,7043588000,197644,0.12077019,0.16375774,0.4875531,0
7044020000,7044020000,197644,0.11907665,0.14887324,0.48596358,0
7044596000,7044596000,197644,0.12000608,0.16206364,0.48273066,0
7045148000,7045087272,197644,0.11486296,0.15969308,0.48982644,0
7045592000,7045586000,197644,0.11480003,0.16196859,0.49096897,0
7046140000,7046140000,197644,0.11504659,0.16583303,0.48820734,0
7046552000,7046546000,197644,0.110082135,0.15667874,0.48577595,0
7047112000,7047112000,197644,0.116973475,0.16280772,0.4859317,0
7047548000,7047536000,197644,0.116513334,0.16305423,0.48994243,0
7048112000,7048112000,197644,0.11641818,0.16195798,0.47977018,0
7048552000,7048552000,197644,0.11505296,0.15902765,0.49356395,0
