timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
7007444000,7007364000,-1.4359574,0.1730886,-1.427955,-1.3271314,-1.4201595,-0.25398242,3.0035806,0.0697731,0.022625275,0.06603398,-0.39566624,0.4355338,0.5113045,0.5150847,0.5117577,0.28362802,-0.14215523,0.043943852,0.28758165,0.6241404,0.00066088914,0.043673236
7008444000,7008364000,-1.4396876,0.18450236,-1.4281571,-1.3272274,-1.4203461,-0.253484,3.0019412,0.07468173,0.032420136,0.07134848,-0.34659442,0.39297092,0.44642136,0.45053744,0.44687793,0.24892637,-0.1456738,0.043757547,0.2869041,0.62154853,0.0007014038,0.04708851
7009444000,7009364000,-1.4409895,0.18677074,-1.4286854,-1.3277662,-1.4208732,-0.2540453,3.0013897,0.0744944,0.038300585,0.07165579,-0.29828468,0.31954738,0.3496844,0.35532406,0.35023078,0.20036103,-0.17615929,0.043724157,0.28669417,0.62106186,0.0007086527,0.047811102
7010444000,7010364000,-1.4426262,0.18949349,-1.4293363,-1.3284439,-1.4215277,-0.2546101,3.001096,0.049970604,0.021504594,0.047744676,-0.24890228,0.22992837,0.2927848,0.29820883,0.29328573,0.18462276,-0.12960254,0.0437054,0.2861838,0.62072647,0.0007031405,0.048681166
7011444000,7011364000,-1.4452213,0.19518067,-1.4301491,-1.3292019,-1.4223346,-0.25501934,2.9996545,0.080369644,0.05819976,0.07864212,-0.15666197,0.21068144,0.24055941,0.2455351,0.2410021,0.1633374,-0.095023096,0.043617986,0.2857761,0.61951077,0.0007194744,0.05037575
7012444000,7012364000,-1.447253,0.1982229,-1.4311961,-1.3302325,-1.4233801,-0.25585347,2.9984655,0.09312857,0.074632086,0.091697894,-0.11828962,0.17002285,0.1864278,0.1930053,0.1869771,0.14484742,-0.11502592,0.04357921,0.2854577,0.61895245,0.0007232575,0.05128734
7013444000,7013364000,-1.4487946,0.1989549,-1.4324262,-1.3314897,-1.4246143,-0.25706172,2.997626,0.066638306,0.05044964,0.06538761,-0.11737578,0.1366247,0.14231801,0.14787827,0.14278135,0.104037955,-0.11979142,0.043586552,0.28516462,0.6190053,0.0007140145,0.05152947
7014444000,7014364000,-1.4514114,0.19907476,-1.4349797,-1.3340648,-1.42717,-0.2596053,2.995256,0.088672645,0.075765915,0.08770291,-0.101092845,0.043942757,0.1272753,0.13936864,0.12821998,0.16902484,-0.14960095,0.04359179,0.28506824,0.61906284,0.00071046303,0.051566653
7015444000,7015364000,-1.406609,0.023036694,-1.4387046,-1.3443943,-1.4313765,-0.31986833,3.0542858,-0.10001385,-0.09823191,-0.09949064,-0.72146195,-1.64155,-0.029724032,0.08516906,-0.02107501,1.0903598,-1.0842743,0.046255857,0.29642382,0.6564167,0.000100155594,0.0008034647
7016444000,7016364000,-1.4058594,0.018397838,-1.4342625,-1.3522738,-1.4277859,-0.42905036,-3.1081064,-0.5135952,-0.514169,-0.51336884,-1.0139133,-1.81126,-0.016025312,0.07828811,-0.008827437,0.964074,-1.0857129,0.04638996,0.29455435,0.65889955,7.811313e-05,7.811313e-05
7017444000,7017364000,-1.4256649,0.017804014,-1.4516523,-1.375567,-1.4456321,-0.49522567,-3.0703511,-0.84329534,-0.8508731,-0.8438258,-1.0905294,-1.2220949,0.04272986,0.075879514,0.0452788,0.37434158,-0.49362385,0.046797555,0.28928575,0.66372585,9.546857e-05,9.546857e-05
7018444000,7018364000,-1.4544034,0.017886601,-1.4793577,-1.4049191,-1.4735138,-0.52891827,-3.0865314,-1.0269046,-1.0361322,-1.0276787,-1.0772922,-0.7763479,0.08344814,0.07418416,0.08275518,-0.05800592,0.0545156,0.047302205,0.2832452,0.66920894,0.00011195018,0.00013174662
7019444000,7019364000,-1.4944849,0.018634861,-1.5188578,-1.4442844,-1.5130517,-0.559117,-3.1324954,-1.0311179,-1.0382068,-1.0317705,-0.9482274,-0.5018351,0.101767,0.07142627,0.099488586,-0.26824912,0.37879944,0.047677666,0.27871063,0.6730677,0.00011940932,0.0004246241
7020444000,7020364000,-1.532939,0.022113273,-1.5558757,-1.4806663,-1.5500616,-0.5835963,3.1029248,-0.9988929,-1.0048754,-0.999519,-0.7652453,-0.11355853,0.07167171,0.015786748,0.06749906,-0.5813452,0.69006836,0.047936883,0.27470255,0.6753905,0.00015182322,0.00181829
7021444000,7021364000,-1.5460688,0.015611215,-1.5696484,-1.4978876,-1.5640571,-0.6360517,3.1335688,-0.7714748,-0.7826983,-0.77269256,-0.21942073,1.2310987,0.18071568,0.052718654,0.17114738,-1.3199676,1.6854836,0.04793777,0.27621332,0.6756627,9.312433e-05,9.312433e-05
7022444000,7022364000,-1.5758202,0.013200704,-1.5970105,-1.5332019,-1.5921346,-0.7580263,-3.0712276,-0.21076491,-0.21542725,-0.21142396,0.30695835,1.5687159,0.13435191,0.017434917,0.12545335,-1.2587839,1.7873795,0.047486853,0.28109792,0.6712718,7.170314e-05,7.170314e-05
7023444000,7023364000,-1.5894125,0.012228339,-1.6091088,-1.550071,-1.6045645,-0.8243485,-3.0213597,0.1430002,0.14523728,0.14303097,0.45887598,1.0547816,0.04318297,-0.02095945,0.038236003,-0.72588253,1.1228193,0.047347404,0.28238663,0.6701269,6.9508416e-05,6.9508416e-05
7024444000,7024364000,-1.6073028,0.012066693,-1.6262306,-1.5690972,-1.6218352,-0.8607526,-3.0145588,0.41659594,0.42407995,0.41713357,0.62680906,0.70617104,-0.060759116,-0.08864762,-0.06293194,-0.37403184,0.5313742,0.04753987,0.27995437,0.67235684,7.447853e-05,7.447853e-05
7025444000,7025364000,-1.6781309,0.011531509,-1.6945989,-1.6417042,-1.6906337,-0.96672606,-3.0133262,0.562788,0.62454027,0.5676232,1.4546824,-0.13489568,0.10472584,0.07807052,0.10258269,0.041617155,1.5021033,0.049227253,0.2600401,0.6905709,8.0866586e-05,8.0866586e-05
7026444000,7026364000,-1.7180091,0.010846352,-1.7316127,-1.6840498,-1.7281977,-1.0520259,-2.9525924,0.7508631,0.8075976,0.7551985,1.5309844,-0.2300356,0.4601245,0.45207012,0.4594239,0.5960901,1.4489255,0.051356643,0.2354741,0.71297073,9.926633e-05,9.926633e-05
7027444000,7027364000,-1.7388281,0.010647907,-1.7504843,-1.7060587,-1.747457,-1.0923958,-2.9116597,0.97097915,0.99741983,0.972934,1.2792912,0.24109852,0.7714431,0.7839329,0.77223146,1.0539489,0.90159845,0.05327351,0.2138417,0.7325841,0.00013989465,0.00016077682
7028444000,7028364000,-1.757916,0.011883509,-1.7676408,-1.7242529,-1.7648215,-1.1077434,-2.9096236,1.0192422,1.0252789,1.0196899,1.001309,0.55890965,0.8227738,0.84562504,0.8242234,1.171593,0.4395523,0.05466248,0.19761983,0.7464095,0.00015123587,0.0011569823
