timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7012432000,7012432000,0.8009168,-0.004009945,-0.0010642589,-0.59876126,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7012932000,7012932000,0.80088615,-0.003999277,-0.0020728568,-0.5987997,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7013432000,7013432000,0.8007837,-0.0069967196,0.004276,-0.59889746,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7013928000,7013928000,0.80061275,-0.00082887185,-0.0063461424,-0.599148,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7014432000,7014432000,0.79950035,0.032413978,-0.05214112,-0.5975198,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7014932000,7014932000,0.79506266,0.07672203,-0.10978588,-0.5915541,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7015432000,7015432000,0.792347,0.09641249,-0.13380156,-0.58735675,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7015932000,7015932000,0.792476,0.0994282,-0.13667277,-0.58601755,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7016432000,7016432000,0.7913652,0.09897173,-0.12984322,-0.5891405,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7016932000,7016932000,0.7901809,0.09962483,-0.12593381,-0.59146404,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7017432000,7017432000,0.7870644,0.09745921,-0.12003633,-0.59717894,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7017932000,7017932000,0.7830755,0.09925384,-0.12048973,-0.6020164,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7018432000,7018432000,0.7809893,0.095986545,-0.117939904,-0.6057497,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7018928000,7018928000,0.7742673,0.098180346,-0.11737397,-0.61407995,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7019428000,7019428000,0.7711416,0.097760275,-0.11486969,-0.6185375,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7019932000,7019932000,0.76821434,0.09735712,-0.1107186,-0.62298465,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7020432000,7020432000,0.7639632,0.066141486,-0.07393018,-0.63758916,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
