timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6971892000,6971892000,41.606698190117775,-86.35561878479531,229.28867,229.27005,-0.0,1.0035704,1.0051948,229.18822,2,0,1,0
6972892000,6972892000,41.60669819707179,-86.35561878177862,229.2871,229.26805,-0.0,1.0035236,1.0051227,229.187,2,0,1,0
6973892000,6973892000,41.606698190544456,-86.35561878971035,229.28757,229.26918,-0.0,1.0034662,1.0050527,229.18788,2,0,1,0
6974892000,6974892000,41.606698201845205,-86.35561877240163,229.28769,229.2689,-0.0,1.0034225,1.0049846,229.18796,2,0,1,0
6975892000,6975892000,41.60669818651239,-86.35561875817125,229.28833,229.26942,-0.0,1.0033811,1.0049192,229.18748,2,0,1,0
6976892000,6976892000,41.60669817694198,-86.35561876163815,229.28821,229.26938,-0.0,1.0035149,1.0049539,229.1879,2,0,1,0
6977900000,6977900000,41.606698067734584,-86.35561834894719,229.75853,229.73436,-0.0,1.00607,1.0064741,229.18704,2,0,1,0
6978900000,6978900000,41.60669812602384,-86.35561834115023,230.95087,230.91492,-0.0,1.0145205,1.0120764,229.18704,2,0,1,0
6979900000,6979900000,41.606698161054936,-86.35561848838768,231.40895,231.37,-0.0,1.0266056,1.0230306,229.18704,2,0,1,0
6980892000,6980892000,41.60669813236138,-86.35561852425539,231.49023,231.45097,-0.0,1.0393634,1.0374705,229.18704,2,0,1,0
6981892000,6981892000,41.60669813637501,-86.35561622549409,231.67705,231.63756,-0.0,1.0514205,1.0523107,nan,2,0,0,0
6982892000,6982892000,41.606698335080104,-86.35559981366231,232.31088,232.26663,-0.0,1.0540566,1.0617554,nan,2,0,0,0
6983892000,6983892000,41.606698655215475,-86.35557209785662,233.0356,232.98926,-0.0,1.0599931,1.0707746,nan,2,0,0,0
6984900000,6984900000,41.60669839671546,-86.35554143452937,233.74776,233.70012,-0.0,1.0644653,1.0763093,nan,2,0,0,0
6985892000,6985892000,41.60669801937393,-86.35551108698354,234.44571,234.39824,-0.0,1.0677007,1.0811383,nan,2,0,0,0
6986892000,6986892000,41.606697786503375,-86.35548097827869,235.14822,235.1029,-0.0,1.062761,1.0809693,nan,2,0,0,0
6987900000,6987900000,41.60669772756139,-86.35545068966157,235.87727,235.83508,-0.0,1.0645826,1.0827142,nan,2,0,0,0
6988892000,6988892000,41.60669771700857,-86.35542102620016,236.57515,236.53542,-0.0,1.0661451,1.0835074,nan,2,0,0,0
6989892000,6989892000,41.60669777309433,-86.35539114589201,237.28519,237.24713,-0.0,1.0678837,1.0842873,nan,2,0,0,0
6990892000,6990892000,41.606697795153,-86.35536113075023,237.98749,237.94997,-0.0,1.0627571,1.0826077,nan,2,0,0,0
6991900000,6991900000,41.60669786249937,-86.35533080416587,238.7165,238.6793,-0.0,1.0643911,1.0822893,nan,2,0,0,0
6992900000,6992900000,41.60669787168146,-86.3553008878295,239.4297,239.39284,-0.0,1.0658275,1.0839695,nan,2,0,0,0
6993892000,6993892000,41.60669783878863,-86.35527115384859,240.13278,240.09549,-0.0,1.0674633,1.0843042,nan,2,0,0,0
6994900000,6994900000,41.60669783090735,-86.35524097204303,240.85527,240.81775,-0.0,1.0696261,1.0839441,nan,2,0,0,0
6995892000,6995892000,41.60669781411797,-86.35521432605795,241.4987,241.46101,-0.0,1.0636569,1.0820668,nan,2,0,0,0
6996900000,6996900000,41.60669752807165,-86.35520219591244,241.81982,241.78595,-0.0,1.0653945,1.0828966,nan,2,0,0,0
6997900000,6997900000,41.60669714160456,-86.35520091215572,241.9146,241.8875,-0.0,1.0669667,1.0834228,nan,2,0,0,0
6998892000,6998892000,41.60669695788914,-86.35520173145946,241.90007,241.87827,-0.0,1.0687962,1.0838468,nan,2,0,0,0
6999892000,6999892000,41.60669687494742,-86.35520216058788,241.88417,241.86728,-0.0,1.0633129,1.0821587,nan,2,0,0,0
7000900000,7000900000,41.60669706790689,-86.35520182992006,241.88008,241.86429,-0.0,1.0647969,1.0828156,nan,2,0,0,0
7001900000,7001900000,41.60669739834242,-86.35520138798921,241.88123,241.86519,-0.0,1.0664995,1.0834461,nan,2,0,0,0
7002892000,7002892000,41.60669756734128,-86.3552008253915,241.87735,241.85965,-0.0,1.067976,1.0838827,nan,2,0,0,0
7003900000,7003900000,41.6066976378121,-86.3552007045397,241.8741,241.85396,-0.0,1.0630374,1.0824599,nan,2,0,0,0
7004900000,7004900000,41.606697639604114,-86.35520056345464,241.88223,241.8591,-0.0,1.064423,1.0829535,nan,2,0,0,0
7005892000,7005892000,41.60669759118072,-86.35520058896496,241.88342,241.85619,-0.0,1.0655881,1.0833299,nan,2,0,0,0
7006892000,7006892000,41.606697393519944,-86.35520068848277,241.879,241.84636,-0.0,1.0674378,1.0840235,nan,2,0,0,0
7007892000,7007892000,41.60669735216586,-86.35520072610569,241.86356,241.82587,-0.0,1.0693026,1.0846516,nan,2,0,0,0
7008900000,7008900000,41.606697153784346,-86.3552007418901,241.84598,241.80217,-0.0,1.0638416,1.0831263,nan,2,0,0,0
7009900000,7009900000,41.60669707703012,-86.35520055955824,241.85965,241.81273,-0.0,1.0653869,1.0836003,nan,2,0,0,0
7010900000,7010900000,41.60669704650579,-86.35520049917864,241.87547,241.82617,-0.0,1.066915,1.0841516,nan,2,0,0,0
7011900000,7011900000,41.606696855030336,-86.35520059791641,241.86664,241.81435,-0.0,1.0689932,1.0836992,nan,2,0,0,0
7012900000,7012900000,41.60669674820749,-86.35520068389864,241.87727,241.82224,-0.0,1.0634475,1.0831199,nan,2,0,0,0
7013892000,7013892000,41.60669671753935,-86.35520057566482,241.85416,241.79652,-0.0,1.0645032,1.0833331,nan,2,0,0,0
7014900000,7014900000,41.606699088230386,-86.35520058468869,241.8628,241.80069,-0.0,1.0664047,1.0830097,nan,2,0,0,0
7015900000,7015900000,41.606712610242695,-86.3552009642266,241.94289,241.87677,-0.0,1.0681319,1.0835781,nan,2,0,0,0
7016900000,7016900000,41.606733749286356,-86.35520143414948,241.97643,241.90898,-0.0,1.0629755,1.0830551,nan,2,0,0,0
7017892000,7017892000,41.606756326422314,-86.35520137431763,241.97775,241.91196,-0.0,1.0641332,1.0832338,nan,2,0,0,0
7018900000,7018900000,41.60677937545649,-86.35520094701891,241.97527,241.91302,-0.0,1.0657665,1.0828583,nan,2,0,0,0
7019900000,7019900000,41.606801915692685,-86.3552005753313,241.97768,241.92094,-0.0,1.0676031,1.0834327,nan,2,0,0,0
7020900000,7020900000,41.60682205078374,-86.35519996085404,241.95766,241.90817,-0.0,1.069497,1.0851215,nan,2,0,0,0
7021900000,7021900000,41.60683122503218,-86.35519924720332,241.94489,241.90729,-0.0,1.0638032,1.0832025,nan,2,0,0,0
7022900000,7022900000,41.606832132932404,-86.35519884426712,241.94855,241.91663,-0.0,1.0650132,1.0834874,nan,2,0,0,0
