timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
6987744000,4000000.0,1.0,25576.693,0.0,3055013,0,2773.9045,158040,929,0,0,0,0.0058782585,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6988740000,4000000.0,1.0,25498.008,0.0,3055451,0,2773.9045,158102,929,0,0,0,0.0058759535,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6989740000,4000000.0,1.0,25584.662,0.0,3055886,0,2773.9045,158165,929,0,0,0,0.005873613,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6990740000,4000000.0,1.0,25373.506,0.0,3056326,0,2773.9045,158228,929,0,0,0,0.0058712745,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6991728000,4000000.0,1.0,25513.889,0.0,3056756,0,2762.8967,158291,929,0,0,0,0.005868938,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6992728000,4000000.0,1.0,25357.57,0.0,3057194,0,2866.534,158353,930,0,0,0,0.0058729546,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6993724000,4000000.0,1.0,25522.908,0.0,3057630,0,2753.9841,158416,930,0,0,0,0.0058706193,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6994724000,4000000.0,1.0,25339.643,0.0,3058069,0,2773.9045,158479,930,0,0,0,0.0058682854,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6995704000,4000000.0,1.0,25796.814,0.0,3058488,0,2773.9045,158539,931,0,0,0,0.005872372,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6996704000,4000000.0,1.0,25386.455,0.0,3058928,0,2708.1675,158601,933,0,0,0,0.005882687,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6997948000,4000000.0,1.0,25328.686,0.0,3059472,0,2773.9045,158679,933,0,0,0,0.005879795,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6998700000,4000000.0,1.0,25328.686,0.0,3059802,0,2773.9045,158723,933,0,0,0,0.005878165,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6999948000,4000000.0,1.0,25421.316,0.0,3060349,0,2773.9045,158802,935,0,0,0,0.0058878353,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000948000,4000000.0,1.0,25522.908,0.0,3060787,0,2773.9045,158865,935,0,0,0,0.0058855005,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7001940000,4000000.0,1.0,25291.834,0.0,3061220,0,2819.7212,158928,935,0,0,0,0.005883167,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7002940000,4000000.0,1.0,25483.068,0.0,3061660,0,2773.9045,158991,935,0,0,0,0.005880836,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7003940000,4000000.0,1.0,25750.0,0.0,3062095,0,2753.9841,159052,936,0,0,0,0.0058848676,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7004940000,4000000.0,1.0,25840.639,0.0,3062534,0,2799.8008,159115,936,0,0,0,0.005882538,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7005932000,4000000.0,1.0,25321.715,0.0,3062965,0,2801.793,159178,936,0,0,0,0.0058802096,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7006932000,4000000.0,1.0,25483.068,0.0,3063404,0,2773.9045,159241,936,0,0,0,0.005877883,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7007924000,4000000.0,1.0,25483.068,0.0,3063837,0,2773.9045,159303,937,0,0,0,0.005881873,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7008928000,4000000.0,1.0,25330.678,0.0,3064278,0,2773.9045,159366,937,0,0,0,0.005879548,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7009924000,4000000.0,1.0,25623.506,0.0,3064713,0,2773.9045,159429,937,0,0,0,0.0058772243,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010924000,4000000.0,1.0,25363.547,0.0,3065151,0,2773.9045,159492,937,0,0,0,0.005874903,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7011924000,4000000.0,1.0,25476.096,0.0,3065587,0,2773.9045,159554,937,0,0,0,0.00587262,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7012924000,4000000.0,1.0,25545.818,0.0,3066026,0,2753.9841,159617,938,0,0,0,0.005876567,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7013912000,4000000.0,1.0,25640.44,0.0,3066447,0,2773.9045,159675,940,0,0,0,0.005886958,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7014912000,4000000.0,1.0,25346.615,0.0,3066887,0,2667.3308,159736,940,0,0,0,0.00588471,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7015900000,4000000.0,1.0,25566.734,0.0,3067319,0,2753.9841,159798,942,0,0,0,0.005894942,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7016904000,4000000.0,1.0,25327.69,0.0,3067760,0,2753.9841,159861,942,0,0,0,0.005892619,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7017896000,4000000.0,1.0,25526.893,0.0,3068192,0,2773.9045,159923,942,0,0,0,0.005890335,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7018900000,4000000.0,1.0,25342.63,0.0,3068633,0,2773.9045,159986,942,0,0,0,0.005888015,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7019892000,4000000.0,1.0,25565.738,0.0,3069063,0,2773.9045,160049,942,0,0,0,0.0058856974,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7020888000,4000000.0,1.0,25580.678,0.0,3069502,0,2906.3745,160112,942,0,0,0,0.0058833817,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7021884000,4000000.0,1.0,25535.857,0.0,3069938,0,2773.9045,160175,942,0,0,0,0.0058810674,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7022888000,4000000.0,1.0,25340.639,0.0,3070376,0,2773.9045,160237,943,0,0,0,0.005885033,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7023876000,4000000.0,1.0,25496.018,0.0,3070810,0,2733.0679,160299,944,0,0,0,0.005888995,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7024880000,4000000.0,1.0,25385.459,0.0,3071250,0,2753.9841,160362,944,0,0,0,0.0058866814,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7025880000,4000000.0,1.0,25593.627,0.0,3071686,0,2773.9045,160423,945,0,0,0,0.0058906768,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7026872000,4000000.0,1.0,25335.658,0.0,3072122,0,2753.9841,160484,945,0,0,0,0.0058884374,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7027948000,4000000.0,1.0,25493.03,0.0,3072591,0,2734.0637,160552,947,0,0,0,0.0058984007,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7028944000,4000000.0,1.0,25569.723,0.0,3073029,0,2773.9045,160613,948,0,0,0,0.0059023863,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7029948000,4000000.0,1.0,25650.398,0.0,3073465,0,2753.9841,160676,948,0,0,0,0.0059000724,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7030948000,4000000.0,1.0,25557.77,0.0,3073905,0,2799.8008,160737,949,0,0,0,0.0059040543,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7031948000,4000000.0,1.0,25480.08,0.0,3074339,0,2734.0637,160800,950,0,0,0,0.0059079602,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7032944000,4000000.0,1.0,25280.877,0.0,3074777,0,2773.9045,160863,950,0,0,0,0.0059056464,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7033944000,4000000.0,1.0,25589.643,0.0,3075212,0,2773.9045,160926,950,0,0,0,0.0059033344,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7034936000,4000000.0,1.0,25372.51,0.0,3075649,0,2773.9045,160989,950,0,0,0,0.005901024,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7035940000,4000000.0,1.0,25546.814,0.0,3076087,0,2773.9045,161051,951,0,0,0,0.005904962,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7036932000,4000000.0,1.0,25358.566,0.0,3076521,0,2753.9841,161113,952,0,0,0,0.005908896,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7037932000,4000000.0,1.0,25746.018,0.0,3076956,0,2781.8726,161174,953,0,0,0,0.0059128646,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7038928000,4000000.0,1.0,25351.594,0.0,3077396,0,2753.9841,161236,954,0,0,0,0.005916793,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7039928000,4000000.0,1.0,25577.69,0.0,3077830,0,2753.9841,161298,955,0,0,0,0.005920718,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7040908000,4000000.0,1.0,25408.367,0.0,3078253,0,2753.9841,161358,956,0,0,0,0.005924714,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7041908000,4000000.0,1.0,25505.977,0.0,3078689,0,2421.3147,161385,957,0,0,0,0.005929919,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7042912000,4000000.0,1.0,25381.475,0.0,3079129,0,677.29083,161413,957,0,0,0,0.0059288903,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7043908000,4000000.0,1.0,25435.26,0.0,3079563,0,697.2112,161439,957,0,0,0,0.0059279357,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7044900000,4000000.0,1.0,25427.291,0.0,3080002,0,697.2112,161467,959,0,0,0,0.005939294,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7045940000,4000000.0,1.0,25853.586,0.0,3080461,0,677.29083,161500,960,0,0,0,0.0059442725,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7046932000,4000000.0,1.0,25383.467,0.0,3080897,0,752.9881,161528,960,0,0,0,0.005943242,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7047940000,4000000.0,1.0,25513.945,0.0,3081338,0,697.2112,161556,960,0,0,0,0.005942212,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7048760000,4000000.0,1.0,25381.475,0.0,3081700,0,697.2112,161574,960,0,0,0,0.00594155,0,2,0,1,1,1,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
