timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
6971372000,6971372000,1032000,41.606704,-86.3556021,-0.64523524,-1.3878518,0.112215355,0.00034660974,0.00016096387,0.0,-0.00083812425,-0.002437642,0.0030287676,0.0017466084,-0.0007434996,-0.01219567,-0.016614992,-0.08417054,-0.011790549,0.03978231,-1.0529845,0.008903324,229.39903,0.1,0.084857,0.10244347,0.007045324,0.005000275,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6971876000,6971876000,1032000,41.606704,-86.3556021,-0.646027,-1.3872166,0.1103684,0.00034660974,0.00016096387,0.0,-0.0018079932,-0.0013653561,-0.002052106,-0.0031872364,-0.0007434996,-0.01219567,-0.016614992,0.004651236,0.00930816,0.123323806,-1.0525739,0.008903324,229.39903,0.10043988,0.08457654,0.10206063,0.015288656,0.0109861735,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6972380000,6972380000,1032000,41.606704,-86.3556021,-0.64575493,-1.3865526,0.110791445,0.00034660974,0.00016096387,0.0,0.00078581716,0.00088289834,0.0030233173,0.0028309645,-0.0007434996,-0.01219567,-0.016614992,-0.02391371,0.028738745,0.16443983,-1.0522588,0.008903324,229.39903,0.100693464,0.084320225,0.10173442,0.020821558,0.015116204,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6972876000,6972876000,1032000,41.606704,-86.3556021,-0.6452836,-1.3869529,0.111884445,0.00034660974,0.00016096387,0.0,0.0035743564,-0.0011407032,0.0038437746,0.0037474623,-0.0007434996,-0.01219567,-0.016614992,-0.07091189,-0.03691286,0.43241486,-1.051693,0.008903324,229.39903,0.1001032,0.08401977,0.101348124,0.012174194,0.008700984,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6973380000,6973380000,1032000,41.606704,-86.3556021,-0.64520425,-1.3871797,0.112937994,0.00034660974,0.00016096387,0.0,-0.0017750782,-0.0006924372,0.0033461358,0.0022476683,-0.0007434996,-0.01219567,-0.016614992,-0.073730476,0.025977349,0.0033862256,-1.0516206,0.008903324,229.39903,0.1,0.0837577,0.10102391,0.01846148,0.013342054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6973876000,6973876000,1032000,41.606704,-86.3556021,-0.64595044,-1.3876112,0.111492366,0.00034660974,0.00016096387,0.0,-0.0024992155,-0.0031832652,0.0016627022,0.00021273302,-0.0007434996,-0.01219567,-0.016614992,-0.028389549,0.008397499,-0.53116214,-1.0515771,0.008903324,229.39903,0.1,0.08333257,0.10065194,0.008108384,0.005762254,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6974380000,6974380000,1032000,41.606704,-86.3556021,-0.6469615,-1.3877573,0.112248816,0.00034660974,0.00016096387,0.0,-0.0014604586,-0.0031247642,0.006269635,0.0048271767,-0.0007434996,-0.01219567,-0.016614992,-0.014113999,-0.016408084,0.04615256,-1.0516905,0.008903324,229.39903,0.1,0.08321332,0.100289956,0.01585193,0.011402189,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6974876000,6974876000,1032000,41.606704,-86.3556021,-0.64474165,-1.3862216,0.11139377,0.00034660974,0.00016096387,0.0,0.0034390541,0.00248593,0.00016315328,-0.0015801496,-0.0007434996,-0.01219567,-0.016614992,-0.066474535,-0.104751095,-0.011710512,-1.0514392,0.008903324,229.39903,0.10014961,0.08282842,0.09998113,0.020807015,0.015111626,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6975372000,6975372000,1032000,41.606704,-86.3556021,-0.6450479,-1.3858725,0.11093108,0.00034660974,0.00016096387,0.0,-0.0010813521,0.002476685,-0.00014747563,-0.0010192198,-0.0007434996,-0.01219567,-0.016614992,-0.09801181,-0.02525115,-0.5187579,-1.0510228,0.008903324,229.39903,0.100398436,0.08254349,0.09961426,0.0121771945,0.008700976,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6975876000,6975876000,1032000,41.606704,-86.3556021,-0.6464655,-1.3850529,0.11068656,0.00034660974,0.00016096387,0.0,-0.00045359487,0.007423166,0.000590937,0.00031419902,-0.0007434996,-0.01219567,-0.016614992,-0.022218345,-0.0004258745,0.61025834,-1.0513521,0.008903324,229.39903,0.10081283,0.08229709,0.09930729,0.018454053,0.013339912,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
