timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
6971280000,6971200000,0.0091746785,0.018851735,0.022204984,-0.0008906126,-0.0059707165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04675293,0.0,0.0,nan,0.0,0.0,0.028529525,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6971776000,6971696000,0.0003433634,0.00071813184,-0.0010562022,-0.0009302497,0.0023676157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715332,0.0,0.0,nan,0.0,0.0,-0.017409563,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6972280000,6972200000,-0.00018476258,0.00074015895,-0.018948201,-0.012267053,0.0023059845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020477295,0.0,0.0,nan,0.0,0.0,-0.00810802,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6972776000,6972696000,-0.0005723581,-0.0007895829,0.010788769,-0.001060009,-0.0061079264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13899231,0.0,0.0,nan,0.0,0.0,-0.0077471733,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6973280000,6973200000,-0.007888777,-0.00027040672,0.011015268,-0.011949599,-0.0064285994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014907837,0.0,0.0,nan,0.0,0.0,-0.008600354,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6973776000,6973696000,0.011246544,-0.0016580918,-0.011172773,-0.011996627,0.0018675327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07086182,0.0,0.0,nan,0.0,0.0,-0.009914398,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6974280000,6974200000,-0.0132062035,-0.0011633349,-0.007891649,-0.012242377,0.0018302202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831604,0.0,0.0,nan,0.0,0.0,-0.0137991905,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6974776000,6974696000,0.0027166456,0.0016285703,-0.011076497,-0.0007279515,0.0021768808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03916931,0.0,0.0,nan,0.0,0.0,-0.009560943,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6975280000,6975200000,-0.00029145592,0.011171822,0.014043683,-0.00091171265,0.010340452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020050049,0.0,0.0,nan,0.0,0.0,-0.00084102154,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
6975776000,6975696000,0.008697128,-0.008049431,-0.040405765,-0.00096809864,0.0020388365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013381958,0.0,0.0,nan,0.0,0.0,0.0023266077,0.0054160804,0.00150083,0.0031964183,0.0,0.0,0.0,0.0,0.0,0.0
