timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
6977848000,6977848000,197388,0.11416045,0.15418202,0.48596314,0
6977968000,6977916800,197388,0.11886568,0.15814082,0.48742706,0
6977984000,6977984000,197388,0.120155394,0.16127697,0.48898673,0
6978112000,6978053818,197388,0.11866168,0.1601404,0.48716968,0
6978124000,6978124000,197388,0.11878572,0.16073528,0.48941657,0
6978248000,6978191200,197388,0.12032547,0.15881558,0.4884405,0
6978260000,6978260000,197388,0.12620263,0.15464044,0.48628777,0
6978388000,6978330545,197388,0.12202986,0.15857056,0.48793516,0
6978404000,6978404000,197388,0.12209747,0.15517834,0.4868718,0
6978536000,6978474545,197388,0.11974022,0.15725875,0.48636663,0
6978548000,6978548000,197388,0.121571474,0.15950938,0.48755583,0
6978680000,6978619636,197388,0.11837314,0.1591311,0.48742548,0
6978688000,6978688000,197388,0.11612478,0.14917502,0.49155575,0
6978812000,6978757600,197388,0.11964735,0.15552317,0.49023008,0
6978832000,6978828000,197388,0.11811165,0.15936123,0.4905391,0
6978944000,6978895555,197388,0.11447871,0.15606157,0.4872673,0
6978980000,6978966666,197388,0.11432146,0.15524271,0.48530197,0
6979088000,6979039111,197388,0.11712355,0.15830044,0.4894015,0
6979112000,6979106000,197388,0.11687969,0.15498343,0.4891619,0
6979232000,6979176400,197388,0.11631518,0.1560905,0.48978034,0
6979244000,6979244000,197388,0.114090264,0.1519207,0.49540588,0
6979372000,6979314909,197388,0.11644108,0.1562327,0.48877105,0
6979384000,6979384000,197388,0.119377665,0.15806463,0.48963857,0
6979508000,6979453200,197388,0.11482771,0.15661429,0.48846695,0
6979532000,6979524000,197388,0.119573355,0.15192851,0.4911273,0
6979640000,6979590666,197388,0.11541036,0.1550386,0.48866218,0
6979676000,6979662666,197388,0.11665562,0.16134022,0.49046713,0
6979780000,6979733777,197388,0.117926255,0.15630813,0.48876753,0
6979820000,6979806666,197388,0.11905091,0.1560719,0.487974,0
6979916000,6979873500,197388,0.1178197,0.1567727,0.48865852,0
6979960000,6979944000,197388,0.113708034,0.15637434,0.49010864,0
6980060000,6980015000,197388,0.12005731,0.15539865,0.48980656,0
6980096000,6980082666,197388,0.11528206,0.15439455,0.48958057,0
6980200000,6980153333,197388,0.11761341,0.1556203,0.4870164,0
6980236000,6980224000,197388,0.11541777,0.1542074,0.48763415,0
6980336000,6980292500,197388,0.11928006,0.15514077,0.48903668,0
6980372000,6980360000,197388,0.12214975,0.15874699,0.48939872,0
6980480000,6980431111,197388,0.11874965,0.15851589,0.48935658,0
6980504000,6980498000,197388,0.12022962,0.15708035,0.48637387,0
6980624000,6980568000,197388,0.11712205,0.15795672,0.4890569,0
6980636000,6980636000,197388,0.11088403,0.14758326,0.49528572,0
6980764000,6980706545,197388,0.1171851,0.15516871,0.48819613,0
6980776000,6980776000,197388,0.10470001,0.1580341,0.49129173,0
6980900000,6980844800,197388,0.11547043,0.1567639,0.4904705,0
6980912000,6980912000,197388,0.11542679,0.15639429,0.4841474,0
6981044000,6980983636,197388,0.11124673,0.15696456,0.49040926,0
6981056000,6981056000,197388,0.12005506,0.16091183,0.4912396,0
6981188000,6981127636,197388,0.10399655,0.16173007,0.48982045,0
6981200000,6981200000,197388,0.10357732,0.16319072,0.49291697,0
6981328000,6981270909,197388,0.09571625,0.16917907,0.48857722,0
6981344000,6981344000,197388,0.09186192,0.17186168,0.48811787,0
6981472000,6981414909,197388,0.08043344,0.17576154,0.4893032,0
6981488000,6981488000,197388,0.06851814,0.18413205,0.49358225,0
6981616000,6981558545,197388,0.06370453,0.18422203,0.48866487,0
6981628000,6981628000,197388,0.05069032,0.19380195,0.48773536,0
6981752000,6981696800,197388,0.045394745,0.19513012,0.48671094,0
6981764000,6981764000,197388,0.03374342,0.20266984,0.48179522,0
6981896000,6981835636,197388,0.024571633,0.20619048,0.48455733,0
6981908000,6981908000,197388,0.018115047,0.21036477,0.48509166,0
6982040000,6981978909,197388,0.010105928,0.21429789,0.48003078,0
6982052000,6982052000,197388,0.0052988143,0.21882215,0.4755079,0
6982184000,6982123636,197388,-0.00040421094,0.21984185,0.4791442,0
6982192000,6982192000,197388,-0.015649557,0.22256252,0.47427353,0
6982316000,6982261200,197388,-0.011417589,0.22354606,0.47586447,0
6982328000,6982328000,197388,-0.013744579,0.2327561,0.47683722,0
6982460000,6982398545,197388,-0.01834094,0.22791174,0.47413048,0
6982472000,6982472000,197388,-0.016163288,0.23613806,0.47112632,0
6982600000,6982541818,197388,-0.02190588,0.2296266,0.47361812,0
6982612000,6982612000,197388,-0.018911174,0.23047645,0.47090507,0
6982736000,6982680400,197388,-0.028425036,0.22840498,0.4726723,0
6982748000,6982748000,197388,-0.028219793,0.23065868,0.47593468,0
6982880000,6982819636,197388,-0.027310066,0.22771372,0.4752555,0
6982888000,6982888000,197388,-0.020610552,0.22626261,0.47002032,0
6983012000,6982957200,197388,-0.027642017,0.2291431,0.47373387,0
6983024000,6983024000,197388,-0.02971385,0.23199344,0.47042271,0
6983152000,6983093818,197388,-0.029961064,0.2282216,0.47500953,0
6983168000,6983168000,197388,-0.031069119,0.22295861,0.47580433,0
6983300000,6983239272,197388,-0.028384294,0.22462401,0.4782419,0
6983312000,6983312000,197388,-0.02619409,0.21961278,0.47275645,0
6983444000,6983383636,197388,-0.027622774,0.22426967,0.4760023,0
6983456000,6983456000,197388,-0.032193292,0.2215741,0.47746116,0
6983588000,6983526909,197388,-0.027548522,0.22195052,0.47332665,0
6983600000,6983600000,197388,-0.027397305,0.22310327,0.47391543,0
6983732000,6983671272,197388,-0.025252203,0.22304496,0.47658247,0
6983744000,6983744000,197388,-0.023466563,0.22086406,0.4830161,0
6983872000,6983814545,197388,-0.025257537,0.2197816,0.48008436,0
6983888000,6983888000,197388,-0.026365316,0.22229968,0.47348437,0
6984020000,6983958909,197388,-0.02487676,0.22054371,0.47610155,0
6984032000,6984032000,197388,-0.027321838,0.22082266,0.48036653,0
6984160000,6984103272,197388,-0.02741538,0.21924889,0.47911993,0
6984176000,6984176000,197388,-0.02328526,0.21995178,0.4795425,0
6984308000,6984246909,197388,-0.026385222,0.21759772,0.4770523,0
6984316000,6984316000,197388,-0.02697214,0.21844706,0.47663572,0
6984440000,6984385600,197388,-0.025801932,0.2208532,0.47787824,0
6984460000,6984454000,197388,-0.023611039,0.2220675,0.4765491,0
6984572000,6984522222,197388,-0.025910864,0.21844049,0.47488585,0
6984608000,6984594666,197388,-0.028595386,0.21963505,0.4779049,0
6984712000,6984665777,197388,-0.024479346,0.21964192,0.4771766,0
6984752000,6984737333,197388,-0.025814563,0.22011635,0.47731447,0
6984848000,6984804500,197388,-0.026404362,0.2180563,0.4765446,0
6984896000,6984877000,197388,-0.028252617,0.21957926,0.4809324,0
6984992000,6984949000,197388,-0.027158815,0.21949911,0.47838476,0
6985040000,6985020000,197388,-0.027711336,0.21949212,0.48093462,0
6985124000,6985087428,197388,-0.026625933,0.2168229,0.47768766,0
6985184000,6985159200,197388,-0.02698024,0.21905115,0.47890088,0
6985268000,6985231428,197388,-0.024651371,0.21851993,0.4784228,0
6985328000,6985302400,197388,-0.029267201,0.21859808,0.4769458,0
6985400000,6985369333,197388,-0.024055291,0.2159518,0.47888312,0
6985468000,6985440666,197388,-0.025354158,0.21666054,0.4787935,0
6985540000,6985512666,197388,-0.023582038,0.2208039,0.47812054,0
6985612000,6985584666,197388,-0.02649535,0.21613906,0.47978592,0
6985688000,6985657333,197388,-0.02488516,0.21917176,0.47879237,0
6985760000,6985729333,197388,-0.024531288,0.2175989,0.47931367,0
6985832000,6985801333,197388,-0.02233415,0.21518461,0.4806572,0
6985904000,6985871333,197388,-0.023350326,0.21619165,0.47701365,0
6985964000,6985939200,197388,-0.024013245,0.22212033,0.47864124,0
6986036000,6986006000,197388,-0.026676726,0.2230768,0.48068166,0
6986108000,6986078000,197388,-0.028132286,0.21757506,0.47893506,0
6986180000,6986148666,197388,-0.026758818,0.21806589,0.47830486,0
6986252000,6986221333,197388,-0.027119577,0.22032952,0.4770814,0
6986324000,6986292666,197388,-0.028528621,0.219783,0.47613618,0
6986384000,6986360000,197388,-0.024547359,0.21949182,0.47496364,0
6986468000,6986431428,197388,-0.027197456,0.22056107,0.4760728,0
6986528000,6986502400,197388,-0.027626282,0.22031806,0.4772652,0
6986600000,6986569333,197388,-0.025322191,0.21947518,0.47580323,0
6986672000,6986640666,197388,-0.026651,0.22024983,0.4756492,0
6986740000,6986712666,197388,-0.029938411,0.22005092,0.47519383,0
6986816000,6986785333,197388,-0.027741691,0.2207754,0.47835276,0
6986876000,6986852000,197388,-0.030990947,0.22067867,0.4753941,0
6986960000,6986922857,197388,-0.027802695,0.22031261,0.47853303,0
6987008000,6986990000,197388,-0.030243065,0.2203216,0.47691762,0
6987100000,6987061000,197388,-0.028055437,0.2212786,0.47640002,0
6987152000,6987132000,197388,-0.030880935,0.22419961,0.48021108,0
6987248000,6987203500,197388,-0.029815769,0.22090028,0.47493887,0
6987296000,6987275000,197388,-0.030535188,0.22101344,0.4782434,0
6987380000,6987342857,197388,-0.031559166,0.22013672,0.47551864,0
6987436000,6987414400,197388,-0.03293804,0.21754447,0.47891316,0
6987512000,6987481333,197388,-0.031013262,0.22109787,0.47615665,0
6987584000,6987552666,197388,-0.030704692,0.2212418,0.47528434,0
6987644000,6987620000,197388,-0.03118731,0.21945396,0.476137,0
6987728000,6987690857,197388,-0.032489296,0.21798545,0.47724018,0
6987784000,6987761600,197388,-0.032106277,0.21757768,0.47885248,0
6987860000,6987829333,197388,-0.032166924,0.22073826,0.47829592,0
6987932000,6987900000,197388,-0.03133757,0.21939337,0.4773332,0
6987992000,6987968000,197388,-0.032604925,0.21944718,0.47659785,0
6988076000,6988038285,197388,-0.03051588,0.21989283,0.47893742,0
6988132000,6988109600,197388,-0.029179325,0.2178061,0.47587356,0
6988204000,6988176666,197388,-0.03267238,0.2185006,0.4780326,0
6988280000,6988249333,197388,-0.030921202,0.2205107,0.47690755,0
6988340000,6988316000,197388,-0.032292843,0.22375324,0.4762148,0
6988420000,6988385714,197388,-0.033106875,0.22194868,0.4768947,0
6988480000,6988457600,197388,-0.031511758,0.22157231,0.4764864,0
6988556000,6988526000,197388,-0.030808728,0.21971151,0.47727025,0
6988628000,6988597333,197388,-0.03589698,0.2237222,0.4764311,0
6988696000,6988668000,197388,-0.036750395,0.22128807,0.47893143,0
6988768000,6988739333,197388,-0.034029376,0.21927993,0.47717232,0
6988840000,6988811333,197388,-0.039114967,0.22006342,0.47844088,0
6988904000,6988879200,197388,-0.035107564,0.21921265,0.47585645,0
6988988000,6988950857,197388,-0.03703525,0.21926261,0.47826818,0
6989048000,6989022400,197388,-0.032824103,0.21977241,0.47617158,0
6989120000,6989089333,197388,-0.037188932,0.21914755,0.47721097,0
6989192000,6989161333,197388,-0.035768405,0.2185309,0.47567862,0
6989264000,6989233333,197388,-0.03623763,0.22040117,0.4773997,0
6989332000,6989304000,197388,-0.037581585,0.22081375,0.4797709,0
6989396000,6989371200,197388,-0.039428446,0.22163327,0.47324657,0
6989476000,6989441714,197388,-0.03703861,0.21962275,0.47596145,0
6989540000,6989514400,197388,-0.035758436,0.22127664,0.47729465,0
6989612000,6989581333,197388,-0.038834505,0.21847972,0.47712287,0
6989684000,6989653333,197388,-0.039371345,0.22043417,0.47751614,0
6989744000,6989720000,197388,-0.038616244,0.21912809,0.47532007,0
6989824000,6989790285,197388,-0.0392053,0.21990348,0.4783597,0
6989872000,6989857000,197388,-0.041023433,0.2200585,0.47306582,0
6989960000,6989924000,197388,-0.040745225,0.21506412,0.47680306,0
6990020000,6989995200,197388,-0.04198251,0.21725659,0.47789556,0
6990104000,6990065714,197388,-0.04477025,0.21736795,0.47551632,0
6990152000,6990133000,197388,-0.04190918,0.22006786,0.4763398,0
6990248000,6990205500,197388,-0.042370163,0.2201251,0.47764117,0
6990296000,6990277000,197388,-0.038857482,0.21536145,0.4784599,0
6990392000,6990348500,197388,-0.03996106,0.21705729,0.47751635,0
6990428000,6990416000,197388,-0.040121477,0.21974103,0.48039505,0
6990532000,6990486222,197388,-0.038701516,0.21778952,0.47719595,0
6990560000,6990554000,197388,-0.045340292,0.21775392,0.4757356,0
6990680000,6990624400,197388,-0.043419916,0.21948038,0.47707668,0
6990704000,6990696000,197388,-0.04489986,0.22052225,0.4794081,0
6990808000,6990763111,197388,-0.04119512,0.21854801,0.47777823,0
6990836000,6990830000,197388,-0.039299257,0.2199564,0.47345817,0
6990952000,6990898000,197388,-0.040292703,0.21790734,0.47836873,0
6990976000,6990970000,197388,-0.044876903,0.2152538,0.4749574,0
6991084000,6991038222,197388,-0.043509055,0.2185367,0.4763902,0
6991124000,6991110666,197388,-0.048370175,0.21745667,0.47872326,0
6991232000,6991182666,197388,-0.046353,0.21974504,0.47627988,0
6991256000,6991250000,197388,-0.05030141,0.21711047,0.47683662,0
6991372000,6991320400,197388,-0.04592902,0.21751998,0.47724476,0
6991400000,6991392000,197388,-0.047217265,0.22114229,0.47758085,0
6991520000,6991464000,197388,-0.04571279,0.21648371,0.47733408,0
6991532000,6991532000,197388,-0.040610924,0.21699311,0.4760992,0
6991664000,6991603636,197388,-0.046694845,0.21632388,0.47635326,0
6991676000,6991676000,197388,-0.047519222,0.21075045,0.47378385,0
6991808000,6991747272,197388,-0.045975488,0.21759753,0.47841346,0
6991820000,6991820000,197388,-0.04352504,0.2140419,0.47531796,0
6991952000,6991892000,197388,-0.046469767,0.21568875,0.47806415,0
6991964000,6991964000,197388,-0.04632622,0.21380743,0.47728935,0
6992096000,6992035272,197388,-0.046828363,0.21695502,0.4769341,0
6992104000,6992104000,197388,-0.04336191,0.22114547,0.4726733,0
6992224000,6992172400,197388,-0.045104947,0.218926,0.475558,0
6992240000,6992240000,197388,-0.047924303,0.21419977,0.47388884,0
6992368000,6992310545,197388,-0.047508907,0.21606745,0.47741383,0
6992384000,6992384000,197388,-0.04606148,0.21300952,0.48136553,0
6992516000,6992455636,197388,-0.04648801,0.21619895,0.47802258,0
6992524000,6992524000,197388,-0.049512167,0.21637923,0.4773129,0
6992648000,6992593200,197388,-0.045581564,0.21525906,0.47678992,0
6992668000,6992662000,197388,-0.049395606,0.21324772,0.47702384,0
6992780000,6992731555,197388,-0.049655195,0.21890084,0.47783437,0
6992816000,6992804000,197388,-0.04997186,0.21611339,0.4781674,0
6992924000,6992875555,197388,-0.048236337,0.21840754,0.47770983,0
6992960000,6992945333,197388,-0.05169956,0.21716133,0.47689795,0
6993052000,6993013500,197388,-0.04858091,0.21905743,0.47484812,0
6993104000,6993085000,197388,-0.052148648,0.21525012,0.47894615,0
6993200000,6993156000,197388,-0.05193197,0.2143997,0.476083,0
6993236000,6993222666,197388,-0.051216498,0.21460411,0.4790896,0
6993344000,6993294666,197388,-0.05150352,0.21544437,0.47717822,0
6993368000,6993362000,197388,-0.051720448,0.21345918,0.47793037,0
6993488000,6993432400,197388,-0.05169798,0.21639276,0.47762948,0
6993512000,6993504000,197388,-0.04963558,0.21788716,0.47899795,0
6993620000,6993570666,197388,-0.052369993,0.21604131,0.47742844,0
6993656000,6993642666,197388,-0.048140362,0.2198557,0.47471523,0
6993760000,6993714222,197388,-0.05133172,0.21630402,0.47770515,0
6993788000,6993782000,197388,-0.052372962,0.21542536,0.47967327,0
6993908000,6993853600,197388,-0.053162195,0.21684845,0.4772187,0
6993928000,6993922000,197388,-0.051605053,0.21307018,0.4729774,0
6994040000,6993991111,197388,-0.050813276,0.21747077,0.47700077,0
6994064000,6994058000,197388,-0.05215282,0.21505523,0.4829601,0
6994184000,6994129200,197388,-0.05403645,0.21539243,0.47678897,0
6994196000,6994196000,197388,-0.054315902,0.21599638,0.47663862,0
6994328000,6994267636,197388,-0.054436326,0.21488427,0.4781653,0
6994340000,6994340000,197388,-0.04851971,0.21942201,0.47376585,0
6994472000,6994410909,197388,-0.054346357,0.21539862,0.47611836,0
6994484000,6994484000,197388,-0.063211486,0.21581729,0.46796602,0
6994616000,6994554909,197388,-0.054253146,0.21469243,0.47821555,0
6994628000,6994628000,197388,-0.053749997,0.21522631,0.47970027,0
6994760000,6994698909,197388,-0.052354634,0.21681778,0.47838446,0
6994772000,6994772000,197388,-0.048739735,0.21004516,0.4829455,0
6994904000,6994843636,197388,-0.049745902,0.2169919,0.4800098,0
6994916000,6994916000,197388,-0.043924946,0.21491167,0.4809628,0
6995048000,6994985818,197388,-0.046156786,0.2137934,0.47787404,0
6995056000,6995056000,197388,-0.047076534,0.20649682,0.48372674,0
6995180000,6995124000,197388,-0.040228505,0.20972423,0.4810798,0
6995204000,6995196000,197388,-0.036993586,0.21127519,0.47707182,0
6995312000,6995263111,197388,-0.026023611,0.2079697,0.484229,0
6995344000,6995333333,197388,-0.023911623,0.20785448,0.4881739,0
6995440000,6995400500,197388,-0.010478498,0.2010782,0.48606402,0
6995488000,6995472000,197388,-0.0020363743,0.19918744,0.48715025,0
6995576000,6995538857,197388,0.0063724075,0.19648327,0.49039197,0
6995624000,6995606000,197388,0.015145519,0.19510117,0.49141812,0
6995720000,6995676500,197388,0.023371678,0.1885099,0.49012208,0
6995764000,6995747000,197388,0.03538584,0.18746245,0.49081242,0
6995852000,6995814857,197388,0.041322097,0.18226264,0.48997027,0
6995912000,6995886400,197388,0.055075463,0.17907627,0.49199945,0
6995984000,6995953333,197388,0.057871662,0.17986082,0.49193108,0
6996056000,6996025333,197388,0.0697778,0.17623827,0.49224722,0
6996128000,6996096666,197388,0.07466146,0.17363688,0.49113357,0
6996200000,6996169333,197388,0.080178216,0.17327607,0.49194956,0
6996260000,6996236000,197388,0.08544656,0.17279242,0.4893323,0
6996344000,6996307428,197388,0.08676682,0.17211615,0.4901515,0
6996400000,6996378400,197388,0.09033235,0.17008536,0.48860702,0
6996488000,6996450857,197388,0.09522838,0.17031048,0.49166793,0
6996536000,6996518000,197388,0.09598079,0.16653183,0.49037656,0
6996632000,6996590000,197388,0.09649386,0.16968666,0.4881862,0
6996680000,6996661000,197388,0.096414365,0.17114638,0.49019277,0
6996772000,6996733000,197388,0.09774256,0.16743049,0.48799983,0
6996824000,6996805000,197388,0.09560811,0.16799875,0.48888928,0
6996920000,6996876000,197388,0.09666027,0.16856132,0.48646614,0
6996956000,6996944000,197388,0.095686466,0.17344382,0.4862978,0
6997064000,6997014666,197388,0.097684614,0.17329602,0.48609045,0
6997088000,6997082000,197388,0.09622067,0.17414501,0.48846304,0
6997208000,6997153600,197388,0.098706715,0.17442577,0.4873292,0
6997232000,6997226000,197388,0.09947792,0.17888784,0.48074746,0
6997352000,6997298000,197388,0.09530135,0.17589574,0.48900405,0
6997376000,6997370000,197388,0.09656662,0.17551422,0.4910404,0
6997492000,6997440000,197388,0.09142821,0.17798503,0.48553082,0
6997508000,6997508000,197388,0.09327895,0.18181397,0.49155396,0
6997636000,6997578545,197388,0.09111086,0.17820716,0.4868405,0
6997648000,6997648000,197388,0.08604492,0.17801803,0.48446715,0
6997772000,6997716000,197388,0.0923551,0.17987974,0.4878541,0
6997784000,6997784000,197388,0.0886099,0.18364644,0.481936,0
6997916000,6997854545,197388,0.08967509,0.1817729,0.48802832,0
6997928000,6997928000,197388,0.08187275,0.18224311,0.49094525,0
6998056000,6997998545,197388,0.08550588,0.18154807,0.48615378,0
6998072000,6998072000,197388,0.08508875,0.18241982,0.48379523,0
6998200000,6998143272,197388,0.086093776,0.17820181,0.48785815,0
6998216000,6998216000,197388,0.085564636,0.16972591,0.4968951,0
6998348000,6998287636,197388,0.0889302,0.16905247,0.49205235,0
6998360000,6998360000,197388,0.08497946,0.17127448,0.49430016,0
6998492000,6998430545,197388,0.0862847,0.17141984,0.48811376,0
6998500000,6998500000,197388,0.08298907,0.17624323,0.49484453,0
6998620000,6998569200,197388,0.08371909,0.17450109,0.4904874,0
6998636000,6998636000,197388,0.08318331,0.17269151,0.4838932,0
6998768000,6998707636,197388,0.081277445,0.17882395,0.48963708,0
6998780000,6998780000,197388,0.07799904,0.18165874,0.48775354,0
6998912000,6998851272,197388,0.080157734,0.18001853,0.4883643,0
6998924000,6998924000,197388,0.07982273,0.17725542,0.48592564,0
6999052000,6998994909,197388,0.080494545,0.18110211,0.48936573,0
6999064000,6999064000,197388,0.08509015,0.1812851,0.4938266,0
6999188000,6999131600,197388,0.07846441,0.17986877,0.48763928,0
6999200000,6999200000,197388,0.079866245,0.17821315,0.4858651,0
6999328000,6999271272,197388,0.080255054,0.18243854,0.48886746,0
6999344000,6999344000,197388,0.0748533,0.18046905,0.48357746,0
6999476000,6999415272,197388,0.078567125,0.1817832,0.4860201,0
6999488000,6999488000,197388,0.07727441,0.18126151,0.4832075,0
6999620000,6999559272,197388,0.07628982,0.18500268,0.48860344,0
6999628000,6999628000,197388,0.07132587,0.18629427,0.48536843,0
6999752000,6999697200,197388,0.07762412,0.18500456,0.4876127,0
6999764000,6999764000,197388,0.07314816,0.18429701,0.48992735,0
6999896000,6999835272,197388,0.07651208,0.18231033,0.4876358,0
6999908000,6999908000,197388,0.071105845,0.17803425,0.4883831,0
7000040000,6999979272,197388,0.07507238,0.18529494,0.48775393,0
7000048000,7000048000,197388,0.07285625,0.18052164,0.4862014,0
